,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
641,54,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,disguised,herself,The teachers said that the mechanic disguised herself . <eos>,The teachers said that the mechanic disguised herself .,the teachers said that the mechanic disguised ***mask*** .,2.1748163795758836e-05
642,54,embed,local,1,c,nonlocal_subj,number,bankers,teacher,disguised,herself,The bankers said that the teacher disguised herself . <eos>,The bankers said that the teacher disguised herself .,the bankers said that the teacher disguised ***mask*** .,2.012659243182719e-05
643,54,embed,local,1,d,nonlocal_subj,number,teachers,banker,disguised,herself,The teachers said that the banker disguised herself . <eos>,The teachers said that the banker disguised herself .,the teachers said that the banker disguised ***mask*** .,5.670409422456136e-05
644,54,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,disguised,herself,The mechanic said that the teachers disguised herself . <eos>,The mechanic said that the teachers disguised herself .,the mechanic said that the teachers disguised ***mask*** .,0.0005904945015902654
645,54,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,disguised,herself,The teacher said that the mechanics disguised herself . <eos>,The teacher said that the mechanics disguised herself .,the teacher said that the mechanics disguised ***mask*** .,0.0006858068185957188
646,54,embed,nonlocal,0,c,local_subj,number,banker,teachers,disguised,herself,The banker said that the teachers disguised herself . <eos>,The banker said that the teachers disguised herself .,the banker said that the teachers disguised ***mask*** .,0.00046557607105759925
647,54,embed,nonlocal,0,d,local_subj,number,teacher,bankers,disguised,herself,The teacher said that the bankers disguised herself . <eos>,The teacher said that the bankers disguised herself .,the teacher said that the bankers disguised ***mask*** .,0.00093082932550699
648,55,embed,local,1,a,none,none,mechanic,teacher,hated,herself,The mechanic said that the teacher hated herself . <eos>,The mechanic said that the teacher hated herself .,the mechanic said that the teacher hated ***mask*** .,0.14472169640258428
649,55,embed,local,1,b,none,none,teacher,mechanic,hated,herself,The teacher said that the mechanic hated herself . <eos>,The teacher said that the mechanic hated herself .,the teacher said that the mechanic hated ***mask*** .,0.20490005664917385
650,55,embed,local,1,c,none,none,banker,teacher,hated,herself,The banker said that the teacher hated herself . <eos>,The banker said that the teacher hated herself .,the banker said that the teacher hated ***mask*** .,0.11807432623443836
651,55,embed,local,1,d,none,none,teacher,banker,hated,herself,The teacher said that the banker hated herself . <eos>,The teacher said that the banker hated herself .,the teacher said that the banker hated ***mask*** .,0.193393082533917
652,55,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,hated,herself,The mechanics said that the teacher hated herself . <eos>,The mechanics said that the teacher hated herself .,the mechanics said that the teacher hated ***mask*** .,0.21420968614854308
653,55,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,hated,herself,The teachers said that the mechanic hated herself . <eos>,The teachers said that the mechanic hated herself .,the teachers said that the mechanic hated ***mask*** .,0.2889781810404522
654,55,embed,local,1,c,nonlocal_subj,number,bankers,teacher,hated,herself,The bankers said that the teacher hated herself . <eos>,The bankers said that the teacher hated herself .,the bankers said that the teacher hated ***mask*** .,0.07500692872079065
655,55,embed,local,1,d,nonlocal_subj,number,teachers,banker,hated,herself,The teachers said that the banker hated herself . <eos>,The teachers said that the banker hated herself .,the teachers said that the banker hated ***mask*** .,0.2832622997926125
656,55,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,hated,herself,The mechanic said that the teachers hated herself . <eos>,The mechanic said that the teachers hated herself .,the mechanic said that the teachers hated ***mask*** .,0.32841897572056034
657,55,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,hated,herself,The teacher said that the mechanics hated herself . <eos>,The teacher said that the mechanics hated herself .,the teacher said that the mechanics hated ***mask*** .,0.5510706239911349
658,55,embed,nonlocal,0,c,local_subj,number,banker,teachers,hated,herself,The banker said that the teachers hated herself . <eos>,The banker said that the teachers hated herself .,the banker said that the teachers hated ***mask*** .,0.3073992265878675
659,55,embed,nonlocal,0,d,local_subj,number,teacher,bankers,hated,herself,The teacher said that the bankers hated herself . <eos>,The teacher said that the bankers hated herself .,the teacher said that the bankers hated ***mask*** .,0.6373768484952026
660,56,embed,local,1,a,none,none,mechanic,teacher,doubted,herself,The mechanic said that the teacher doubted herself . <eos>,The mechanic said that the teacher doubted herself .,the mechanic said that the teacher doubted ***mask*** .,0.04747092129554979
661,56,embed,local,1,b,none,none,teacher,mechanic,doubted,herself,The teacher said that the mechanic doubted herself . <eos>,The teacher said that the mechanic doubted herself .,the teacher said that the mechanic doubted ***mask*** .,0.03198079469966877
662,56,embed,local,1,c,none,none,banker,teacher,doubted,herself,The banker said that the teacher doubted herself . <eos>,The banker said that the teacher doubted herself .,the banker said that the teacher doubted ***mask*** .,0.019278698471504086
663,56,embed,local,1,d,none,none,teacher,banker,doubted,herself,The teacher said that the banker doubted herself . <eos>,The teacher said that the banker doubted herself .,the teacher said that the banker doubted ***mask*** .,0.04556777337257757
664,56,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,doubted,herself,The mechanics said that the teacher doubted herself . <eos>,The mechanics said that the teacher doubted herself .,the mechanics said that the teacher doubted ***mask*** .,0.04541735525606582
665,56,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,doubted,herself,The teachers said that the mechanic doubted herself . <eos>,The teachers said that the mechanic doubted herself .,the teachers said that the mechanic doubted ***mask*** .,0.045348853801449165
666,56,embed,local,1,c,nonlocal_subj,number,bankers,teacher,doubted,herself,The bankers said that the teacher doubted herself . <eos>,The bankers said that the teacher doubted herself .,the bankers said that the teacher doubted ***mask*** .,0.01058079729445223
667,56,embed,local,1,d,nonlocal_subj,number,teachers,banker,doubted,herself,The teachers said that the banker doubted herself . <eos>,The teachers said that the banker doubted herself .,the teachers said that the banker doubted ***mask*** .,0.07662588419505874
668,56,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,doubted,herself,The mechanic said that the teachers doubted herself . <eos>,The mechanic said that the teachers doubted herself .,the mechanic said that the teachers doubted ***mask*** .,0.10333472456300616
669,56,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,doubted,herself,The teacher said that the mechanics doubted herself . <eos>,The teacher said that the mechanics doubted herself .,the teacher said that the mechanics doubted ***mask*** .,0.11899005738442646
670,56,embed,nonlocal,0,c,local_subj,number,banker,teachers,doubted,herself,The banker said that the teachers doubted herself . <eos>,The banker said that the teachers doubted herself .,the banker said that the teachers doubted ***mask*** .,0.0450830061529471
671,56,embed,nonlocal,0,d,local_subj,number,teacher,bankers,doubted,herself,The teacher said that the bankers doubted herself . <eos>,The teacher said that the bankers doubted herself .,the teacher said that the bankers doubted ***mask*** .,0.21390959597580317
672,57,embed,local,1,a,none,none,mechanic,senator,hurt,herself,The mechanic said that the senator hurt herself . <eos>,The mechanic said that the senator hurt herself .,the mechanic said that the senator hurt ***mask*** .,0.002902306161162329
673,57,embed,local,1,b,none,none,senator,mechanic,hurt,herself,The senator said that the mechanic hurt herself . <eos>,The senator said that the mechanic hurt herself .,the senator said that the mechanic hurt ***mask*** .,0.0013186830420807167
674,57,embed,local,1,c,none,none,banker,senator,hurt,herself,The banker said that the senator hurt herself . <eos>,The banker said that the senator hurt herself .,the banker said that the senator hurt ***mask*** .,0.003790653048084821
675,57,embed,local,1,d,none,none,senator,banker,hurt,herself,The senator said that the banker hurt herself . <eos>,The senator said that the banker hurt herself .,the senator said that the banker hurt ***mask*** .,0.008693861868592386
676,57,embed,local,1,a,nonlocal_subj,number,mechanics,senator,hurt,herself,The mechanics said that the senator hurt herself . <eos>,The mechanics said that the senator hurt herself .,the mechanics said that the senator hurt ***mask*** .,0.0044710946360600285
677,57,embed,local,1,b,nonlocal_subj,number,senators,mechanic,hurt,herself,The senators said that the mechanic hurt herself . <eos>,The senators said that the mechanic hurt herself .,the senators said that the mechanic hurt ***mask*** .,0.0023388713282859698
678,57,embed,local,1,c,nonlocal_subj,number,bankers,senator,hurt,herself,The bankers said that the senator hurt herself . <eos>,The bankers said that the senator hurt herself .,the bankers said that the senator hurt ***mask*** .,0.0048532188128963556
679,57,embed,local,1,d,nonlocal_subj,number,senators,banker,hurt,herself,The senators said that the banker hurt herself . <eos>,The senators said that the banker hurt herself .,the senators said that the banker hurt ***mask*** .,0.01346306461069729
680,57,embed,nonlocal,0,a,local_subj,number,mechanic,senators,hurt,herself,The mechanic said that the senators hurt herself . <eos>,The mechanic said that the senators hurt herself .,the mechanic said that the senators hurt ***mask*** .,0.03002997050198523
681,57,embed,nonlocal,0,b,local_subj,number,senator,mechanics,hurt,herself,The senator said that the mechanics hurt herself . <eos>,The senator said that the mechanics hurt herself .,the senator said that the mechanics hurt ***mask*** .,0.01103706824871232
682,57,embed,nonlocal,0,c,local_subj,number,banker,senators,hurt,herself,The banker said that the senators hurt herself . <eos>,The banker said that the senators hurt herself .,the banker said that the senators hurt ***mask*** .,0.03391411639061095
683,57,embed,nonlocal,0,d,local_subj,number,senator,bankers,hurt,herself,The senator said that the bankers hurt herself . <eos>,The senator said that the bankers hurt herself .,the senator said that the bankers hurt ***mask*** .,0.034008953964492085
684,58,embed,local,1,a,none,none,mechanic,senator,injured,herself,The mechanic said that the senator injured herself . <eos>,The mechanic said that the senator injured herself .,the mechanic said that the senator injured ***mask*** .,9.272066091278473e-05
685,58,embed,local,1,b,none,none,senator,mechanic,injured,herself,The senator said that the mechanic injured herself . <eos>,The senator said that the mechanic injured herself .,the senator said that the mechanic injured ***mask*** .,7.915048734158385e-05
686,58,embed,local,1,c,none,none,banker,senator,injured,herself,The banker said that the senator injured herself . <eos>,The banker said that the senator injured herself .,the banker said that the senator injured ***mask*** .,8.226714072485225e-05
687,58,embed,local,1,d,none,none,senator,banker,injured,herself,The senator said that the banker injured herself . <eos>,The senator said that the banker injured herself .,the senator said that the banker injured ***mask*** .,0.00018005942048829289
688,58,embed,local,1,a,nonlocal_subj,number,mechanics,senator,injured,herself,The mechanics said that the senator injured herself . <eos>,The mechanics said that the senator injured herself .,the mechanics said that the senator injured ***mask*** .,0.0001486068306183445
689,58,embed,local,1,b,nonlocal_subj,number,senators,mechanic,injured,herself,The senators said that the mechanic injured herself . <eos>,The senators said that the mechanic injured herself .,the senators said that the mechanic injured ***mask*** .,0.00021077431758284273
690,58,embed,local,1,c,nonlocal_subj,number,bankers,senator,injured,herself,The bankers said that the senator injured herself . <eos>,The bankers said that the senator injured herself .,the bankers said that the senator injured ***mask*** .,7.844562602599054e-05
691,58,embed,local,1,d,nonlocal_subj,number,senators,banker,injured,herself,The senators said that the banker injured herself . <eos>,The senators said that the banker injured herself .,the senators said that the banker injured ***mask*** .,0.00046026514825313385
692,58,embed,nonlocal,0,a,local_subj,number,mechanic,senators,injured,herself,The mechanic said that the senators injured herself . <eos>,The mechanic said that the senators injured herself .,the mechanic said that the senators injured ***mask*** .,0.004387317752004172
693,58,embed,nonlocal,0,b,local_subj,number,senator,mechanics,injured,herself,The senator said that the mechanics injured herself . <eos>,The senator said that the mechanics injured herself .,the senator said that the mechanics injured ***mask*** .,0.000869402780920564
694,58,embed,nonlocal,0,c,local_subj,number,banker,senators,injured,herself,The banker said that the senators injured herself . <eos>,The banker said that the senators injured herself .,the banker said that the senators injured ***mask*** .,0.008896435405971391
695,58,embed,nonlocal,0,d,local_subj,number,senator,bankers,injured,herself,The senator said that the bankers injured herself . <eos>,The senator said that the bankers injured herself .,the senator said that the bankers injured ***mask*** .,0.0027400461287377855
696,59,embed,local,1,a,none,none,mechanic,senator,congratulated,herself,The mechanic said that the senator congratulated herself . <eos>,The mechanic said that the senator congratulated herself .,the mechanic said that the senator congratulated ***mask*** .,0.011082895745422532
697,59,embed,local,1,b,none,none,senator,mechanic,congratulated,herself,The senator said that the mechanic congratulated herself . <eos>,The senator said that the mechanic congratulated herself .,the senator said that the mechanic congratulated ***mask*** .,0.004285052930560743
698,59,embed,local,1,c,none,none,banker,senator,congratulated,herself,The banker said that the senator congratulated herself . <eos>,The banker said that the senator congratulated herself .,the banker said that the senator congratulated ***mask*** .,0.009375252450158245
699,59,embed,local,1,d,none,none,senator,banker,congratulated,herself,The senator said that the banker congratulated herself . <eos>,The senator said that the banker congratulated herself .,the senator said that the banker congratulated ***mask*** .,0.01481581452385341
700,59,embed,local,1,a,nonlocal_subj,number,mechanics,senator,congratulated,herself,The mechanics said that the senator congratulated herself . <eos>,The mechanics said that the senator congratulated herself .,the mechanics said that the senator congratulated ***mask*** .,0.013769920714756068
701,59,embed,local,1,b,nonlocal_subj,number,senators,mechanic,congratulated,herself,The senators said that the mechanic congratulated herself . <eos>,The senators said that the mechanic congratulated herself .,the senators said that the mechanic congratulated ***mask*** .,0.009170677130696126
702,59,embed,local,1,c,nonlocal_subj,number,bankers,senator,congratulated,herself,The bankers said that the senator congratulated herself . <eos>,The bankers said that the senator congratulated herself .,the bankers said that the senator congratulated ***mask*** .,0.007777992905963628
703,59,embed,local,1,d,nonlocal_subj,number,senators,banker,congratulated,herself,The senators said that the banker congratulated herself . <eos>,The senators said that the banker congratulated herself .,the senators said that the banker congratulated ***mask*** .,0.03002522345302691
704,59,embed,nonlocal,0,a,local_subj,number,mechanic,senators,congratulated,herself,The mechanic said that the senators congratulated herself . <eos>,The mechanic said that the senators congratulated herself .,the mechanic said that the senators congratulated ***mask*** .,0.04445567860370535
705,59,embed,nonlocal,0,b,local_subj,number,senator,mechanics,congratulated,herself,The senator said that the mechanics congratulated herself . <eos>,The senator said that the mechanics congratulated herself .,the senator said that the mechanics congratulated ***mask*** .,0.011567185038811531
706,59,embed,nonlocal,0,c,local_subj,number,banker,senators,congratulated,herself,The banker said that the senators congratulated herself . <eos>,The banker said that the senators congratulated herself .,the banker said that the senators congratulated ***mask*** .,0.04193135361582747
707,59,embed,nonlocal,0,d,local_subj,number,senator,bankers,congratulated,herself,The senator said that the bankers congratulated herself . <eos>,The senator said that the bankers congratulated herself .,the senator said that the bankers congratulated ***mask*** .,0.0243081569037485
708,60,embed,local,1,a,none,none,mechanic,senator,embarrassed,herself,The mechanic said that the senator embarrassed herself . <eos>,The mechanic said that the senator embarrassed herself .,the mechanic said that the senator embarrassed ***mask*** .,0.0035058513283387355
709,60,embed,local,1,b,none,none,senator,mechanic,embarrassed,herself,The senator said that the mechanic embarrassed herself . <eos>,The senator said that the mechanic embarrassed herself .,the senator said that the mechanic embarrassed ***mask*** .,0.0030475435519028505
710,60,embed,local,1,c,none,none,banker,senator,embarrassed,herself,The banker said that the senator embarrassed herself . <eos>,The banker said that the senator embarrassed herself .,the banker said that the senator embarrassed ***mask*** .,0.002758599707216631
711,60,embed,local,1,d,none,none,senator,banker,embarrassed,herself,The senator said that the banker embarrassed herself . <eos>,The senator said that the banker embarrassed herself .,the senator said that the banker embarrassed ***mask*** .,0.006429004159987909
712,60,embed,local,1,a,nonlocal_subj,number,mechanics,senator,embarrassed,herself,The mechanics said that the senator embarrassed herself . <eos>,The mechanics said that the senator embarrassed herself .,the mechanics said that the senator embarrassed ***mask*** .,0.006898785885261448
713,60,embed,local,1,b,nonlocal_subj,number,senators,mechanic,embarrassed,herself,The senators said that the mechanic embarrassed herself . <eos>,The senators said that the mechanic embarrassed herself .,the senators said that the mechanic embarrassed ***mask*** .,0.008889185449284328
714,60,embed,local,1,c,nonlocal_subj,number,bankers,senator,embarrassed,herself,The bankers said that the senator embarrassed herself . <eos>,The bankers said that the senator embarrassed herself .,the bankers said that the senator embarrassed ***mask*** .,0.002945882380171887
715,60,embed,local,1,d,nonlocal_subj,number,senators,banker,embarrassed,herself,The senators said that the banker embarrassed herself . <eos>,The senators said that the banker embarrassed herself .,the senators said that the banker embarrassed ***mask*** .,0.018364233107777045
716,60,embed,nonlocal,0,a,local_subj,number,mechanic,senators,embarrassed,herself,The mechanic said that the senators embarrassed herself . <eos>,The mechanic said that the senators embarrassed herself .,the mechanic said that the senators embarrassed ***mask*** .,0.01800577447664468
717,60,embed,nonlocal,0,b,local_subj,number,senator,mechanics,embarrassed,herself,The senator said that the mechanics embarrassed herself . <eos>,The senator said that the mechanics embarrassed herself .,the senator said that the mechanics embarrassed ***mask*** .,0.00986153818940623
718,60,embed,nonlocal,0,c,local_subj,number,banker,senators,embarrassed,herself,The banker said that the senators embarrassed herself . <eos>,The banker said that the senators embarrassed herself .,the banker said that the senators embarrassed ***mask*** .,0.013980263411894553
719,60,embed,nonlocal,0,d,local_subj,number,senator,bankers,embarrassed,herself,The senator said that the bankers embarrassed herself . <eos>,The senator said that the bankers embarrassed herself .,the senator said that the bankers embarrassed ***mask*** .,0.017399196436144567
720,61,embed,local,1,a,none,none,mechanic,senator,disguised,herself,The mechanic said that the senator disguised herself . <eos>,The mechanic said that the senator disguised herself .,the mechanic said that the senator disguised ***mask*** .,8.762322149447912e-06
721,61,embed,local,1,b,none,none,senator,mechanic,disguised,herself,The senator said that the mechanic disguised herself . <eos>,The senator said that the mechanic disguised herself .,the senator said that the mechanic disguised ***mask*** .,4.2924619028550375e-06
722,61,embed,local,1,c,none,none,banker,senator,disguised,herself,The banker said that the senator disguised herself . <eos>,The banker said that the senator disguised herself .,the banker said that the senator disguised ***mask*** .,1.3449646600139735e-05
723,61,embed,local,1,d,none,none,senator,banker,disguised,herself,The senator said that the banker disguised herself . <eos>,The senator said that the banker disguised herself .,the senator said that the banker disguised ***mask*** .,1.6659538539318735e-05
724,61,embed,local,1,a,nonlocal_subj,number,mechanics,senator,disguised,herself,The mechanics said that the senator disguised herself . <eos>,The mechanics said that the senator disguised herself .,the mechanics said that the senator disguised ***mask*** .,1.3535239834747697e-05
725,61,embed,local,1,b,nonlocal_subj,number,senators,mechanic,disguised,herself,The senators said that the mechanic disguised herself . <eos>,The senators said that the mechanic disguised herself .,the senators said that the mechanic disguised ***mask*** .,6.504621345726998e-06
726,61,embed,local,1,c,nonlocal_subj,number,bankers,senator,disguised,herself,The bankers said that the senator disguised herself . <eos>,The bankers said that the senator disguised herself .,the bankers said that the senator disguised ***mask*** .,1.7803252438232887e-05
727,61,embed,local,1,d,nonlocal_subj,number,senators,banker,disguised,herself,The senators said that the banker disguised herself . <eos>,The senators said that the banker disguised herself .,the senators said that the banker disguised ***mask*** .,1.7274079616545193e-05
728,61,embed,nonlocal,0,a,local_subj,number,mechanic,senators,disguised,herself,The mechanic said that the senators disguised herself . <eos>,The mechanic said that the senators disguised herself .,the mechanic said that the senators disguised ***mask*** .,0.0006016644919897435
729,61,embed,nonlocal,0,b,local_subj,number,senator,mechanics,disguised,herself,The senator said that the mechanics disguised herself . <eos>,The senator said that the mechanics disguised herself .,the senator said that the mechanics disguised ***mask*** .,0.00021311006742017212
730,61,embed,nonlocal,0,c,local_subj,number,banker,senators,disguised,herself,The banker said that the senators disguised herself . <eos>,The banker said that the senators disguised herself .,the banker said that the senators disguised ***mask*** .,0.00037129945404584233
731,61,embed,nonlocal,0,d,local_subj,number,senator,bankers,disguised,herself,The senator said that the bankers disguised herself . <eos>,The senator said that the bankers disguised herself .,the senator said that the bankers disguised ***mask*** .,0.00048250230194490056
732,62,embed,local,1,a,none,none,mechanic,senator,hated,herself,The mechanic said that the senator hated herself . <eos>,The mechanic said that the senator hated herself .,the mechanic said that the senator hated ***mask*** .,0.19377831032057105
733,62,embed,local,1,b,none,none,senator,mechanic,hated,herself,The senator said that the mechanic hated herself . <eos>,The senator said that the mechanic hated herself .,the senator said that the mechanic hated ***mask*** .,0.2511686706513837
734,62,embed,local,1,c,none,none,banker,senator,hated,herself,The banker said that the senator hated herself . <eos>,The banker said that the senator hated herself .,the banker said that the senator hated ***mask*** .,0.21985506094851087
735,62,embed,local,1,d,none,none,senator,banker,hated,herself,The senator said that the banker hated herself . <eos>,The senator said that the banker hated herself .,the senator said that the banker hated ***mask*** .,0.292632496620803
736,62,embed,local,1,a,nonlocal_subj,number,mechanics,senator,hated,herself,The mechanics said that the senator hated herself . <eos>,The mechanics said that the senator hated herself .,the mechanics said that the senator hated ***mask*** .,0.2607957778935606
737,62,embed,local,1,b,nonlocal_subj,number,senators,mechanic,hated,herself,The senators said that the mechanic hated herself . <eos>,The senators said that the mechanic hated herself .,the senators said that the mechanic hated ***mask*** .,0.40673813990941216
738,62,embed,local,1,c,nonlocal_subj,number,bankers,senator,hated,herself,The bankers said that the senator hated herself . <eos>,The bankers said that the senator hated herself .,the bankers said that the senator hated ***mask*** .,0.23363488458086054
739,62,embed,local,1,d,nonlocal_subj,number,senators,banker,hated,herself,The senators said that the banker hated herself . <eos>,The senators said that the banker hated herself .,the senators said that the banker hated ***mask*** .,0.36002010467400997
740,62,embed,nonlocal,0,a,local_subj,number,mechanic,senators,hated,herself,The mechanic said that the senators hated herself . <eos>,The mechanic said that the senators hated herself .,the mechanic said that the senators hated ***mask*** .,0.8179885144973391
741,62,embed,nonlocal,0,b,local_subj,number,senator,mechanics,hated,herself,The senator said that the mechanics hated herself . <eos>,The senator said that the mechanics hated herself .,the senator said that the mechanics hated ***mask*** .,0.8484772894207191
742,62,embed,nonlocal,0,c,local_subj,number,banker,senators,hated,herself,The banker said that the senators hated herself . <eos>,The banker said that the senators hated herself .,the banker said that the senators hated ***mask*** .,0.7191253115890304
743,62,embed,nonlocal,0,d,local_subj,number,senator,bankers,hated,herself,The senator said that the bankers hated herself . <eos>,The senator said that the bankers hated herself .,the senator said that the bankers hated ***mask*** .,0.8223009485850126
744,63,embed,local,1,a,none,none,mechanic,senator,doubted,herself,The mechanic said that the senator doubted herself . <eos>,The mechanic said that the senator doubted herself .,the mechanic said that the senator doubted ***mask*** .,0.09248392119791914
745,63,embed,local,1,b,none,none,senator,mechanic,doubted,herself,The senator said that the mechanic doubted herself . <eos>,The senator said that the mechanic doubted herself .,the senator said that the mechanic doubted ***mask*** .,0.0643130385114167
746,63,embed,local,1,c,none,none,banker,senator,doubted,herself,The banker said that the senator doubted herself . <eos>,The banker said that the senator doubted herself .,the banker said that the senator doubted ***mask*** .,0.07624006305624649
747,63,embed,local,1,d,none,none,senator,banker,doubted,herself,The senator said that the banker doubted herself . <eos>,The senator said that the banker doubted herself .,the senator said that the banker doubted ***mask*** .,0.10924413825565554
748,63,embed,local,1,a,nonlocal_subj,number,mechanics,senator,doubted,herself,The mechanics said that the senator doubted herself . <eos>,The mechanics said that the senator doubted herself .,the mechanics said that the senator doubted ***mask*** .,0.08200323860755233
749,63,embed,local,1,b,nonlocal_subj,number,senators,mechanic,doubted,herself,The senators said that the mechanic doubted herself . <eos>,The senators said that the mechanic doubted herself .,the senators said that the mechanic doubted ***mask*** .,0.09616238923960437
750,63,embed,local,1,c,nonlocal_subj,number,bankers,senator,doubted,herself,The bankers said that the senator doubted herself . <eos>,The bankers said that the senator doubted herself .,the bankers said that the senator doubted ***mask*** .,0.05776115436876562
751,63,embed,local,1,d,nonlocal_subj,number,senators,banker,doubted,herself,The senators said that the banker doubted herself . <eos>,The senators said that the banker doubted herself .,the senators said that the banker doubted ***mask*** .,0.1303700568643263
752,63,embed,nonlocal,0,a,local_subj,number,mechanic,senators,doubted,herself,The mechanic said that the senators doubted herself . <eos>,The mechanic said that the senators doubted herself .,the mechanic said that the senators doubted ***mask*** .,0.3913790557429126
753,63,embed,nonlocal,0,b,local_subj,number,senator,mechanics,doubted,herself,The senator said that the mechanics doubted herself . <eos>,The senator said that the mechanics doubted herself .,the senator said that the mechanics doubted ***mask*** .,0.19479240935738207
754,63,embed,nonlocal,0,c,local_subj,number,banker,senators,doubted,herself,The banker said that the senators doubted herself . <eos>,The banker said that the senators doubted herself .,the banker said that the senators doubted ***mask*** .,0.22022738438626133
755,63,embed,nonlocal,0,d,local_subj,number,senator,bankers,doubted,herself,The senator said that the bankers doubted herself . <eos>,The senator said that the bankers doubted herself .,the senator said that the bankers doubted ***mask*** .,0.3780176232413317
756,64,embed,local,1,a,none,none,mechanic,consultant,hurt,herself,The mechanic said that the consultant hurt herself . <eos>,The mechanic said that the consultant hurt herself .,the mechanic said that the consultant hurt ***mask*** .,0.001404151789279827
757,64,embed,local,1,b,none,none,consultant,mechanic,hurt,herself,The consultant said that the mechanic hurt herself . <eos>,The consultant said that the mechanic hurt herself .,the consultant said that the mechanic hurt ***mask*** .,0.0009163931264537795
758,64,embed,local,1,c,none,none,banker,consultant,hurt,herself,The banker said that the consultant hurt herself . <eos>,The banker said that the consultant hurt herself .,the banker said that the consultant hurt ***mask*** .,0.004941847958521218
759,64,embed,local,1,d,none,none,consultant,banker,hurt,herself,The consultant said that the banker hurt herself . <eos>,The consultant said that the banker hurt herself .,the consultant said that the banker hurt ***mask*** .,0.0047449480417463726
760,64,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,hurt,herself,The mechanics said that the consultant hurt herself . <eos>,The mechanics said that the consultant hurt herself .,the mechanics said that the consultant hurt ***mask*** .,0.004341496924161281
761,64,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,hurt,herself,The consultants said that the mechanic hurt herself . <eos>,The consultants said that the mechanic hurt herself .,the consultants said that the mechanic hurt ***mask*** .,0.001579099826044046
762,64,embed,local,1,c,nonlocal_subj,number,bankers,consultant,hurt,herself,The bankers said that the consultant hurt herself . <eos>,The bankers said that the consultant hurt herself .,the bankers said that the consultant hurt ***mask*** .,0.010308823583157448
763,64,embed,local,1,d,nonlocal_subj,number,consultants,banker,hurt,herself,The consultants said that the banker hurt herself . <eos>,The consultants said that the banker hurt herself .,the consultants said that the banker hurt ***mask*** .,0.006440950532516948
764,64,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,hurt,herself,The mechanic said that the consultants hurt herself . <eos>,The mechanic said that the consultants hurt herself .,the mechanic said that the consultants hurt ***mask*** .,0.009663626141047139
765,64,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,hurt,herself,The consultant said that the mechanics hurt herself . <eos>,The consultant said that the mechanics hurt herself .,the consultant said that the mechanics hurt ***mask*** .,0.010970840654884543
766,64,embed,nonlocal,0,c,local_subj,number,banker,consultants,hurt,herself,The banker said that the consultants hurt herself . <eos>,The banker said that the consultants hurt herself .,the banker said that the consultants hurt ***mask*** .,0.02087304854974522
767,64,embed,nonlocal,0,d,local_subj,number,consultant,bankers,hurt,herself,The consultant said that the bankers hurt herself . <eos>,The consultant said that the bankers hurt herself .,the consultant said that the bankers hurt ***mask*** .,0.03062553855175386
768,65,embed,local,1,a,none,none,mechanic,consultant,injured,herself,The mechanic said that the consultant injured herself . <eos>,The mechanic said that the consultant injured herself .,the mechanic said that the consultant injured ***mask*** .,0.00013048605913783381
769,65,embed,local,1,b,none,none,consultant,mechanic,injured,herself,The consultant said that the mechanic injured herself . <eos>,The consultant said that the mechanic injured herself .,the consultant said that the mechanic injured ***mask*** .,0.00011881018277569463
770,65,embed,local,1,c,none,none,banker,consultant,injured,herself,The banker said that the consultant injured herself . <eos>,The banker said that the consultant injured herself .,the banker said that the consultant injured ***mask*** .,0.00024547404666004413
771,65,embed,local,1,d,none,none,consultant,banker,injured,herself,The consultant said that the banker injured herself . <eos>,The consultant said that the banker injured herself .,the consultant said that the banker injured ***mask*** .,0.0001663499626709267
772,65,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,injured,herself,The mechanics said that the consultant injured herself . <eos>,The mechanics said that the consultant injured herself .,the mechanics said that the consultant injured ***mask*** .,0.0003631624399793732
773,65,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,injured,herself,The consultants said that the mechanic injured herself . <eos>,The consultants said that the mechanic injured herself .,the consultants said that the mechanic injured ***mask*** .,0.00015798710035412996
774,65,embed,local,1,c,nonlocal_subj,number,bankers,consultant,injured,herself,The bankers said that the consultant injured herself . <eos>,The bankers said that the consultant injured herself .,the bankers said that the consultant injured ***mask*** .,0.00022655182945078694
