,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2970,38,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,congratulated,himself,The bankers that the customer admired congratulated himself . <eos>,The bankers that the customer admired congratulated himself .,the bankers that the customer admired congratulated ***mask*** .,0.009054649141586097
2971,38,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,congratulated,himself,The customers that the banker admired congratulated himself . <eos>,The customers that the banker admired congratulated himself .,the customers that the banker admired congratulated ***mask*** .,0.011277114877732912
2972,38,admired,embed,local,1,a,rc_subj,number,mechanic,customers,congratulated,himself,The mechanic that the customers admired congratulated himself . <eos>,The mechanic that the customers admired congratulated himself .,the mechanic that the customers admired congratulated ***mask*** .,0.004297129756585328
2973,38,admired,embed,local,1,b,rc_subj,number,customer,mechanics,congratulated,himself,The customer that the mechanics admired congratulated himself . <eos>,The customer that the mechanics admired congratulated himself .,the customer that the mechanics admired congratulated ***mask*** .,0.005959258834987145
2974,38,admired,embed,local,1,c,rc_subj,number,banker,customers,congratulated,himself,The banker that the customers admired congratulated himself . <eos>,The banker that the customers admired congratulated himself .,the banker that the customers admired congratulated ***mask*** .,0.0063655676676341475
2975,38,admired,embed,local,1,d,rc_subj,number,customer,bankers,congratulated,himself,The customer that the bankers admired congratulated himself . <eos>,The customer that the bankers admired congratulated himself .,the customer that the bankers admired congratulated ***mask*** .,0.005142745827391495
2976,39,admired,embed,local,1,a,none,none,mechanic,customer,embarrassed,himself,The mechanic that the customer admired embarrassed himself . <eos>,The mechanic that the customer admired embarrassed himself .,the mechanic that the customer admired embarrassed ***mask*** .,0.03485019433278181
2977,39,admired,embed,local,1,b,none,none,customer,mechanic,embarrassed,himself,The customer that the mechanic admired embarrassed himself . <eos>,The customer that the mechanic admired embarrassed himself .,the customer that the mechanic admired embarrassed ***mask*** .,0.02166559029019497
2978,39,admired,embed,local,1,c,none,none,banker,customer,embarrassed,himself,The banker that the customer admired embarrassed himself . <eos>,The banker that the customer admired embarrassed himself .,the banker that the customer admired embarrassed ***mask*** .,0.03728210918959269
2979,39,admired,embed,local,1,d,none,none,customer,banker,embarrassed,himself,The customer that the banker admired embarrassed himself . <eos>,The customer that the banker admired embarrassed himself .,the customer that the banker admired embarrassed ***mask*** .,0.03523553035062484
2980,39,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,embarrassed,himself,The mechanics that the customer admired embarrassed himself . <eos>,The mechanics that the customer admired embarrassed himself .,the mechanics that the customer admired embarrassed ***mask*** .,0.05465328593706406
2981,39,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,embarrassed,himself,The customers that the mechanic admired embarrassed himself . <eos>,The customers that the mechanic admired embarrassed himself .,the customers that the mechanic admired embarrassed ***mask*** .,0.033975369577677585
2982,39,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,embarrassed,himself,The bankers that the customer admired embarrassed himself . <eos>,The bankers that the customer admired embarrassed himself .,the bankers that the customer admired embarrassed ***mask*** .,0.05819078881057164
2983,39,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,embarrassed,himself,The customers that the banker admired embarrassed himself . <eos>,The customers that the banker admired embarrassed himself .,the customers that the banker admired embarrassed ***mask*** .,0.046310545802871556
2984,39,admired,embed,local,1,a,rc_subj,number,mechanic,customers,embarrassed,himself,The mechanic that the customers admired embarrassed himself . <eos>,The mechanic that the customers admired embarrassed himself .,the mechanic that the customers admired embarrassed ***mask*** .,0.039148300504574685
2985,39,admired,embed,local,1,b,rc_subj,number,customer,mechanics,embarrassed,himself,The customer that the mechanics admired embarrassed himself . <eos>,The customer that the mechanics admired embarrassed himself .,the customer that the mechanics admired embarrassed ***mask*** .,0.041119193025912826
2986,39,admired,embed,local,1,c,rc_subj,number,banker,customers,embarrassed,himself,The banker that the customers admired embarrassed himself . <eos>,The banker that the customers admired embarrassed himself .,the banker that the customers admired embarrassed ***mask*** .,0.045828625904552764
2987,39,admired,embed,local,1,d,rc_subj,number,customer,bankers,embarrassed,himself,The customer that the bankers admired embarrassed himself . <eos>,The customer that the bankers admired embarrassed himself .,the customer that the bankers admired embarrassed ***mask*** .,0.06565229915588922
2988,40,admired,embed,local,1,a,none,none,mechanic,customer,disguised,himself,The mechanic that the customer admired disguised himself . <eos>,The mechanic that the customer admired disguised himself .,the mechanic that the customer admired disguised ***mask*** .,2.3041583580468853e-05
2989,40,admired,embed,local,1,b,none,none,customer,mechanic,disguised,himself,The customer that the mechanic admired disguised himself . <eos>,The customer that the mechanic admired disguised himself .,the customer that the mechanic admired disguised ***mask*** .,1.0099534165026387e-05
2990,40,admired,embed,local,1,c,none,none,banker,customer,disguised,himself,The banker that the customer admired disguised himself . <eos>,The banker that the customer admired disguised himself .,the banker that the customer admired disguised ***mask*** .,4.487611184894977e-05
2991,40,admired,embed,local,1,d,none,none,customer,banker,disguised,himself,The customer that the banker admired disguised himself . <eos>,The customer that the banker admired disguised himself .,the customer that the banker admired disguised ***mask*** .,1.3265625162795601e-05
2992,40,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,disguised,himself,The mechanics that the customer admired disguised himself . <eos>,The mechanics that the customer admired disguised himself .,the mechanics that the customer admired disguised ***mask*** .,0.0006283046864561108
2993,40,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,disguised,himself,The customers that the mechanic admired disguised himself . <eos>,The customers that the mechanic admired disguised himself .,the customers that the mechanic admired disguised ***mask*** .,0.00016631665275251552
2994,40,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,disguised,himself,The bankers that the customer admired disguised himself . <eos>,The bankers that the customer admired disguised himself .,the bankers that the customer admired disguised ***mask*** .,0.0004045801970564897
2995,40,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,disguised,himself,The customers that the banker admired disguised himself . <eos>,The customers that the banker admired disguised himself .,the customers that the banker admired disguised ***mask*** .,0.00013388842347829966
2996,40,admired,embed,local,1,a,rc_subj,number,mechanic,customers,disguised,himself,The mechanic that the customers admired disguised himself . <eos>,The mechanic that the customers admired disguised himself .,the mechanic that the customers admired disguised ***mask*** .,2.6799192731501405e-05
2997,40,admired,embed,local,1,b,rc_subj,number,customer,mechanics,disguised,himself,The customer that the mechanics admired disguised himself . <eos>,The customer that the mechanics admired disguised himself .,the customer that the mechanics admired disguised ***mask*** .,1.686488697493457e-05
2998,40,admired,embed,local,1,c,rc_subj,number,banker,customers,disguised,himself,The banker that the customers admired disguised himself . <eos>,The banker that the customers admired disguised himself .,the banker that the customers admired disguised ***mask*** .,4.641697161196144e-05
2999,40,admired,embed,local,1,d,rc_subj,number,customer,bankers,disguised,himself,The customer that the bankers admired disguised himself . <eos>,The customer that the bankers admired disguised himself .,the customer that the bankers admired disguised ***mask*** .,3.225799977997636e-05
3000,41,admired,embed,local,1,a,none,none,mechanic,customer,hated,himself,The mechanic that the customer admired hated himself . <eos>,The mechanic that the customer admired hated himself .,the mechanic that the customer admired hated ***mask*** .,0.009395455225038324
3001,41,admired,embed,local,1,b,none,none,customer,mechanic,hated,himself,The customer that the mechanic admired hated himself . <eos>,The customer that the mechanic admired hated himself .,the customer that the mechanic admired hated ***mask*** .,0.01673962124855066
3002,41,admired,embed,local,1,c,none,none,banker,customer,hated,himself,The banker that the customer admired hated himself . <eos>,The banker that the customer admired hated himself .,the banker that the customer admired hated ***mask*** .,0.01260789986611707
3003,41,admired,embed,local,1,d,none,none,customer,banker,hated,himself,The customer that the banker admired hated himself . <eos>,The customer that the banker admired hated himself .,the customer that the banker admired hated ***mask*** .,0.02240221436079918
3004,41,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,hated,himself,The mechanics that the customer admired hated himself . <eos>,The mechanics that the customer admired hated himself .,the mechanics that the customer admired hated ***mask*** .,0.034662846594474724
3005,41,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,hated,himself,The customers that the mechanic admired hated himself . <eos>,The customers that the mechanic admired hated himself .,the customers that the mechanic admired hated ***mask*** .,0.044140457299582936
3006,41,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,hated,himself,The bankers that the customer admired hated himself . <eos>,The bankers that the customer admired hated himself .,the bankers that the customer admired hated ***mask*** .,0.0486223662440769
3007,41,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,hated,himself,The customers that the banker admired hated himself . <eos>,The customers that the banker admired hated himself .,the customers that the banker admired hated ***mask*** .,0.06277143103821908
3008,41,admired,embed,local,1,a,rc_subj,number,mechanic,customers,hated,himself,The mechanic that the customers admired hated himself . <eos>,The mechanic that the customers admired hated himself .,the mechanic that the customers admired hated ***mask*** .,0.009078965207796278
3009,41,admired,embed,local,1,b,rc_subj,number,customer,mechanics,hated,himself,The customer that the mechanics admired hated himself . <eos>,The customer that the mechanics admired hated himself .,the customer that the mechanics admired hated ***mask*** .,0.025737742484754293
3010,41,admired,embed,local,1,c,rc_subj,number,banker,customers,hated,himself,The banker that the customers admired hated himself . <eos>,The banker that the customers admired hated himself .,the banker that the customers admired hated ***mask*** .,0.012178603983208795
3011,41,admired,embed,local,1,d,rc_subj,number,customer,bankers,hated,himself,The customer that the bankers admired hated himself . <eos>,The customer that the bankers admired hated himself .,the customer that the bankers admired hated ***mask*** .,0.02370566801763648
3012,42,admired,embed,local,1,a,none,none,mechanic,customer,doubted,himself,The mechanic that the customer admired doubted himself . <eos>,The mechanic that the customer admired doubted himself .,the mechanic that the customer admired doubted ***mask*** .,0.0013045853815930014
3013,42,admired,embed,local,1,b,none,none,customer,mechanic,doubted,himself,The customer that the mechanic admired doubted himself . <eos>,The customer that the mechanic admired doubted himself .,the customer that the mechanic admired doubted ***mask*** .,0.0035548804355150163
3014,42,admired,embed,local,1,c,none,none,banker,customer,doubted,himself,The banker that the customer admired doubted himself . <eos>,The banker that the customer admired doubted himself .,the banker that the customer admired doubted ***mask*** .,0.002312053124408647
3015,42,admired,embed,local,1,d,none,none,customer,banker,doubted,himself,The customer that the banker admired doubted himself . <eos>,The customer that the banker admired doubted himself .,the customer that the banker admired doubted ***mask*** .,0.0030290044970319534
3016,42,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,doubted,himself,The mechanics that the customer admired doubted himself . <eos>,The mechanics that the customer admired doubted himself .,the mechanics that the customer admired doubted ***mask*** .,0.003456257888298831
3017,42,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,doubted,himself,The customers that the mechanic admired doubted himself . <eos>,The customers that the mechanic admired doubted himself .,the customers that the mechanic admired doubted ***mask*** .,0.007361422677486013
3018,42,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,doubted,himself,The bankers that the customer admired doubted himself . <eos>,The bankers that the customer admired doubted himself .,the bankers that the customer admired doubted ***mask*** .,0.005493372180745006
3019,42,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,doubted,himself,The customers that the banker admired doubted himself . <eos>,The customers that the banker admired doubted himself .,the customers that the banker admired doubted ***mask*** .,0.006972357394307625
3020,42,admired,embed,local,1,a,rc_subj,number,mechanic,customers,doubted,himself,The mechanic that the customers admired doubted himself . <eos>,The mechanic that the customers admired doubted himself .,the mechanic that the customers admired doubted ***mask*** .,0.0020516776868711147
3021,42,admired,embed,local,1,b,rc_subj,number,customer,mechanics,doubted,himself,The customer that the mechanics admired doubted himself . <eos>,The customer that the mechanics admired doubted himself .,the customer that the mechanics admired doubted ***mask*** .,0.005387588113304308
3022,42,admired,embed,local,1,c,rc_subj,number,banker,customers,doubted,himself,The banker that the customers admired doubted himself . <eos>,The banker that the customers admired doubted himself .,the banker that the customers admired doubted ***mask*** .,0.0037790600528179816
3023,42,admired,embed,local,1,d,rc_subj,number,customer,bankers,doubted,himself,The customer that the bankers admired doubted himself . <eos>,The customer that the bankers admired doubted himself .,the customer that the bankers admired doubted ***mask*** .,0.004574652947890906
3024,43,admired,embed,local,1,a,none,none,mechanic,officer,hurt,himself,The mechanic that the officer admired hurt himself . <eos>,The mechanic that the officer admired hurt himself .,the mechanic that the officer admired hurt ***mask*** .,0.011161661524732506
3025,43,admired,embed,local,1,b,none,none,officer,mechanic,hurt,himself,The officer that the mechanic admired hurt himself . <eos>,The officer that the mechanic admired hurt himself .,the officer that the mechanic admired hurt ***mask*** .,0.007521803480613963
3026,43,admired,embed,local,1,c,none,none,banker,officer,hurt,himself,The banker that the officer admired hurt himself . <eos>,The banker that the officer admired hurt himself .,the banker that the officer admired hurt ***mask*** .,0.02750485259452357
3027,43,admired,embed,local,1,d,none,none,officer,banker,hurt,himself,The officer that the banker admired hurt himself . <eos>,The officer that the banker admired hurt himself .,the officer that the banker admired hurt ***mask*** .,0.012262806270012302
3028,43,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,hurt,himself,The mechanics that the officer admired hurt himself . <eos>,The mechanics that the officer admired hurt himself .,the mechanics that the officer admired hurt ***mask*** .,0.02260953657504137
3029,43,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,hurt,himself,The officers that the mechanic admired hurt himself . <eos>,The officers that the mechanic admired hurt himself .,the officers that the mechanic admired hurt ***mask*** .,0.012475877492999232
3030,43,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,hurt,himself,The bankers that the officer admired hurt himself . <eos>,The bankers that the officer admired hurt himself .,the bankers that the officer admired hurt ***mask*** .,0.0442574283952403
3031,43,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,hurt,himself,The officers that the banker admired hurt himself . <eos>,The officers that the banker admired hurt himself .,the officers that the banker admired hurt ***mask*** .,0.019453355406597306
3032,43,admired,embed,local,1,a,rc_subj,number,mechanic,officers,hurt,himself,The mechanic that the officers admired hurt himself . <eos>,The mechanic that the officers admired hurt himself .,the mechanic that the officers admired hurt ***mask*** .,0.0215369985945181
3033,43,admired,embed,local,1,b,rc_subj,number,officer,mechanics,hurt,himself,The officer that the mechanics admired hurt himself . <eos>,The officer that the mechanics admired hurt himself .,the officer that the mechanics admired hurt ***mask*** .,0.008923640286394998
3034,43,admired,embed,local,1,c,rc_subj,number,banker,officers,hurt,himself,The banker that the officers admired hurt himself . <eos>,The banker that the officers admired hurt himself .,the banker that the officers admired hurt ***mask*** .,0.054310220191274794
3035,43,admired,embed,local,1,d,rc_subj,number,officer,bankers,hurt,himself,The officer that the bankers admired hurt himself . <eos>,The officer that the bankers admired hurt himself .,the officer that the bankers admired hurt ***mask*** .,0.02501796483011577
3036,44,admired,embed,local,1,a,none,none,mechanic,officer,injured,himself,The mechanic that the officer admired injured himself . <eos>,The mechanic that the officer admired injured himself .,the mechanic that the officer admired injured ***mask*** .,0.0004748907876363295
3037,44,admired,embed,local,1,b,none,none,officer,mechanic,injured,himself,The officer that the mechanic admired injured himself . <eos>,The officer that the mechanic admired injured himself .,the officer that the mechanic admired injured ***mask*** .,0.00015120322372569577
3038,44,admired,embed,local,1,c,none,none,banker,officer,injured,himself,The banker that the officer admired injured himself . <eos>,The banker that the officer admired injured himself .,the banker that the officer admired injured ***mask*** .,0.0022464325107467765
3039,44,admired,embed,local,1,d,none,none,officer,banker,injured,himself,The officer that the banker admired injured himself . <eos>,The officer that the banker admired injured himself .,the officer that the banker admired injured ***mask*** .,0.000220035898831097
3040,44,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,injured,himself,The mechanics that the officer admired injured himself . <eos>,The mechanics that the officer admired injured himself .,the mechanics that the officer admired injured ***mask*** .,0.00199093200465477
3041,44,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,injured,himself,The officers that the mechanic admired injured himself . <eos>,The officers that the mechanic admired injured himself .,the officers that the mechanic admired injured ***mask*** .,0.0015489331147950165
3042,44,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,injured,himself,The bankers that the officer admired injured himself . <eos>,The bankers that the officer admired injured himself .,the bankers that the officer admired injured ***mask*** .,0.0032158660380011096
3043,44,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,injured,himself,The officers that the banker admired injured himself . <eos>,The officers that the banker admired injured himself .,the officers that the banker admired injured ***mask*** .,0.0021947712666052503
3044,44,admired,embed,local,1,a,rc_subj,number,mechanic,officers,injured,himself,The mechanic that the officers admired injured himself . <eos>,The mechanic that the officers admired injured himself .,the mechanic that the officers admired injured ***mask*** .,0.0028387689342772517
3045,44,admired,embed,local,1,b,rc_subj,number,officer,mechanics,injured,himself,The officer that the mechanics admired injured himself . <eos>,The officer that the mechanics admired injured himself .,the officer that the mechanics admired injured ***mask*** .,0.0002076065549903864
3046,44,admired,embed,local,1,c,rc_subj,number,banker,officers,injured,himself,The banker that the officers admired injured himself . <eos>,The banker that the officers admired injured himself .,the banker that the officers admired injured ***mask*** .,0.009611393583261997
3047,44,admired,embed,local,1,d,rc_subj,number,officer,bankers,injured,himself,The officer that the bankers admired injured himself . <eos>,The officer that the bankers admired injured himself .,the officer that the bankers admired injured ***mask*** .,0.0005042356077245984
3048,45,admired,embed,local,1,a,none,none,mechanic,officer,congratulated,himself,The mechanic that the officer admired congratulated himself . <eos>,The mechanic that the officer admired congratulated himself .,the mechanic that the officer admired congratulated ***mask*** .,0.0026615209524450513
3049,45,admired,embed,local,1,b,none,none,officer,mechanic,congratulated,himself,The officer that the mechanic admired congratulated himself . <eos>,The officer that the mechanic admired congratulated himself .,the officer that the mechanic admired congratulated ***mask*** .,0.0038212775794808423
3050,45,admired,embed,local,1,c,none,none,banker,officer,congratulated,himself,The banker that the officer admired congratulated himself . <eos>,The banker that the officer admired congratulated himself .,the banker that the officer admired congratulated ***mask*** .,0.003981280931638418
3051,45,admired,embed,local,1,d,none,none,officer,banker,congratulated,himself,The officer that the banker admired congratulated himself . <eos>,The officer that the banker admired congratulated himself .,the officer that the banker admired congratulated ***mask*** .,0.003180944816170644
3052,45,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,congratulated,himself,The mechanics that the officer admired congratulated himself . <eos>,The mechanics that the officer admired congratulated himself .,the mechanics that the officer admired congratulated ***mask*** .,0.008196289899147776
3053,45,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,congratulated,himself,The officers that the mechanic admired congratulated himself . <eos>,The officers that the mechanic admired congratulated himself .,the officers that the mechanic admired congratulated ***mask*** .,0.011316606593474497
3054,45,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,congratulated,himself,The bankers that the officer admired congratulated himself . <eos>,The bankers that the officer admired congratulated himself .,the bankers that the officer admired congratulated ***mask*** .,0.007622499431439203
3055,45,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,congratulated,himself,The officers that the banker admired congratulated himself . <eos>,The officers that the banker admired congratulated himself .,the officers that the banker admired congratulated ***mask*** .,0.011148859792352693
3056,45,admired,embed,local,1,a,rc_subj,number,mechanic,officers,congratulated,himself,The mechanic that the officers admired congratulated himself . <eos>,The mechanic that the officers admired congratulated himself .,the mechanic that the officers admired congratulated ***mask*** .,0.005946766327675048
3057,45,admired,embed,local,1,b,rc_subj,number,officer,mechanics,congratulated,himself,The officer that the mechanics admired congratulated himself . <eos>,The officer that the mechanics admired congratulated himself .,the officer that the mechanics admired congratulated ***mask*** .,0.006515047797141449
3058,45,admired,embed,local,1,c,rc_subj,number,banker,officers,congratulated,himself,The banker that the officers admired congratulated himself . <eos>,The banker that the officers admired congratulated himself .,the banker that the officers admired congratulated ***mask*** .,0.007711374156487643
3059,45,admired,embed,local,1,d,rc_subj,number,officer,bankers,congratulated,himself,The officer that the bankers admired congratulated himself . <eos>,The officer that the bankers admired congratulated himself .,the officer that the bankers admired congratulated ***mask*** .,0.0074884899482770976
3060,46,admired,embed,local,1,a,none,none,mechanic,officer,embarrassed,himself,The mechanic that the officer admired embarrassed himself . <eos>,The mechanic that the officer admired embarrassed himself .,the mechanic that the officer admired embarrassed ***mask*** .,0.0240736374265363
3061,46,admired,embed,local,1,b,none,none,officer,mechanic,embarrassed,himself,The officer that the mechanic admired embarrassed himself . <eos>,The officer that the mechanic admired embarrassed himself .,the officer that the mechanic admired embarrassed ***mask*** .,0.01222589413394201
3062,46,admired,embed,local,1,c,none,none,banker,officer,embarrassed,himself,The banker that the officer admired embarrassed himself . <eos>,The banker that the officer admired embarrassed himself .,the banker that the officer admired embarrassed ***mask*** .,0.02840394188500831
3063,46,admired,embed,local,1,d,none,none,officer,banker,embarrassed,himself,The officer that the banker admired embarrassed himself . <eos>,The officer that the banker admired embarrassed himself .,the officer that the banker admired embarrassed ***mask*** .,0.022138613914851755
3064,46,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,embarrassed,himself,The mechanics that the officer admired embarrassed himself . <eos>,The mechanics that the officer admired embarrassed himself .,the mechanics that the officer admired embarrassed ***mask*** .,0.030517277713770604
3065,46,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,embarrassed,himself,The officers that the mechanic admired embarrassed himself . <eos>,The officers that the mechanic admired embarrassed himself .,the officers that the mechanic admired embarrassed ***mask*** .,0.021897098735386544
3066,46,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,embarrassed,himself,The bankers that the officer admired embarrassed himself . <eos>,The bankers that the officer admired embarrassed himself .,the bankers that the officer admired embarrassed ***mask*** .,0.03596476777487225
3067,46,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,embarrassed,himself,The officers that the banker admired embarrassed himself . <eos>,The officers that the banker admired embarrassed himself .,the officers that the banker admired embarrassed ***mask*** .,0.032910319037952086
3068,46,admired,embed,local,1,a,rc_subj,number,mechanic,officers,embarrassed,himself,The mechanic that the officers admired embarrassed himself . <eos>,The mechanic that the officers admired embarrassed himself .,the mechanic that the officers admired embarrassed ***mask*** .,0.0485689096232231
3069,46,admired,embed,local,1,b,rc_subj,number,officer,mechanics,embarrassed,himself,The officer that the mechanics admired embarrassed himself . <eos>,The officer that the mechanics admired embarrassed himself .,the officer that the mechanics admired embarrassed ***mask*** .,0.014437230949949602
3070,46,admired,embed,local,1,c,rc_subj,number,banker,officers,embarrassed,himself,The banker that the officers admired embarrassed himself . <eos>,The banker that the officers admired embarrassed himself .,the banker that the officers admired embarrassed ***mask*** .,0.06220239159648863
3071,46,admired,embed,local,1,d,rc_subj,number,officer,bankers,embarrassed,himself,The officer that the bankers admired embarrassed himself . <eos>,The officer that the bankers admired embarrassed himself .,the officer that the bankers admired embarrassed ***mask*** .,0.045169153895076954
3072,47,admired,embed,local,1,a,none,none,mechanic,officer,disguised,himself,The mechanic that the officer admired disguised himself . <eos>,The mechanic that the officer admired disguised himself .,the mechanic that the officer admired disguised ***mask*** .,2.9041633746212804e-05
3073,47,admired,embed,local,1,b,none,none,officer,mechanic,disguised,himself,The officer that the mechanic admired disguised himself . <eos>,The officer that the mechanic admired disguised himself .,the officer that the mechanic admired disguised ***mask*** .,9.316329032492465e-06
3074,47,admired,embed,local,1,c,none,none,banker,officer,disguised,himself,The banker that the officer admired disguised himself . <eos>,The banker that the officer admired disguised himself .,the banker that the officer admired disguised ***mask*** .,3.7845685232585084e-05
3075,47,admired,embed,local,1,d,none,none,officer,banker,disguised,himself,The officer that the banker admired disguised himself . <eos>,The officer that the banker admired disguised himself .,the officer that the banker admired disguised ***mask*** .,9.615030560116956e-06
3076,47,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,disguised,himself,The mechanics that the officer admired disguised himself . <eos>,The mechanics that the officer admired disguised himself .,the mechanics that the officer admired disguised ***mask*** .,0.00033423770774638584
3077,47,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,disguised,himself,The officers that the mechanic admired disguised himself . <eos>,The officers that the mechanic admired disguised himself .,the officers that the mechanic admired disguised ***mask*** .,0.00014147860042318684
3078,47,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,disguised,himself,The bankers that the officer admired disguised himself . <eos>,The bankers that the officer admired disguised himself .,the bankers that the officer admired disguised ***mask*** .,0.0004628591471714415
3079,47,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,disguised,himself,The officers that the banker admired disguised himself . <eos>,The officers that the banker admired disguised himself .,the officers that the banker admired disguised ***mask*** .,0.00011078868142211535
3080,47,admired,embed,local,1,a,rc_subj,number,mechanic,officers,disguised,himself,The mechanic that the officers admired disguised himself . <eos>,The mechanic that the officers admired disguised himself .,the mechanic that the officers admired disguised ***mask*** .,0.00021815241903397342
3081,47,admired,embed,local,1,b,rc_subj,number,officer,mechanics,disguised,himself,The officer that the mechanics admired disguised himself . <eos>,The officer that the mechanics admired disguised himself .,the officer that the mechanics admired disguised ***mask*** .,7.811231261549904e-06
3082,47,admired,embed,local,1,c,rc_subj,number,banker,officers,disguised,himself,The banker that the officers admired disguised himself . <eos>,The banker that the officers admired disguised himself .,the banker that the officers admired disguised ***mask*** .,0.00041284438587448123
3083,47,admired,embed,local,1,d,rc_subj,number,officer,bankers,disguised,himself,The officer that the bankers admired disguised himself . <eos>,The officer that the bankers admired disguised himself .,the officer that the bankers admired disguised ***mask*** .,2.4790230405834512e-05
3084,48,admired,embed,local,1,a,none,none,mechanic,officer,hated,himself,The mechanic that the officer admired hated himself . <eos>,The mechanic that the officer admired hated himself .,the mechanic that the officer admired hated ***mask*** .,0.01443564186545746
3085,48,admired,embed,local,1,b,none,none,officer,mechanic,hated,himself,The officer that the mechanic admired hated himself . <eos>,The officer that the mechanic admired hated himself .,the officer that the mechanic admired hated ***mask*** .,0.011170189998051985
3086,48,admired,embed,local,1,c,none,none,banker,officer,hated,himself,The banker that the officer admired hated himself . <eos>,The banker that the officer admired hated himself .,the banker that the officer admired hated ***mask*** .,0.01587843813932072
3087,48,admired,embed,local,1,d,none,none,officer,banker,hated,himself,The officer that the banker admired hated himself . <eos>,The officer that the banker admired hated himself .,the officer that the banker admired hated ***mask*** .,0.013791247033151956
3088,48,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,hated,himself,The mechanics that the officer admired hated himself . <eos>,The mechanics that the officer admired hated himself .,the mechanics that the officer admired hated ***mask*** .,0.031227097049090827
3089,48,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,hated,himself,The officers that the mechanic admired hated himself . <eos>,The officers that the mechanic admired hated himself .,the officers that the mechanic admired hated ***mask*** .,0.043130463223093475
3090,48,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,hated,himself,The bankers that the officer admired hated himself . <eos>,The bankers that the officer admired hated himself .,the bankers that the officer admired hated ***mask*** .,0.03332667664423813
3091,48,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,hated,himself,The officers that the banker admired hated himself . <eos>,The officers that the banker admired hated himself .,the officers that the banker admired hated ***mask*** .,0.046327412798782726
3092,48,admired,embed,local,1,a,rc_subj,number,mechanic,officers,hated,himself,The mechanic that the officers admired hated himself . <eos>,The mechanic that the officers admired hated himself .,the mechanic that the officers admired hated ***mask*** .,0.02836934073225842
3093,48,admired,embed,local,1,b,rc_subj,number,officer,mechanics,hated,himself,The officer that the mechanics admired hated himself . <eos>,The officer that the mechanics admired hated himself .,the officer that the mechanics admired hated ***mask*** .,0.013801349412592884
3094,48,admired,embed,local,1,c,rc_subj,number,banker,officers,hated,himself,The banker that the officers admired hated himself . <eos>,The banker that the officers admired hated himself .,the banker that the officers admired hated ***mask*** .,0.02103424581175693
3095,48,admired,embed,local,1,d,rc_subj,number,officer,bankers,hated,himself,The officer that the bankers admired hated himself . <eos>,The officer that the bankers admired hated himself .,the officer that the bankers admired hated ***mask*** .,0.019125909606529434
3096,49,admired,embed,local,1,a,none,none,mechanic,officer,doubted,himself,The mechanic that the officer admired doubted himself . <eos>,The mechanic that the officer admired doubted himself .,the mechanic that the officer admired doubted ***mask*** .,0.0010894608829542806
