,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
719,60,simple,local,c-command,1,b,female,distractor,number,wives,girl,shot,themselves,The wives near the girl shot themselves . <eos>,The wives near the girl shot themselves .,the wives near the girl shot ***mask*** .,0.0035904220506728203
720,61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,themselves,The boys near the husbands saw themselves . <eos>,The boys near the husbands saw themselves .,the boys near the husbands saw ***mask*** .,0.07129697896905947
721,61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,themselves,The husbands near the boys saw themselves . <eos>,The husbands near the boys saw themselves .,the husbands near the boys saw ***mask*** .,0.14395213966369655
722,61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls near the wives saw themselves . <eos>,The girls near the wives saw themselves .,the girls near the wives saw ***mask*** .,0.08602944266999261
723,61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives near the girls saw themselves . <eos>,The wives near the girls saw themselves .,the wives near the girls saw ***mask*** .,0.11605197427795531
724,61,simple,local,no-c-command,0,a,male,head,number,boy,husbands,saw,themselves,The boy near the husbands saw themselves . <eos>,The boy near the husbands saw themselves .,the boy near the husbands saw ***mask*** .,0.3272554392601831
725,61,simple,local,no-c-command,0,b,male,head,number,husband,boys,saw,themselves,The husband near the boys saw themselves . <eos>,The husband near the boys saw themselves .,the husband near the boys saw ***mask*** .,0.3453160422039007
726,61,simple,local,no-c-command,0,a,female,head,number,girl,wives,saw,themselves,The girl near the wives saw themselves . <eos>,The girl near the wives saw themselves .,the girl near the wives saw ***mask*** .,0.45702253466772297
727,61,simple,local,no-c-command,0,b,female,head,number,wife,girls,saw,themselves,The wife near the girls saw themselves . <eos>,The wife near the girls saw themselves .,the wife near the girls saw ***mask*** .,0.4245181990706871
728,61,simple,local,c-command,1,a,male,distractor,number,boys,husband,saw,themselves,The boys near the husband saw themselves . <eos>,The boys near the husband saw themselves .,the boys near the husband saw ***mask*** .,0.0898527603734587
729,61,simple,local,c-command,1,b,male,distractor,number,husbands,boy,saw,themselves,The husbands near the boy saw themselves . <eos>,The husbands near the boy saw themselves .,the husbands near the boy saw ***mask*** .,0.16425953628994217
730,61,simple,local,c-command,1,a,female,distractor,number,girls,wife,saw,themselves,The girls near the wife saw themselves . <eos>,The girls near the wife saw themselves .,the girls near the wife saw ***mask*** .,0.09648885174898957
731,61,simple,local,c-command,1,b,female,distractor,number,wives,girl,saw,themselves,The wives near the girl saw themselves . <eos>,The wives near the girl saw themselves .,the wives near the girl saw ***mask*** .,0.11242486134173414
732,62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,themselves,The boys near the husbands established themselves . <eos>,The boys near the husbands established themselves .,the boys near the husbands established ***mask*** .,6.663892331912914e-06
733,62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,themselves,The husbands near the boys established themselves . <eos>,The husbands near the boys established themselves .,the husbands near the boys established ***mask*** .,2.1470923968445716e-05
734,62,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls near the wives established themselves . <eos>,The girls near the wives established themselves .,the girls near the wives established ***mask*** .,9.734429317447065e-06
735,62,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives near the girls established themselves . <eos>,The wives near the girls established themselves .,the wives near the girls established ***mask*** .,2.2730268780167395e-05
736,62,simple,local,no-c-command,0,a,male,head,number,boy,husbands,established,themselves,The boy near the husbands established themselves . <eos>,The boy near the husbands established themselves .,the boy near the husbands established ***mask*** .,7.846934423647114e-05
737,62,simple,local,no-c-command,0,b,male,head,number,husband,boys,established,themselves,The husband near the boys established themselves . <eos>,The husband near the boys established themselves .,the husband near the boys established ***mask*** .,4.862699867847941e-05
738,62,simple,local,no-c-command,0,a,female,head,number,girl,wives,established,themselves,The girl near the wives established themselves . <eos>,The girl near the wives established themselves .,the girl near the wives established ***mask*** .,4.219255902961993e-05
739,62,simple,local,no-c-command,0,b,female,head,number,wife,girls,established,themselves,The wife near the girls established themselves . <eos>,The wife near the girls established themselves .,the wife near the girls established ***mask*** .,9.20254500983025e-05
740,62,simple,local,c-command,1,a,male,distractor,number,boys,husband,established,themselves,The boys near the husband established themselves . <eos>,The boys near the husband established themselves .,the boys near the husband established ***mask*** .,1.085695796373667e-05
741,62,simple,local,c-command,1,b,male,distractor,number,husbands,boy,established,themselves,The husbands near the boy established themselves . <eos>,The husbands near the boy established themselves .,the husbands near the boy established ***mask*** .,1.470755443870088e-05
742,62,simple,local,c-command,1,a,female,distractor,number,girls,wife,established,themselves,The girls near the wife established themselves . <eos>,The girls near the wife established themselves .,the girls near the wife established ***mask*** .,1.2817257394310077e-05
743,62,simple,local,c-command,1,b,female,distractor,number,wives,girl,established,themselves,The wives near the girl established themselves . <eos>,The wives near the girl established themselves .,the wives near the girl established ***mask*** .,1.4247618482639168e-05
744,63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,themselves,The boys near the husbands devoted themselves . <eos>,The boys near the husbands devoted themselves .,the boys near the husbands devoted ***mask*** .,3.499716282647135e-06
745,63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands near the boys devoted themselves . <eos>,The husbands near the boys devoted themselves .,the husbands near the boys devoted ***mask*** .,1.7214860985638564e-06
746,63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls near the wives devoted themselves . <eos>,The girls near the wives devoted themselves .,the girls near the wives devoted ***mask*** .,1.0755930880667393e-06
747,63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives near the girls devoted themselves . <eos>,The wives near the girls devoted themselves .,the wives near the girls devoted ***mask*** .,8.734217387963164e-07
748,63,simple,local,no-c-command,0,a,male,head,number,boy,husbands,devoted,themselves,The boy near the husbands devoted themselves . <eos>,The boy near the husbands devoted themselves .,the boy near the husbands devoted ***mask*** .,0.0020983548237410703
749,63,simple,local,no-c-command,0,b,male,head,number,husband,boys,devoted,themselves,The husband near the boys devoted themselves . <eos>,The husband near the boys devoted themselves .,the husband near the boys devoted ***mask*** .,3.081670635984272e-05
750,63,simple,local,no-c-command,0,a,female,head,number,girl,wives,devoted,themselves,The girl near the wives devoted themselves . <eos>,The girl near the wives devoted themselves .,the girl near the wives devoted ***mask*** .,0.0001438442467904011
751,63,simple,local,no-c-command,0,b,female,head,number,wife,girls,devoted,themselves,The wife near the girls devoted themselves . <eos>,The wife near the girls devoted themselves .,the wife near the girls devoted ***mask*** .,3.6236682966634754e-05
752,63,simple,local,c-command,1,a,male,distractor,number,boys,husband,devoted,themselves,The boys near the husband devoted themselves . <eos>,The boys near the husband devoted themselves .,the boys near the husband devoted ***mask*** .,3.3930476616309137e-06
753,63,simple,local,c-command,1,b,male,distractor,number,husbands,boy,devoted,themselves,The husbands near the boy devoted themselves . <eos>,The husbands near the boy devoted themselves .,the husbands near the boy devoted ***mask*** .,9.942699921403144e-06
754,63,simple,local,c-command,1,a,female,distractor,number,girls,wife,devoted,themselves,The girls near the wife devoted themselves . <eos>,The girls near the wife devoted themselves .,the girls near the wife devoted ***mask*** .,3.897080246647933e-06
755,63,simple,local,c-command,1,b,female,distractor,number,wives,girl,devoted,themselves,The wives near the girl devoted themselves . <eos>,The wives near the girl devoted themselves .,the wives near the girl devoted ***mask*** .,2.08383254632444e-06
756,64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,themselves,The boys near the husbands considered themselves . <eos>,The boys near the husbands considered themselves .,the boys near the husbands considered ***mask*** .,0.017870005182397043
757,64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,themselves,The husbands near the boys considered themselves . <eos>,The husbands near the boys considered themselves .,the husbands near the boys considered ***mask*** .,0.0744590067239736
758,64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls near the wives considered themselves . <eos>,The girls near the wives considered themselves .,the girls near the wives considered ***mask*** .,0.016462775855781007
759,64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives near the girls considered themselves . <eos>,The wives near the girls considered themselves .,the wives near the girls considered ***mask*** .,0.032125874766544625
760,64,simple,local,no-c-command,0,a,male,head,number,boy,husbands,considered,themselves,The boy near the husbands considered themselves . <eos>,The boy near the husbands considered themselves .,the boy near the husbands considered ***mask*** .,0.30930364398494686
761,64,simple,local,no-c-command,0,b,male,head,number,husband,boys,considered,themselves,The husband near the boys considered themselves . <eos>,The husband near the boys considered themselves .,the husband near the boys considered ***mask*** .,0.15390418498205435
762,64,simple,local,no-c-command,0,a,female,head,number,girl,wives,considered,themselves,The girl near the wives considered themselves . <eos>,The girl near the wives considered themselves .,the girl near the wives considered ***mask*** .,0.2267587550876297
763,64,simple,local,no-c-command,0,b,female,head,number,wife,girls,considered,themselves,The wife near the girls considered themselves . <eos>,The wife near the girls considered themselves .,the wife near the girls considered ***mask*** .,0.17690852363058998
764,64,simple,local,c-command,1,a,male,distractor,number,boys,husband,considered,themselves,The boys near the husband considered themselves . <eos>,The boys near the husband considered themselves .,the boys near the husband considered ***mask*** .,0.01805305472543123
765,64,simple,local,c-command,1,b,male,distractor,number,husbands,boy,considered,themselves,The husbands near the boy considered themselves . <eos>,The husbands near the boy considered themselves .,the husbands near the boy considered ***mask*** .,0.10610095335005214
766,64,simple,local,c-command,1,a,female,distractor,number,girls,wife,considered,themselves,The girls near the wife considered themselves . <eos>,The girls near the wife considered themselves .,the girls near the wife considered ***mask*** .,0.021935847059811362
767,64,simple,local,c-command,1,b,female,distractor,number,wives,girl,considered,themselves,The wives near the girl considered themselves . <eos>,The wives near the girl considered themselves .,the wives near the girl considered ***mask*** .,0.034419756506845256
768,65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,themselves,The boys near the husbands identified themselves . <eos>,The boys near the husbands identified themselves .,the boys near the husbands identified ***mask*** .,3.2526226358843074e-05
769,65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,themselves,The husbands near the boys identified themselves . <eos>,The husbands near the boys identified themselves .,the husbands near the boys identified ***mask*** .,0.00016012559873652762
770,65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls near the wives identified themselves . <eos>,The girls near the wives identified themselves .,the girls near the wives identified ***mask*** .,2.9083706692108477e-05
771,65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives near the girls identified themselves . <eos>,The wives near the girls identified themselves .,the wives near the girls identified ***mask*** .,2.820815848648679e-05
772,65,simple,local,no-c-command,0,a,male,head,number,boy,husbands,identified,themselves,The boy near the husbands identified themselves . <eos>,The boy near the husbands identified themselves .,the boy near the husbands identified ***mask*** .,0.0007172031659037393
773,65,simple,local,no-c-command,0,b,male,head,number,husband,boys,identified,themselves,The husband near the boys identified themselves . <eos>,The husband near the boys identified themselves .,the husband near the boys identified ***mask*** .,0.00024085398195799982
774,65,simple,local,no-c-command,0,a,female,head,number,girl,wives,identified,themselves,The girl near the wives identified themselves . <eos>,The girl near the wives identified themselves .,the girl near the wives identified ***mask*** .,0.0003004746875148442
775,65,simple,local,no-c-command,0,b,female,head,number,wife,girls,identified,themselves,The wife near the girls identified themselves . <eos>,The wife near the girls identified themselves .,the wife near the girls identified ***mask*** .,0.0003852822144984569
776,65,simple,local,c-command,1,a,male,distractor,number,boys,husband,identified,themselves,The boys near the husband identified themselves . <eos>,The boys near the husband identified themselves .,the boys near the husband identified ***mask*** .,2.8898908169432018e-05
777,65,simple,local,c-command,1,b,male,distractor,number,husbands,boy,identified,themselves,The husbands near the boy identified themselves . <eos>,The husbands near the boy identified themselves .,the husbands near the boy identified ***mask*** .,0.0007595970390564468
778,65,simple,local,c-command,1,a,female,distractor,number,girls,wife,identified,themselves,The girls near the wife identified themselves . <eos>,The girls near the wife identified themselves .,the girls near the wife identified ***mask*** .,4.195166415428594e-05
779,65,simple,local,c-command,1,b,female,distractor,number,wives,girl,identified,themselves,The wives near the girl identified themselves . <eos>,The wives near the girl identified themselves .,the wives near the girl identified ***mask*** .,2.4707222171677945e-05
780,66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,themselves,The boys near the husbands made themselves . <eos>,The boys near the husbands made themselves .,the boys near the husbands made ***mask*** .,0.02996402477932958
781,66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,themselves,The husbands near the boys made themselves . <eos>,The husbands near the boys made themselves .,the husbands near the boys made ***mask*** .,0.05711568318867782
782,66,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls near the wives made themselves . <eos>,The girls near the wives made themselves .,the girls near the wives made ***mask*** .,0.02816332672843228
783,66,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives near the girls made themselves . <eos>,The wives near the girls made themselves .,the wives near the girls made ***mask*** .,0.053815402724916354
784,66,simple,local,no-c-command,0,a,male,head,number,boy,husbands,made,themselves,The boy near the husbands made themselves . <eos>,The boy near the husbands made themselves .,the boy near the husbands made ***mask*** .,0.28654111490043727
785,66,simple,local,no-c-command,0,b,male,head,number,husband,boys,made,themselves,The husband near the boys made themselves . <eos>,The husband near the boys made themselves .,the husband near the boys made ***mask*** .,0.127414869916494
786,66,simple,local,no-c-command,0,a,female,head,number,girl,wives,made,themselves,The girl near the wives made themselves . <eos>,The girl near the wives made themselves .,the girl near the wives made ***mask*** .,0.23870588095234338
787,66,simple,local,no-c-command,0,b,female,head,number,wife,girls,made,themselves,The wife near the girls made themselves . <eos>,The wife near the girls made themselves .,the wife near the girls made ***mask*** .,0.22642126748980462
788,66,simple,local,c-command,1,a,male,distractor,number,boys,husband,made,themselves,The boys near the husband made themselves . <eos>,The boys near the husband made themselves .,the boys near the husband made ***mask*** .,0.05142558176417518
789,66,simple,local,c-command,1,b,male,distractor,number,husbands,boy,made,themselves,The husbands near the boy made themselves . <eos>,The husbands near the boy made themselves .,the husbands near the boy made ***mask*** .,0.12535279280219744
790,66,simple,local,c-command,1,a,female,distractor,number,girls,wife,made,themselves,The girls near the wife made themselves . <eos>,The girls near the wife made themselves .,the girls near the wife made ***mask*** .,0.0461098135671999
791,66,simple,local,c-command,1,b,female,distractor,number,wives,girl,made,themselves,The wives near the girl made themselves . <eos>,The wives near the girl made themselves .,the wives near the girl made ***mask*** .,0.06277444797195153
792,67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,themselves,The boys near the husbands found themselves . <eos>,The boys near the husbands found themselves .,the boys near the husbands found ***mask*** .,0.0009269637758815327
793,67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,themselves,The husbands near the boys found themselves . <eos>,The husbands near the boys found themselves .,the husbands near the boys found ***mask*** .,0.00556247915489183
794,67,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls near the wives found themselves . <eos>,The girls near the wives found themselves .,the girls near the wives found ***mask*** .,0.0012687574124378236
795,67,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives near the girls found themselves . <eos>,The wives near the girls found themselves .,the wives near the girls found ***mask*** .,0.0028034037343747805
796,67,simple,local,no-c-command,0,a,male,head,number,boy,husbands,found,themselves,The boy near the husbands found themselves . <eos>,The boy near the husbands found themselves .,the boy near the husbands found ***mask*** .,0.040388525015535116
797,67,simple,local,no-c-command,0,b,male,head,number,husband,boys,found,themselves,The husband near the boys found themselves . <eos>,The husband near the boys found themselves .,the husband near the boys found ***mask*** .,0.0180150687153408
798,67,simple,local,no-c-command,0,a,female,head,number,girl,wives,found,themselves,The girl near the wives found themselves . <eos>,The girl near the wives found themselves .,the girl near the wives found ***mask*** .,0.041846364975669126
799,67,simple,local,no-c-command,0,b,female,head,number,wife,girls,found,themselves,The wife near the girls found themselves . <eos>,The wife near the girls found themselves .,the wife near the girls found ***mask*** .,0.024733996453003337
800,67,simple,local,c-command,1,a,male,distractor,number,boys,husband,found,themselves,The boys near the husband found themselves . <eos>,The boys near the husband found themselves .,the boys near the husband found ***mask*** .,0.0019319302695048836
801,67,simple,local,c-command,1,b,male,distractor,number,husbands,boy,found,themselves,The husbands near the boy found themselves . <eos>,The husbands near the boy found themselves .,the husbands near the boy found ***mask*** .,0.009703396536704111
802,67,simple,local,c-command,1,a,female,distractor,number,girls,wife,found,themselves,The girls near the wife found themselves . <eos>,The girls near the wife found themselves .,the girls near the wife found ***mask*** .,0.002352303178343773
803,67,simple,local,c-command,1,b,female,distractor,number,wives,girl,found,themselves,The wives near the girl found themselves . <eos>,The wives near the girl found themselves .,the wives near the girl found ***mask*** .,0.007334578441981771
804,68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys near the husbands distinguished themselves . <eos>,The boys near the husbands distinguished themselves .,the boys near the husbands distinguished ***mask*** .,6.764924732866298e-08
805,68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands near the boys distinguished themselves . <eos>,The husbands near the boys distinguished themselves .,the husbands near the boys distinguished ***mask*** .,9.83343108140707e-08
806,68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls near the wives distinguished themselves . <eos>,The girls near the wives distinguished themselves .,the girls near the wives distinguished ***mask*** .,1.1143927396049932e-07
807,68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives near the girls distinguished themselves . <eos>,The wives near the girls distinguished themselves .,the wives near the girls distinguished ***mask*** .,8.230930326938324e-08
808,68,simple,local,no-c-command,0,a,male,head,number,boy,husbands,distinguished,themselves,The boy near the husbands distinguished themselves . <eos>,The boy near the husbands distinguished themselves .,the boy near the husbands distinguished ***mask*** .,2.494656674267517e-05
809,68,simple,local,no-c-command,0,b,male,head,number,husband,boys,distinguished,themselves,The husband near the boys distinguished themselves . <eos>,The husband near the boys distinguished themselves .,the husband near the boys distinguished ***mask*** .,4.878448189879856e-07
810,68,simple,local,no-c-command,0,a,female,head,number,girl,wives,distinguished,themselves,The girl near the wives distinguished themselves . <eos>,The girl near the wives distinguished themselves .,the girl near the wives distinguished ***mask*** .,2.0633136245257464e-05
811,68,simple,local,no-c-command,0,b,female,head,number,wife,girls,distinguished,themselves,The wife near the girls distinguished themselves . <eos>,The wife near the girls distinguished themselves .,the wife near the girls distinguished ***mask*** .,1.8444224543383952e-06
812,68,simple,local,c-command,1,a,male,distractor,number,boys,husband,distinguished,themselves,The boys near the husband distinguished themselves . <eos>,The boys near the husband distinguished themselves .,the boys near the husband distinguished ***mask*** .,5.7674499775903046e-08
813,68,simple,local,c-command,1,b,male,distractor,number,husbands,boy,distinguished,themselves,The husbands near the boy distinguished themselves . <eos>,The husbands near the boy distinguished themselves .,the husbands near the boy distinguished ***mask*** .,4.2124937579203314e-07
814,68,simple,local,c-command,1,a,female,distractor,number,girls,wife,distinguished,themselves,The girls near the wife distinguished themselves . <eos>,The girls near the wife distinguished themselves .,the girls near the wife distinguished ***mask*** .,2.318919832036051e-07
815,68,simple,local,c-command,1,b,female,distractor,number,wives,girl,distinguished,themselves,The wives near the girl distinguished themselves . <eos>,The wives near the girl distinguished themselves .,the wives near the girl distinguished ***mask*** .,3.8616479918031876e-07
816,69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,themselves,The boys near the husbands taught themselves . <eos>,The boys near the husbands taught themselves .,the boys near the husbands taught ***mask*** .,0.0021944471071474506
817,69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,themselves,The husbands near the boys taught themselves . <eos>,The husbands near the boys taught themselves .,the husbands near the boys taught ***mask*** .,0.008650675042430703
818,69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls near the wives taught themselves . <eos>,The girls near the wives taught themselves .,the girls near the wives taught ***mask*** .,0.0017267051364558547
819,69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives near the girls taught themselves . <eos>,The wives near the girls taught themselves .,the wives near the girls taught ***mask*** .,0.0030336467349323386
820,69,simple,local,no-c-command,0,a,male,head,number,boy,husbands,taught,themselves,The boy near the husbands taught themselves . <eos>,The boy near the husbands taught themselves .,the boy near the husbands taught ***mask*** .,0.10313194709875129
821,69,simple,local,no-c-command,0,b,male,head,number,husband,boys,taught,themselves,The husband near the boys taught themselves . <eos>,The husband near the boys taught themselves .,the husband near the boys taught ***mask*** .,0.004540241173813478
822,69,simple,local,no-c-command,0,a,female,head,number,girl,wives,taught,themselves,The girl near the wives taught themselves . <eos>,The girl near the wives taught themselves .,the girl near the wives taught ***mask*** .,0.027874076379744032
823,69,simple,local,no-c-command,0,b,female,head,number,wife,girls,taught,themselves,The wife near the girls taught themselves . <eos>,The wife near the girls taught themselves .,the wife near the girls taught ***mask*** .,0.009152052349768038
824,69,simple,local,c-command,1,a,male,distractor,number,boys,husband,taught,themselves,The boys near the husband taught themselves . <eos>,The boys near the husband taught themselves .,the boys near the husband taught ***mask*** .,0.002207720151079865
825,69,simple,local,c-command,1,b,male,distractor,number,husbands,boy,taught,themselves,The husbands near the boy taught themselves . <eos>,The husbands near the boy taught themselves .,the husbands near the boy taught ***mask*** .,0.1136968610158247
826,69,simple,local,c-command,1,a,female,distractor,number,girls,wife,taught,themselves,The girls near the wife taught themselves . <eos>,The girls near the wife taught themselves .,the girls near the wife taught ***mask*** .,0.0021766441085154077
827,69,simple,local,c-command,1,b,female,distractor,number,wives,girl,taught,themselves,The wives near the girl taught themselves . <eos>,The wives near the girl taught themselves .,the wives near the girl taught ***mask*** .,0.01372289814875443
828,70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,themselves,The boys near the husbands killed themselves . <eos>,The boys near the husbands killed themselves .,the boys near the husbands killed ***mask*** .,3.6182537205608746e-05
829,70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,themselves,The husbands near the boys killed themselves . <eos>,The husbands near the boys killed themselves .,the husbands near the boys killed ***mask*** .,0.0004356144510063752
830,70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls near the wives killed themselves . <eos>,The girls near the wives killed themselves .,the girls near the wives killed ***mask*** .,2.184702969502213e-05
831,70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives near the girls killed themselves . <eos>,The wives near the girls killed themselves .,the wives near the girls killed ***mask*** .,4.269772156065588e-05
832,70,simple,local,no-c-command,0,a,male,head,number,boy,husbands,killed,themselves,The boy near the husbands killed themselves . <eos>,The boy near the husbands killed themselves .,the boy near the husbands killed ***mask*** .,0.0022065507279276355
833,70,simple,local,no-c-command,0,b,male,head,number,husband,boys,killed,themselves,The husband near the boys killed themselves . <eos>,The husband near the boys killed themselves .,the husband near the boys killed ***mask*** .,0.0006112279395100073
834,70,simple,local,no-c-command,0,a,female,head,number,girl,wives,killed,themselves,The girl near the wives killed themselves . <eos>,The girl near the wives killed themselves .,the girl near the wives killed ***mask*** .,0.0010529523221855935
835,70,simple,local,no-c-command,0,b,female,head,number,wife,girls,killed,themselves,The wife near the girls killed themselves . <eos>,The wife near the girls killed themselves .,the wife near the girls killed ***mask*** .,0.0002977848659107844
836,70,simple,local,c-command,1,a,male,distractor,number,boys,husband,killed,themselves,The boys near the husband killed themselves . <eos>,The boys near the husband killed themselves .,the boys near the husband killed ***mask*** .,0.00012275295465854718
837,70,simple,local,c-command,1,b,male,distractor,number,husbands,boy,killed,themselves,The husbands near the boy killed themselves . <eos>,The husbands near the boy killed themselves .,the husbands near the boy killed ***mask*** .,0.007794889062994376
838,70,simple,local,c-command,1,a,female,distractor,number,girls,wife,killed,themselves,The girls near the wife killed themselves . <eos>,The girls near the wife killed themselves .,the girls near the wife killed ***mask*** .,8.929038132773631e-05
839,70,simple,local,c-command,1,b,female,distractor,number,wives,girl,killed,themselves,The wives near the girl killed themselves . <eos>,The wives near the girl killed themselves .,the wives near the girl killed ***mask*** .,0.00014606156573246823
840,71,simple,local,c-command,1,a,male,none,none,boys,husbands,called,themselves,The boys near the husbands called themselves . <eos>,The boys near the husbands called themselves .,the boys near the husbands called ***mask*** .,0.0855945320976531
841,71,simple,local,c-command,1,b,male,none,none,husbands,boys,called,themselves,The husbands near the boys called themselves . <eos>,The husbands near the boys called themselves .,the husbands near the boys called ***mask*** .,0.11723186336095948
842,71,simple,local,c-command,1,a,female,none,none,girls,wives,called,themselves,The girls near the wives called themselves . <eos>,The girls near the wives called themselves .,the girls near the wives called ***mask*** .,0.019297299420684946
843,71,simple,local,c-command,1,b,female,none,none,wives,girls,called,themselves,The wives near the girls called themselves . <eos>,The wives near the girls called themselves .,the wives near the girls called ***mask*** .,0.018116744871907543
844,71,simple,local,no-c-command,0,a,male,head,number,boy,husbands,called,themselves,The boy near the husbands called themselves . <eos>,The boy near the husbands called themselves .,the boy near the husbands called ***mask*** .,1.428923377373579
845,71,simple,local,no-c-command,0,b,male,head,number,husband,boys,called,themselves,The husband near the boys called themselves . <eos>,The husband near the boys called themselves .,the husband near the boys called ***mask*** .,0.891407576212564
846,71,simple,local,no-c-command,0,a,female,head,number,girl,wives,called,themselves,The girl near the wives called themselves . <eos>,The girl near the wives called themselves .,the girl near the wives called ***mask*** .,0.9602044425659396
847,71,simple,local,no-c-command,0,b,female,head,number,wife,girls,called,themselves,The wife near the girls called themselves . <eos>,The wife near the girls called themselves .,the wife near the girls called ***mask*** .,0.6049453314840786
848,71,simple,local,c-command,1,a,male,distractor,number,boys,husband,called,themselves,The boys near the husband called themselves . <eos>,The boys near the husband called themselves .,the boys near the husband called ***mask*** .,0.07697985594760177
849,71,simple,local,c-command,1,b,male,distractor,number,husbands,boy,called,themselves,The husbands near the boy called themselves . <eos>,The husbands near the boy called themselves .,the husbands near the boy called ***mask*** .,0.23892522677639838
850,71,simple,local,c-command,1,a,female,distractor,number,girls,wife,called,themselves,The girls near the wife called themselves . <eos>,The girls near the wife called themselves .,the girls near the wife called ***mask*** .,0.04270331398732867
851,71,simple,local,c-command,1,b,female,distractor,number,wives,girl,called,themselves,The wives near the girl called themselves . <eos>,The wives near the girl called themselves .,the wives near the girl called ***mask*** .,0.01934628966315859
852,72,simple,local,c-command,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys near the husbands dedicated themselves . <eos>,The boys near the husbands dedicated themselves .,the boys near the husbands dedicated ***mask*** .,1.9075986166082732e-06
853,72,simple,local,c-command,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands near the boys dedicated themselves . <eos>,The husbands near the boys dedicated themselves .,the husbands near the boys dedicated ***mask*** .,1.6115705706695244e-05
854,72,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls near the wives dedicated themselves . <eos>,The girls near the wives dedicated themselves .,the girls near the wives dedicated ***mask*** .,3.405190865592149e-06
855,72,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,themselves,The wives near the girls dedicated themselves . <eos>,The wives near the girls dedicated themselves .,the wives near the girls dedicated ***mask*** .,1.062191603679651e-05
856,72,simple,local,no-c-command,0,a,male,head,number,boy,husbands,dedicated,themselves,The boy near the husbands dedicated themselves . <eos>,The boy near the husbands dedicated themselves .,the boy near the husbands dedicated ***mask*** .,0.0006795679146743435
857,72,simple,local,no-c-command,0,b,male,head,number,husband,boys,dedicated,themselves,The husband near the boys dedicated themselves . <eos>,The husband near the boys dedicated themselves .,the husband near the boys dedicated ***mask*** .,7.258301791631498e-05
858,72,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,themselves,The girl near the wives dedicated themselves . <eos>,The girl near the wives dedicated themselves .,the girl near the wives dedicated ***mask*** .,0.0002868095638541154
859,72,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,themselves,The wife near the girls dedicated themselves . <eos>,The wife near the girls dedicated themselves .,the wife near the girls dedicated ***mask*** .,0.0003269177962524924
860,72,simple,local,c-command,1,a,male,distractor,number,boys,husband,dedicated,themselves,The boys near the husband dedicated themselves . <eos>,The boys near the husband dedicated themselves .,the boys near the husband dedicated ***mask*** .,1.555499349510672e-05
