,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2812,25,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,embarrassed,herself,The mechanics that the farmer admired embarrassed herself . <eos>,The mechanics that the farmer admired embarrassed herself .,the mechanics that the farmer admired embarrassed ***mask*** .,0.15828009160799
2813,25,admired,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,embarrassed,herself,The farmers that the mechanic admired embarrassed herself . <eos>,The farmers that the mechanic admired embarrassed herself .,the farmers that the mechanic admired embarrassed ***mask*** .,0.06746098211761965
2814,25,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,embarrassed,herself,The bankers that the farmer admired embarrassed herself . <eos>,The bankers that the farmer admired embarrassed herself .,the bankers that the farmer admired embarrassed ***mask*** .,0.15173261549367886
2815,25,admired,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,embarrassed,herself,The farmers that the banker admired embarrassed herself . <eos>,The farmers that the banker admired embarrassed herself .,the farmers that the banker admired embarrassed ***mask*** .,0.15260332730624557
2816,25,admired,embed,local,1,a,rc_subj,number,mechanic,farmers,embarrassed,herself,The mechanic that the farmers admired embarrassed herself . <eos>,The mechanic that the farmers admired embarrassed herself .,the mechanic that the farmers admired embarrassed ***mask*** .,0.11995342724836958
2817,25,admired,embed,local,1,b,rc_subj,number,farmer,mechanics,embarrassed,herself,The farmer that the mechanics admired embarrassed herself . <eos>,The farmer that the mechanics admired embarrassed herself .,the farmer that the mechanics admired embarrassed ***mask*** .,0.09393265789285707
2818,25,admired,embed,local,1,c,rc_subj,number,banker,farmers,embarrassed,herself,The banker that the farmers admired embarrassed herself . <eos>,The banker that the farmers admired embarrassed herself .,the banker that the farmers admired embarrassed ***mask*** .,0.12884408544195744
2819,25,admired,embed,local,1,d,rc_subj,number,farmer,bankers,embarrassed,herself,The farmer that the bankers admired embarrassed herself . <eos>,The farmer that the bankers admired embarrassed herself .,the farmer that the bankers admired embarrassed ***mask*** .,0.17381741174187706
2820,26,admired,embed,local,1,a,none,none,mechanic,farmer,disguised,herself,The mechanic that the farmer admired disguised herself . <eos>,The mechanic that the farmer admired disguised herself .,the mechanic that the farmer admired disguised ***mask*** .,0.0009989181796164995
2821,26,admired,embed,local,1,b,none,none,farmer,mechanic,disguised,herself,The farmer that the mechanic admired disguised herself . <eos>,The farmer that the mechanic admired disguised herself .,the farmer that the mechanic admired disguised ***mask*** .,0.00015986301893667858
2822,26,admired,embed,local,1,c,none,none,banker,farmer,disguised,herself,The banker that the farmer admired disguised herself . <eos>,The banker that the farmer admired disguised herself .,the banker that the farmer admired disguised ***mask*** .,0.00039786336688079347
2823,26,admired,embed,local,1,d,none,none,farmer,banker,disguised,herself,The farmer that the banker admired disguised herself . <eos>,The farmer that the banker admired disguised herself .,the farmer that the banker admired disguised ***mask*** .,0.00019744822428852867
2824,26,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,disguised,herself,The mechanics that the farmer admired disguised herself . <eos>,The mechanics that the farmer admired disguised herself .,the mechanics that the farmer admired disguised ***mask*** .,0.011200271685153132
2825,26,admired,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,disguised,herself,The farmers that the mechanic admired disguised herself . <eos>,The farmers that the mechanic admired disguised herself .,the farmers that the mechanic admired disguised ***mask*** .,0.0008791976666300514
2826,26,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,disguised,herself,The bankers that the farmer admired disguised herself . <eos>,The bankers that the farmer admired disguised herself .,the bankers that the farmer admired disguised ***mask*** .,0.0039575801543027984
2827,26,admired,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,disguised,herself,The farmers that the banker admired disguised herself . <eos>,The farmers that the banker admired disguised herself .,the farmers that the banker admired disguised ***mask*** .,0.0007884151541655563
2828,26,admired,embed,local,1,a,rc_subj,number,mechanic,farmers,disguised,herself,The mechanic that the farmers admired disguised herself . <eos>,The mechanic that the farmers admired disguised herself .,the mechanic that the farmers admired disguised ***mask*** .,0.00603594036033866
2829,26,admired,embed,local,1,b,rc_subj,number,farmer,mechanics,disguised,herself,The farmer that the mechanics admired disguised herself . <eos>,The farmer that the mechanics admired disguised herself .,the farmer that the mechanics admired disguised ***mask*** .,0.000645116810180312
2830,26,admired,embed,local,1,c,rc_subj,number,banker,farmers,disguised,herself,The banker that the farmers admired disguised herself . <eos>,The banker that the farmers admired disguised herself .,the banker that the farmers admired disguised ***mask*** .,0.0010472221724006233
2831,26,admired,embed,local,1,d,rc_subj,number,farmer,bankers,disguised,herself,The farmer that the bankers admired disguised herself . <eos>,The farmer that the bankers admired disguised herself .,the farmer that the bankers admired disguised ***mask*** .,0.0021674601011634335
2832,27,admired,embed,local,1,a,none,none,mechanic,farmer,hated,herself,The mechanic that the farmer admired hated herself . <eos>,The mechanic that the farmer admired hated herself .,the mechanic that the farmer admired hated ***mask*** .,0.583537542786535
2833,27,admired,embed,local,1,b,none,none,farmer,mechanic,hated,herself,The farmer that the mechanic admired hated herself . <eos>,The farmer that the mechanic admired hated herself .,the farmer that the mechanic admired hated ***mask*** .,0.19484871947168103
2834,27,admired,embed,local,1,c,none,none,banker,farmer,hated,herself,The banker that the farmer admired hated herself . <eos>,The banker that the farmer admired hated herself .,the banker that the farmer admired hated ***mask*** .,0.5902635037385808
2835,27,admired,embed,local,1,d,none,none,farmer,banker,hated,herself,The farmer that the banker admired hated herself . <eos>,The farmer that the banker admired hated herself .,the farmer that the banker admired hated ***mask*** .,0.28220799268596186
2836,27,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,hated,herself,The mechanics that the farmer admired hated herself . <eos>,The mechanics that the farmer admired hated herself .,the mechanics that the farmer admired hated ***mask*** .,0.6173934656003472
2837,27,admired,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,hated,herself,The farmers that the mechanic admired hated herself . <eos>,The farmers that the mechanic admired hated herself .,the farmers that the mechanic admired hated ***mask*** .,0.32372481799347197
2838,27,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,hated,herself,The bankers that the farmer admired hated herself . <eos>,The bankers that the farmer admired hated herself .,the bankers that the farmer admired hated ***mask*** .,0.7651834369854458
2839,27,admired,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,hated,herself,The farmers that the banker admired hated herself . <eos>,The farmers that the banker admired hated herself .,the farmers that the banker admired hated ***mask*** .,0.4695806918004778
2840,27,admired,embed,local,1,a,rc_subj,number,mechanic,farmers,hated,herself,The mechanic that the farmers admired hated herself . <eos>,The mechanic that the farmers admired hated herself .,the mechanic that the farmers admired hated ***mask*** .,0.4122459684872163
2841,27,admired,embed,local,1,b,rc_subj,number,farmer,mechanics,hated,herself,The farmer that the mechanics admired hated herself . <eos>,The farmer that the mechanics admired hated herself .,the farmer that the mechanics admired hated ***mask*** .,0.3017092020342677
2842,27,admired,embed,local,1,c,rc_subj,number,banker,farmers,hated,herself,The banker that the farmers admired hated herself . <eos>,The banker that the farmers admired hated herself .,the banker that the farmers admired hated ***mask*** .,0.4331919998746761
2843,27,admired,embed,local,1,d,rc_subj,number,farmer,bankers,hated,herself,The farmer that the bankers admired hated herself . <eos>,The farmer that the bankers admired hated herself .,the farmer that the bankers admired hated ***mask*** .,0.36696606542103244
2844,28,admired,embed,local,1,a,none,none,mechanic,farmer,doubted,herself,The mechanic that the farmer admired doubted herself . <eos>,The mechanic that the farmer admired doubted herself .,the mechanic that the farmer admired doubted ***mask*** .,0.03262793634334719
2845,28,admired,embed,local,1,b,none,none,farmer,mechanic,doubted,herself,The farmer that the mechanic admired doubted herself . <eos>,The farmer that the mechanic admired doubted herself .,the farmer that the mechanic admired doubted ***mask*** .,0.03758077858176239
2846,28,admired,embed,local,1,c,none,none,banker,farmer,doubted,herself,The banker that the farmer admired doubted herself . <eos>,The banker that the farmer admired doubted herself .,the banker that the farmer admired doubted ***mask*** .,0.04272244934506539
2847,28,admired,embed,local,1,d,none,none,farmer,banker,doubted,herself,The farmer that the banker admired doubted herself . <eos>,The farmer that the banker admired doubted herself .,the farmer that the banker admired doubted ***mask*** .,0.046318576434383515
2848,28,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,doubted,herself,The mechanics that the farmer admired doubted herself . <eos>,The mechanics that the farmer admired doubted herself .,the mechanics that the farmer admired doubted ***mask*** .,0.08701147774924585
2849,28,admired,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,doubted,herself,The farmers that the mechanic admired doubted herself . <eos>,The farmers that the mechanic admired doubted herself .,the farmers that the mechanic admired doubted ***mask*** .,0.0410170991465143
2850,28,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,doubted,herself,The bankers that the farmer admired doubted herself . <eos>,The bankers that the farmer admired doubted herself .,the bankers that the farmer admired doubted ***mask*** .,0.06677863006084707
2851,28,admired,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,doubted,herself,The farmers that the banker admired doubted herself . <eos>,The farmers that the banker admired doubted herself .,the farmers that the banker admired doubted ***mask*** .,0.06324138719714278
2852,28,admired,embed,local,1,a,rc_subj,number,mechanic,farmers,doubted,herself,The mechanic that the farmers admired doubted herself . <eos>,The mechanic that the farmers admired doubted herself .,the mechanic that the farmers admired doubted ***mask*** .,0.038762295556917806
2853,28,admired,embed,local,1,b,rc_subj,number,farmer,mechanics,doubted,herself,The farmer that the mechanics admired doubted herself . <eos>,The farmer that the mechanics admired doubted herself .,the farmer that the mechanics admired doubted ***mask*** .,0.05259122784886021
2854,28,admired,embed,local,1,c,rc_subj,number,banker,farmers,doubted,herself,The banker that the farmers admired doubted herself . <eos>,The banker that the farmers admired doubted herself .,the banker that the farmers admired doubted ***mask*** .,0.04614418926204013
2855,28,admired,embed,local,1,d,rc_subj,number,farmer,bankers,doubted,herself,The farmer that the bankers admired doubted herself . <eos>,The farmer that the bankers admired doubted herself .,the farmer that the bankers admired doubted ***mask*** .,0.058782552066423265
2856,29,admired,embed,local,1,a,none,none,mechanic,manager,hurt,herself,The mechanic that the manager admired hurt herself . <eos>,The mechanic that the manager admired hurt herself .,the mechanic that the manager admired hurt ***mask*** .,0.12185021196788554
2857,29,admired,embed,local,1,b,none,none,manager,mechanic,hurt,herself,The manager that the mechanic admired hurt herself . <eos>,The manager that the mechanic admired hurt herself .,the manager that the mechanic admired hurt ***mask*** .,0.0540561647985878
2858,29,admired,embed,local,1,c,none,none,banker,manager,hurt,herself,The banker that the manager admired hurt herself . <eos>,The banker that the manager admired hurt herself .,the banker that the manager admired hurt ***mask*** .,0.1975320019174547
2859,29,admired,embed,local,1,d,none,none,manager,banker,hurt,herself,The manager that the banker admired hurt herself . <eos>,The manager that the banker admired hurt herself .,the manager that the banker admired hurt ***mask*** .,0.11091609711821235
2860,29,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,hurt,herself,The mechanics that the manager admired hurt herself . <eos>,The mechanics that the manager admired hurt herself .,the mechanics that the manager admired hurt ***mask*** .,0.3163614808760576
2861,29,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,hurt,herself,The managers that the mechanic admired hurt herself . <eos>,The managers that the mechanic admired hurt herself .,the managers that the mechanic admired hurt ***mask*** .,0.0905678837699951
2862,29,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,hurt,herself,The bankers that the manager admired hurt herself . <eos>,The bankers that the manager admired hurt herself .,the bankers that the manager admired hurt ***mask*** .,0.2461217268068381
2863,29,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,hurt,herself,The managers that the banker admired hurt herself . <eos>,The managers that the banker admired hurt herself .,the managers that the banker admired hurt ***mask*** .,0.1939301533608661
2864,29,admired,embed,local,1,a,rc_subj,number,mechanic,managers,hurt,herself,The mechanic that the managers admired hurt herself . <eos>,The mechanic that the managers admired hurt herself .,the mechanic that the managers admired hurt ***mask*** .,0.16843354124898965
2865,29,admired,embed,local,1,b,rc_subj,number,manager,mechanics,hurt,herself,The manager that the mechanics admired hurt herself . <eos>,The manager that the mechanics admired hurt herself .,the manager that the mechanics admired hurt ***mask*** .,0.08137933388939202
2866,29,admired,embed,local,1,c,rc_subj,number,banker,managers,hurt,herself,The banker that the managers admired hurt herself . <eos>,The banker that the managers admired hurt herself .,the banker that the managers admired hurt ***mask*** .,0.19362415916450054
2867,29,admired,embed,local,1,d,rc_subj,number,manager,bankers,hurt,herself,The manager that the bankers admired hurt herself . <eos>,The manager that the bankers admired hurt herself .,the manager that the bankers admired hurt ***mask*** .,0.13771129898723494
2868,30,admired,embed,local,1,a,none,none,mechanic,manager,injured,herself,The mechanic that the manager admired injured herself . <eos>,The mechanic that the manager admired injured herself .,the mechanic that the manager admired injured ***mask*** .,0.004582596128045484
2869,30,admired,embed,local,1,b,none,none,manager,mechanic,injured,herself,The manager that the mechanic admired injured herself . <eos>,The manager that the mechanic admired injured herself .,the manager that the mechanic admired injured ***mask*** .,0.006026469693403328
2870,30,admired,embed,local,1,c,none,none,banker,manager,injured,herself,The banker that the manager admired injured herself . <eos>,The banker that the manager admired injured herself .,the banker that the manager admired injured ***mask*** .,0.06840755955675111
2871,30,admired,embed,local,1,d,none,none,manager,banker,injured,herself,The manager that the banker admired injured herself . <eos>,The manager that the banker admired injured herself .,the manager that the banker admired injured ***mask*** .,0.016436157295299327
2872,30,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,injured,herself,The mechanics that the manager admired injured herself . <eos>,The mechanics that the manager admired injured herself .,the mechanics that the manager admired injured ***mask*** .,0.09878874955994246
2873,30,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,injured,herself,The managers that the mechanic admired injured herself . <eos>,The managers that the mechanic admired injured herself .,the managers that the mechanic admired injured ***mask*** .,0.010223062464462852
2874,30,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,injured,herself,The bankers that the manager admired injured herself . <eos>,The bankers that the manager admired injured herself .,the bankers that the manager admired injured ***mask*** .,0.047236170753817606
2875,30,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,injured,herself,The managers that the banker admired injured herself . <eos>,The managers that the banker admired injured herself .,the managers that the banker admired injured ***mask*** .,0.05735641100577216
2876,30,admired,embed,local,1,a,rc_subj,number,mechanic,managers,injured,herself,The mechanic that the managers admired injured herself . <eos>,The mechanic that the managers admired injured herself .,the mechanic that the managers admired injured ***mask*** .,0.028343171343838763
2877,30,admired,embed,local,1,b,rc_subj,number,manager,mechanics,injured,herself,The manager that the mechanics admired injured herself . <eos>,The manager that the mechanics admired injured herself .,the manager that the mechanics admired injured ***mask*** .,0.10558442264543264
2878,30,admired,embed,local,1,c,rc_subj,number,banker,managers,injured,herself,The banker that the managers admired injured herself . <eos>,The banker that the managers admired injured herself .,the banker that the managers admired injured ***mask*** .,0.08545533164632994
2879,30,admired,embed,local,1,d,rc_subj,number,manager,bankers,injured,herself,The manager that the bankers admired injured herself . <eos>,The manager that the bankers admired injured herself .,the manager that the bankers admired injured ***mask*** .,0.033869066173759094
2880,31,admired,embed,local,1,a,none,none,mechanic,manager,congratulated,herself,The mechanic that the manager admired congratulated herself . <eos>,The mechanic that the manager admired congratulated herself .,the mechanic that the manager admired congratulated ***mask*** .,0.022179780350052615
2881,31,admired,embed,local,1,b,none,none,manager,mechanic,congratulated,herself,The manager that the mechanic admired congratulated herself . <eos>,The manager that the mechanic admired congratulated herself .,the manager that the mechanic admired congratulated ***mask*** .,0.02251963471660967
2882,31,admired,embed,local,1,c,none,none,banker,manager,congratulated,herself,The banker that the manager admired congratulated herself . <eos>,The banker that the manager admired congratulated herself .,the banker that the manager admired congratulated ***mask*** .,0.0405826702280578
2883,31,admired,embed,local,1,d,none,none,manager,banker,congratulated,herself,The manager that the banker admired congratulated herself . <eos>,The manager that the banker admired congratulated herself .,the manager that the banker admired congratulated ***mask*** .,0.03421976016119209
2884,31,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,congratulated,herself,The mechanics that the manager admired congratulated herself . <eos>,The mechanics that the manager admired congratulated herself .,the mechanics that the manager admired congratulated ***mask*** .,0.06213744094199194
2885,31,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,congratulated,herself,The managers that the mechanic admired congratulated herself . <eos>,The managers that the mechanic admired congratulated herself .,the managers that the mechanic admired congratulated ***mask*** .,0.03112407278885309
2886,31,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,congratulated,herself,The bankers that the manager admired congratulated herself . <eos>,The bankers that the manager admired congratulated herself .,the bankers that the manager admired congratulated ***mask*** .,0.0468020957601209
2887,31,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,congratulated,herself,The managers that the banker admired congratulated herself . <eos>,The managers that the banker admired congratulated herself .,the managers that the banker admired congratulated ***mask*** .,0.07635127693944872
2888,31,admired,embed,local,1,a,rc_subj,number,mechanic,managers,congratulated,herself,The mechanic that the managers admired congratulated herself . <eos>,The mechanic that the managers admired congratulated herself .,the mechanic that the managers admired congratulated ***mask*** .,0.021756463281006912
2889,31,admired,embed,local,1,b,rc_subj,number,manager,mechanics,congratulated,herself,The manager that the mechanics admired congratulated herself . <eos>,The manager that the mechanics admired congratulated herself .,the manager that the mechanics admired congratulated ***mask*** .,0.04002651042341331
2890,31,admired,embed,local,1,c,rc_subj,number,banker,managers,congratulated,herself,The banker that the managers admired congratulated herself . <eos>,The banker that the managers admired congratulated herself .,the banker that the managers admired congratulated ***mask*** .,0.035824678141502676
2891,31,admired,embed,local,1,d,rc_subj,number,manager,bankers,congratulated,herself,The manager that the bankers admired congratulated herself . <eos>,The manager that the bankers admired congratulated herself .,the manager that the bankers admired congratulated ***mask*** .,0.059970947425417025
2892,32,admired,embed,local,1,a,none,none,mechanic,manager,embarrassed,herself,The mechanic that the manager admired embarrassed herself . <eos>,The mechanic that the manager admired embarrassed herself .,the mechanic that the manager admired embarrassed ***mask*** .,0.09634276110112701
2893,32,admired,embed,local,1,b,none,none,manager,mechanic,embarrassed,herself,The manager that the mechanic admired embarrassed herself . <eos>,The manager that the mechanic admired embarrassed herself .,the manager that the mechanic admired embarrassed ***mask*** .,0.04651200693654002
2894,32,admired,embed,local,1,c,none,none,banker,manager,embarrassed,herself,The banker that the manager admired embarrassed herself . <eos>,The banker that the manager admired embarrassed herself .,the banker that the manager admired embarrassed ***mask*** .,0.12429871221008966
2895,32,admired,embed,local,1,d,none,none,manager,banker,embarrassed,herself,The manager that the banker admired embarrassed herself . <eos>,The manager that the banker admired embarrassed herself .,the manager that the banker admired embarrassed ***mask*** .,0.10370137108263768
2896,32,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,embarrassed,herself,The mechanics that the manager admired embarrassed herself . <eos>,The mechanics that the manager admired embarrassed herself .,the mechanics that the manager admired embarrassed ***mask*** .,0.12890998730638203
2897,32,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,embarrassed,herself,The managers that the mechanic admired embarrassed herself . <eos>,The managers that the mechanic admired embarrassed herself .,the managers that the mechanic admired embarrassed ***mask*** .,0.06137466563844834
2898,32,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,embarrassed,herself,The bankers that the manager admired embarrassed herself . <eos>,The bankers that the manager admired embarrassed herself .,the bankers that the manager admired embarrassed ***mask*** .,0.13820603784671737
2899,32,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,embarrassed,herself,The managers that the banker admired embarrassed herself . <eos>,The managers that the banker admired embarrassed herself .,the managers that the banker admired embarrassed ***mask*** .,0.17211792807632595
2900,32,admired,embed,local,1,a,rc_subj,number,mechanic,managers,embarrassed,herself,The mechanic that the managers admired embarrassed herself . <eos>,The mechanic that the managers admired embarrassed herself .,the mechanic that the managers admired embarrassed ***mask*** .,0.09269138279575002
2901,32,admired,embed,local,1,b,rc_subj,number,manager,mechanics,embarrassed,herself,The manager that the mechanics admired embarrassed herself . <eos>,The manager that the mechanics admired embarrassed herself .,the manager that the mechanics admired embarrassed ***mask*** .,0.061662560332154226
2902,32,admired,embed,local,1,c,rc_subj,number,banker,managers,embarrassed,herself,The banker that the managers admired embarrassed herself . <eos>,The banker that the managers admired embarrassed herself .,the banker that the managers admired embarrassed ***mask*** .,0.09369546755470058
2903,32,admired,embed,local,1,d,rc_subj,number,manager,bankers,embarrassed,herself,The manager that the bankers admired embarrassed herself . <eos>,The manager that the bankers admired embarrassed herself .,the manager that the bankers admired embarrassed ***mask*** .,0.11801482073686963
2904,33,admired,embed,local,1,a,none,none,mechanic,manager,disguised,herself,The mechanic that the manager admired disguised herself . <eos>,The mechanic that the manager admired disguised herself .,the mechanic that the manager admired disguised ***mask*** .,0.00013907597411673712
2905,33,admired,embed,local,1,b,none,none,manager,mechanic,disguised,herself,The manager that the mechanic admired disguised herself . <eos>,The manager that the mechanic admired disguised herself .,the manager that the mechanic admired disguised ***mask*** .,9.136411263896685e-05
2906,33,admired,embed,local,1,c,none,none,banker,manager,disguised,herself,The banker that the manager admired disguised herself . <eos>,The banker that the manager admired disguised herself .,the banker that the manager admired disguised ***mask*** .,0.00022641598122348524
2907,33,admired,embed,local,1,d,none,none,manager,banker,disguised,herself,The manager that the banker admired disguised herself . <eos>,The manager that the banker admired disguised herself .,the manager that the banker admired disguised ***mask*** .,0.00012783561688655852
2908,33,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,disguised,herself,The mechanics that the manager admired disguised herself . <eos>,The mechanics that the manager admired disguised herself .,the mechanics that the manager admired disguised ***mask*** .,0.0014495735876283884
2909,33,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,disguised,herself,The managers that the mechanic admired disguised herself . <eos>,The managers that the mechanic admired disguised herself .,the managers that the mechanic admired disguised ***mask*** .,0.0008687912845379758
2910,33,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,disguised,herself,The bankers that the manager admired disguised herself . <eos>,The bankers that the manager admired disguised herself .,the bankers that the manager admired disguised ***mask*** .,0.0012572589631155127
2911,33,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,disguised,herself,The managers that the banker admired disguised herself . <eos>,The managers that the banker admired disguised herself .,the managers that the banker admired disguised ***mask*** .,0.0007606935706483002
2912,33,admired,embed,local,1,a,rc_subj,number,mechanic,managers,disguised,herself,The mechanic that the managers admired disguised herself . <eos>,The mechanic that the managers admired disguised herself .,the mechanic that the managers admired disguised ***mask*** .,0.0033089196093577526
2913,33,admired,embed,local,1,b,rc_subj,number,manager,mechanics,disguised,herself,The manager that the mechanics admired disguised herself . <eos>,The manager that the mechanics admired disguised herself .,the manager that the mechanics admired disguised ***mask*** .,0.00011044015568227156
2914,33,admired,embed,local,1,c,rc_subj,number,banker,managers,disguised,herself,The banker that the managers admired disguised herself . <eos>,The banker that the managers admired disguised herself .,the banker that the managers admired disguised ***mask*** .,0.0002830514078473357
2915,33,admired,embed,local,1,d,rc_subj,number,manager,bankers,disguised,herself,The manager that the bankers admired disguised herself . <eos>,The manager that the bankers admired disguised herself .,the manager that the bankers admired disguised ***mask*** .,0.0003411813357693422
2916,34,admired,embed,local,1,a,none,none,mechanic,manager,hated,herself,The mechanic that the manager admired hated herself . <eos>,The mechanic that the manager admired hated herself .,the mechanic that the manager admired hated ***mask*** .,0.15843706601093474
2917,34,admired,embed,local,1,b,none,none,manager,mechanic,hated,herself,The manager that the mechanic admired hated herself . <eos>,The manager that the mechanic admired hated herself .,the manager that the mechanic admired hated ***mask*** .,0.08405437128187564
2918,34,admired,embed,local,1,c,none,none,banker,manager,hated,herself,The banker that the manager admired hated herself . <eos>,The banker that the manager admired hated herself .,the banker that the manager admired hated ***mask*** .,0.3544496815166379
2919,34,admired,embed,local,1,d,none,none,manager,banker,hated,herself,The manager that the banker admired hated herself . <eos>,The manager that the banker admired hated herself .,the manager that the banker admired hated ***mask*** .,0.1887170524780677
2920,34,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,hated,herself,The mechanics that the manager admired hated herself . <eos>,The mechanics that the manager admired hated herself .,the mechanics that the manager admired hated ***mask*** .,0.29703694446760526
2921,34,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,hated,herself,The managers that the mechanic admired hated herself . <eos>,The managers that the mechanic admired hated herself .,the managers that the mechanic admired hated ***mask*** .,0.17375596959608489
2922,34,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,hated,herself,The bankers that the manager admired hated herself . <eos>,The bankers that the manager admired hated herself .,the bankers that the manager admired hated ***mask*** .,0.6020695576813881
2923,34,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,hated,herself,The managers that the banker admired hated herself . <eos>,The managers that the banker admired hated herself .,the managers that the banker admired hated ***mask*** .,0.41069719900619545
2924,34,admired,embed,local,1,a,rc_subj,number,mechanic,managers,hated,herself,The mechanic that the managers admired hated herself . <eos>,The mechanic that the managers admired hated herself .,the mechanic that the managers admired hated ***mask*** .,0.1400301953579185
2925,34,admired,embed,local,1,b,rc_subj,number,manager,mechanics,hated,herself,The manager that the mechanics admired hated herself . <eos>,The manager that the mechanics admired hated herself .,the manager that the mechanics admired hated ***mask*** .,0.12078994091434912
2926,34,admired,embed,local,1,c,rc_subj,number,banker,managers,hated,herself,The banker that the managers admired hated herself . <eos>,The banker that the managers admired hated herself .,the banker that the managers admired hated ***mask*** .,0.31855332174394224
2927,34,admired,embed,local,1,d,rc_subj,number,manager,bankers,hated,herself,The manager that the bankers admired hated herself . <eos>,The manager that the bankers admired hated herself .,the manager that the bankers admired hated ***mask*** .,0.3202722752022112
2928,35,admired,embed,local,1,a,none,none,mechanic,manager,doubted,herself,The mechanic that the manager admired doubted herself . <eos>,The mechanic that the manager admired doubted herself .,the mechanic that the manager admired doubted ***mask*** .,0.021122050129766853
2929,35,admired,embed,local,1,b,none,none,manager,mechanic,doubted,herself,The manager that the mechanic admired doubted herself . <eos>,The manager that the mechanic admired doubted herself .,the manager that the mechanic admired doubted ***mask*** .,0.024848093403894177
2930,35,admired,embed,local,1,c,none,none,banker,manager,doubted,herself,The banker that the manager admired doubted herself . <eos>,The banker that the manager admired doubted herself .,the banker that the manager admired doubted ***mask*** .,0.043922432237806716
2931,35,admired,embed,local,1,d,none,none,manager,banker,doubted,herself,The manager that the banker admired doubted herself . <eos>,The manager that the banker admired doubted herself .,the manager that the banker admired doubted ***mask*** .,0.033675255836858806
2932,35,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,doubted,herself,The mechanics that the manager admired doubted herself . <eos>,The mechanics that the manager admired doubted herself .,the mechanics that the manager admired doubted ***mask*** .,0.045731505069083654
2933,35,admired,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,doubted,herself,The managers that the mechanic admired doubted herself . <eos>,The managers that the mechanic admired doubted herself .,the managers that the mechanic admired doubted ***mask*** .,0.03212831392929788
2934,35,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,doubted,herself,The bankers that the manager admired doubted herself . <eos>,The bankers that the manager admired doubted herself .,the bankers that the manager admired doubted ***mask*** .,0.058572788342846
2935,35,admired,embed,nonlocal,0,d,matrix_subj,number,managers,banker,doubted,herself,The managers that the banker admired doubted herself . <eos>,The managers that the banker admired doubted herself .,the managers that the banker admired doubted ***mask*** .,0.06183223685792885
2936,35,admired,embed,local,1,a,rc_subj,number,mechanic,managers,doubted,herself,The mechanic that the managers admired doubted herself . <eos>,The mechanic that the managers admired doubted herself .,the mechanic that the managers admired doubted ***mask*** .,0.02358146703612387
2937,35,admired,embed,local,1,b,rc_subj,number,manager,mechanics,doubted,herself,The manager that the mechanics admired doubted herself . <eos>,The manager that the mechanics admired doubted herself .,the manager that the mechanics admired doubted ***mask*** .,0.031121797134558066
