,item,clause_type,locality,c-command,grammatical,counterbalance,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
415,70,simple,local,c-command,1,b,none,none,wife,girl,killed,herself,The wife that the girl liked killed herself . <eos>,The wife that the girl liked killed herself .,the wife that the girl liked killed ***mask*** .,0.000758359635816264
416,70,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,killed,herself,The girls that the wife liked killed herself . <eos>,The girls that the wife liked killed herself .,the girls that the wife liked killed ***mask*** .,0.004023297620030064
417,70,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,killed,herself,The wives that the girl liked killed herself . <eos>,The wives that the girl liked killed herself .,the wives that the girl liked killed ***mask*** .,0.012403338145419794
418,70,simple,local,c-command,1,a,rc_subj,number,girl,wives,killed,herself,The girl that the wives liked killed herself . <eos>,The girl that the wives liked killed herself .,the girl that the wives liked killed ***mask*** .,0.00101862574585416
419,70,simple,local,c-command,1,b,rc_subj,number,wife,girls,killed,herself,The wife that the girls liked killed herself . <eos>,The wife that the girls liked killed herself .,the wife that the girls liked killed ***mask*** .,0.0009672724152564396
420,71,simple,local,c-command,1,a,none,none,girl,wife,called,herself,The girl that the wife liked called herself . <eos>,The girl that the wife liked called herself .,the girl that the wife liked called ***mask*** .,0.027335079818175807
421,71,simple,local,c-command,1,b,none,none,wife,girl,called,herself,The wife that the girl liked called herself . <eos>,The wife that the girl liked called herself .,the wife that the girl liked called ***mask*** .,0.023486110000418774
422,71,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,called,herself,The girls that the wife liked called herself . <eos>,The girls that the wife liked called herself .,the girls that the wife liked called ***mask*** .,0.0038229994182334185
423,71,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,called,herself,The wives that the girl liked called herself . <eos>,The wives that the girl liked called herself .,the wives that the girl liked called ***mask*** .,0.004517166977509848
424,71,simple,local,c-command,1,a,rc_subj,number,girl,wives,called,herself,The girl that the wives liked called herself . <eos>,The girl that the wives liked called herself .,the girl that the wives liked called ***mask*** .,0.022931632677093326
425,71,simple,local,c-command,1,b,rc_subj,number,wife,girls,called,herself,The wife that the girls liked called herself . <eos>,The wife that the girls liked called herself .,the wife that the girls liked called ***mask*** .,0.03361386410025218
426,72,simple,local,c-command,1,a,none,none,girl,wife,dedicated,herself,The girl that the wife liked dedicated herself . <eos>,The girl that the wife liked dedicated herself .,the girl that the wife liked dedicated ***mask*** .,0.042177885923465136
427,72,simple,local,c-command,1,b,none,none,wife,girl,dedicated,herself,The wife that the girl liked dedicated herself . <eos>,The wife that the girl liked dedicated herself .,the wife that the girl liked dedicated ***mask*** .,0.129149468420049
428,72,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,dedicated,herself,The girls that the wife liked dedicated herself . <eos>,The girls that the wife liked dedicated herself .,the girls that the wife liked dedicated ***mask*** .,0.06277698172007333
429,72,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,dedicated,herself,The wives that the girl liked dedicated herself . <eos>,The wives that the girl liked dedicated herself .,the wives that the girl liked dedicated ***mask*** .,0.06330136804028877
430,72,simple,local,c-command,1,a,rc_subj,number,girl,wives,dedicated,herself,The girl that the wives liked dedicated herself . <eos>,The girl that the wives liked dedicated herself .,the girl that the wives liked dedicated ***mask*** .,0.09349377312467905
431,72,simple,local,c-command,1,b,rc_subj,number,wife,girls,dedicated,herself,The wife that the girls liked dedicated herself . <eos>,The wife that the girls liked dedicated herself .,the wife that the girls liked dedicated ***mask*** .,0.15809059565601874
432,73,simple,local,c-command,1,a,none,none,girl,wife,declared,herself,The girl that the wife liked declared herself . <eos>,The girl that the wife liked declared herself .,the girl that the wife liked declared ***mask*** .,0.0002900622282348729
433,73,simple,local,c-command,1,b,none,none,wife,girl,declared,herself,The wife that the girl liked declared herself . <eos>,The wife that the girl liked declared herself .,the wife that the girl liked declared ***mask*** .,0.00036301529437435563
434,73,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,declared,herself,The girls that the wife liked declared herself . <eos>,The girls that the wife liked declared herself .,the girls that the wife liked declared ***mask*** .,0.0016363882851854862
435,73,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,declared,herself,The wives that the girl liked declared herself . <eos>,The wives that the girl liked declared herself .,the wives that the girl liked declared ***mask*** .,0.002648101997040337
436,73,simple,local,c-command,1,a,rc_subj,number,girl,wives,declared,herself,The girl that the wives liked declared herself . <eos>,The girl that the wives liked declared herself .,the girl that the wives liked declared ***mask*** .,0.0004780287120582618
437,73,simple,local,c-command,1,b,rc_subj,number,wife,girls,declared,herself,The wife that the girls liked declared herself . <eos>,The wife that the girls liked declared herself .,the wife that the girls liked declared ***mask*** .,0.0004144216481128851
438,74,simple,local,c-command,1,a,none,none,girl,wife,proved,herself,The girl that the wife liked proved herself . <eos>,The girl that the wife liked proved herself .,the girl that the wife liked proved ***mask*** .,0.0036593968877879908
439,74,simple,local,c-command,1,b,none,none,wife,girl,proved,herself,The wife that the girl liked proved herself . <eos>,The wife that the girl liked proved herself .,the wife that the girl liked proved ***mask*** .,0.009044381128852535
440,74,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,proved,herself,The girls that the wife liked proved herself . <eos>,The girls that the wife liked proved herself .,the girls that the wife liked proved ***mask*** .,0.005034893716533508
441,74,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,proved,herself,The wives that the girl liked proved herself . <eos>,The wives that the girl liked proved herself .,the wives that the girl liked proved ***mask*** .,0.008657253615977968
442,74,simple,local,c-command,1,a,rc_subj,number,girl,wives,proved,herself,The girl that the wives liked proved herself . <eos>,The girl that the wives liked proved herself .,the girl that the wives liked proved ***mask*** .,0.005646444706142407
443,74,simple,local,c-command,1,b,rc_subj,number,wife,girls,proved,herself,The wife that the girls liked proved herself . <eos>,The wife that the girls liked proved herself .,the wife that the girls liked proved ***mask*** .,0.012384760372286967
444,75,simple,local,c-command,1,a,none,none,girl,wife,shot,herself,The girl that the wife liked shot herself . <eos>,The girl that the wife liked shot herself .,the girl that the wife liked shot ***mask*** .,0.0015361562886762924
445,75,simple,local,c-command,1,b,none,none,wife,girl,shot,herself,The wife that the girl liked shot herself . <eos>,The wife that the girl liked shot herself .,the wife that the girl liked shot ***mask*** .,0.0015415180503518737
446,75,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,shot,herself,The girls that the wife liked shot herself . <eos>,The girls that the wife liked shot herself .,the girls that the wife liked shot ***mask*** .,0.006966916876886952
447,75,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,shot,herself,The wives that the girl liked shot herself . <eos>,The wives that the girl liked shot herself .,the wives that the girl liked shot ***mask*** .,0.01341566504176346
448,75,simple,local,c-command,1,a,rc_subj,number,girl,wives,shot,herself,The girl that the wives liked shot herself . <eos>,The girl that the wives liked shot herself .,the girl that the wives liked shot ***mask*** .,0.0030322858163598356
449,75,simple,local,c-command,1,b,rc_subj,number,wife,girls,shot,herself,The wife that the girls liked shot herself . <eos>,The wife that the girls liked shot herself .,the wife that the girls liked shot ***mask*** .,0.002688199288285294
