item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos
51,embed,local,1,b,male,nonlocal_subj,number,actor,boys,made,themselves,The actor said that the boys made themselves . <eos>,The actor said that the boys made themselves .
51,embed,local,1,a,female,nonlocal_subj,number,girl,wives,made,themselves,The girl said that the wives made themselves . <eos>,The girl said that the wives made themselves .
51,embed,local,1,b,female,nonlocal_subj,number,wife,girls,made,themselves,The wife said that the girls made themselves . <eos>,The wife said that the girls made themselves .
51,embed,nonlocal,0,a,male,local_subj,number,boys,actor,made,themselves,The boys said that the actor made themselves . <eos>,The boys said that the actor made themselves .
51,embed,nonlocal,0,b,male,local_subj,number,actors,boy,made,themselves,The actors said that the boy made themselves . <eos>,The actors said that the boy made themselves .
51,embed,nonlocal,0,a,female,local_subj,number,girls,wife,made,themselves,The girls said that the wife made themselves . <eos>,The girls said that the wife made themselves .
51,embed,nonlocal,0,b,female,local_subj,number,wives,girl,made,themselves,The wives said that the girl made themselves . <eos>,The wives said that the girl made themselves .
52,embed,local,1,a,male,none,none,boys,actors,found,themselves,The boys said that the actors found themselves . <eos>,The boys said that the actors found themselves .
52,embed,local,1,b,male,none,none,actors,boys,found,themselves,The actors said that the boys found themselves . <eos>,The actors said that the boys found themselves .
52,embed,local,1,a,female,none,none,girls,wives,found,themselves,The girls said that the wives found themselves . <eos>,The girls said that the wives found themselves .
52,embed,local,1,b,female,none,none,wives,girls,found,themselves,The wives said that the girls found themselves . <eos>,The wives said that the girls found themselves .
52,embed,local,1,a,male,nonlocal_subj,number,boy,actors,found,themselves,The boy said that the actors found themselves . <eos>,The boy said that the actors found themselves .
52,embed,local,1,b,male,nonlocal_subj,number,actor,boys,found,themselves,The actor said that the boys found themselves . <eos>,The actor said that the boys found themselves .
52,embed,local,1,a,female,nonlocal_subj,number,girl,wives,found,themselves,The girl said that the wives found themselves . <eos>,The girl said that the wives found themselves .
52,embed,local,1,b,female,nonlocal_subj,number,wife,girls,found,themselves,The wife said that the girls found themselves . <eos>,The wife said that the girls found themselves .
52,embed,nonlocal,0,a,male,local_subj,number,boys,actor,found,themselves,The boys said that the actor found themselves . <eos>,The boys said that the actor found themselves .
52,embed,nonlocal,0,b,male,local_subj,number,actors,boy,found,themselves,The actors said that the boy found themselves . <eos>,The actors said that the boy found themselves .
52,embed,nonlocal,0,a,female,local_subj,number,girls,wife,found,themselves,The girls said that the wife found themselves . <eos>,The girls said that the wife found themselves .
52,embed,nonlocal,0,b,female,local_subj,number,wives,girl,found,themselves,The wives said that the girl found themselves . <eos>,The wives said that the girl found themselves .
53,embed,local,1,a,male,none,none,boys,actors,distinguished,themselves,The boys said that the actors distinguished themselves . <eos>,The boys said that the actors distinguished themselves .
53,embed,local,1,b,male,none,none,actors,boys,distinguished,themselves,The actors said that the boys distinguished themselves . <eos>,The actors said that the boys distinguished themselves .
53,embed,local,1,a,female,none,none,girls,wives,distinguished,themselves,The girls said that the wives distinguished themselves . <eos>,The girls said that the wives distinguished themselves .
53,embed,local,1,b,female,none,none,wives,girls,distinguished,themselves,The wives said that the girls distinguished themselves . <eos>,The wives said that the girls distinguished themselves .
53,embed,local,1,a,male,nonlocal_subj,number,boy,actors,distinguished,themselves,The boy said that the actors distinguished themselves . <eos>,The boy said that the actors distinguished themselves .
53,embed,local,1,b,male,nonlocal_subj,number,actor,boys,distinguished,themselves,The actor said that the boys distinguished themselves . <eos>,The actor said that the boys distinguished themselves .
53,embed,local,1,a,female,nonlocal_subj,number,girl,wives,distinguished,themselves,The girl said that the wives distinguished themselves . <eos>,The girl said that the wives distinguished themselves .
53,embed,local,1,b,female,nonlocal_subj,number,wife,girls,distinguished,themselves,The wife said that the girls distinguished themselves . <eos>,The wife said that the girls distinguished themselves .
53,embed,nonlocal,0,a,male,local_subj,number,boys,actor,distinguished,themselves,The boys said that the actor distinguished themselves . <eos>,The boys said that the actor distinguished themselves .
53,embed,nonlocal,0,b,male,local_subj,number,actors,boy,distinguished,themselves,The actors said that the boy distinguished themselves . <eos>,The actors said that the boy distinguished themselves .
53,embed,nonlocal,0,a,female,local_subj,number,girls,wife,distinguished,themselves,The girls said that the wife distinguished themselves . <eos>,The girls said that the wife distinguished themselves .
53,embed,nonlocal,0,b,female,local_subj,number,wives,girl,distinguished,themselves,The wives said that the girl distinguished themselves . <eos>,The wives said that the girl distinguished themselves .
54,embed,local,1,a,male,none,none,boys,actors,taught,themselves,The boys said that the actors taught themselves . <eos>,The boys said that the actors taught themselves .
54,embed,local,1,b,male,none,none,actors,boys,taught,themselves,The actors said that the boys taught themselves . <eos>,The actors said that the boys taught themselves .
54,embed,local,1,a,female,none,none,girls,wives,taught,themselves,The girls said that the wives taught themselves . <eos>,The girls said that the wives taught themselves .
54,embed,local,1,b,female,none,none,wives,girls,taught,themselves,The wives said that the girls taught themselves . <eos>,The wives said that the girls taught themselves .
54,embed,local,1,a,male,nonlocal_subj,number,boy,actors,taught,themselves,The boy said that the actors taught themselves . <eos>,The boy said that the actors taught themselves .
54,embed,local,1,b,male,nonlocal_subj,number,actor,boys,taught,themselves,The actor said that the boys taught themselves . <eos>,The actor said that the boys taught themselves .
54,embed,local,1,a,female,nonlocal_subj,number,girl,wives,taught,themselves,The girl said that the wives taught themselves . <eos>,The girl said that the wives taught themselves .
54,embed,local,1,b,female,nonlocal_subj,number,wife,girls,taught,themselves,The wife said that the girls taught themselves . <eos>,The wife said that the girls taught themselves .
54,embed,nonlocal,0,a,male,local_subj,number,boys,actor,taught,themselves,The boys said that the actor taught themselves . <eos>,The boys said that the actor taught themselves .
54,embed,nonlocal,0,b,male,local_subj,number,actors,boy,taught,themselves,The actors said that the boy taught themselves . <eos>,The actors said that the boy taught themselves .
54,embed,nonlocal,0,a,female,local_subj,number,girls,wife,taught,themselves,The girls said that the wife taught themselves . <eos>,The girls said that the wife taught themselves .
54,embed,nonlocal,0,b,female,local_subj,number,wives,girl,taught,themselves,The wives said that the girl taught themselves . <eos>,The wives said that the girl taught themselves .
55,embed,local,1,a,male,none,none,boys,actors,killed,themselves,The boys said that the actors killed themselves . <eos>,The boys said that the actors killed themselves .
55,embed,local,1,b,male,none,none,actors,boys,killed,themselves,The actors said that the boys killed themselves . <eos>,The actors said that the boys killed themselves .
55,embed,local,1,a,female,none,none,girls,wives,killed,themselves,The girls said that the wives killed themselves . <eos>,The girls said that the wives killed themselves .
55,embed,local,1,b,female,none,none,wives,girls,killed,themselves,The wives said that the girls killed themselves . <eos>,The wives said that the girls killed themselves .
55,embed,local,1,a,male,nonlocal_subj,number,boy,actors,killed,themselves,The boy said that the actors killed themselves . <eos>,The boy said that the actors killed themselves .
55,embed,local,1,b,male,nonlocal_subj,number,actor,boys,killed,themselves,The actor said that the boys killed themselves . <eos>,The actor said that the boys killed themselves .
55,embed,local,1,a,female,nonlocal_subj,number,girl,wives,killed,themselves,The girl said that the wives killed themselves . <eos>,The girl said that the wives killed themselves .
55,embed,local,1,b,female,nonlocal_subj,number,wife,girls,killed,themselves,The wife said that the girls killed themselves . <eos>,The wife said that the girls killed themselves .
55,embed,nonlocal,0,a,male,local_subj,number,boys,actor,killed,themselves,The boys said that the actor killed themselves . <eos>,The boys said that the actor killed themselves .
55,embed,nonlocal,0,b,male,local_subj,number,actors,boy,killed,themselves,The actors said that the boy killed themselves . <eos>,The actors said that the boy killed themselves .
55,embed,nonlocal,0,a,female,local_subj,number,girls,wife,killed,themselves,The girls said that the wife killed themselves . <eos>,The girls said that the wife killed themselves .
55,embed,nonlocal,0,b,female,local_subj,number,wives,girl,killed,themselves,The wives said that the girl killed themselves . <eos>,The wives said that the girl killed themselves .
56,embed,local,1,a,male,none,none,boys,actors,called,themselves,The boys said that the actors called themselves . <eos>,The boys said that the actors called themselves .
56,embed,local,1,b,male,none,none,actors,boys,called,themselves,The actors said that the boys called themselves . <eos>,The actors said that the boys called themselves .
56,embed,local,1,a,female,none,none,girls,wives,called,themselves,The girls said that the wives called themselves . <eos>,The girls said that the wives called themselves .
56,embed,local,1,b,female,none,none,wives,girls,called,themselves,The wives said that the girls called themselves . <eos>,The wives said that the girls called themselves .
56,embed,local,1,a,male,nonlocal_subj,number,boy,actors,called,themselves,The boy said that the actors called themselves . <eos>,The boy said that the actors called themselves .
56,embed,local,1,b,male,nonlocal_subj,number,actor,boys,called,themselves,The actor said that the boys called themselves . <eos>,The actor said that the boys called themselves .
56,embed,local,1,a,female,nonlocal_subj,number,girl,wives,called,themselves,The girl said that the wives called themselves . <eos>,The girl said that the wives called themselves .
56,embed,local,1,b,female,nonlocal_subj,number,wife,girls,called,themselves,The wife said that the girls called themselves . <eos>,The wife said that the girls called themselves .
56,embed,nonlocal,0,a,male,local_subj,number,boys,actor,called,themselves,The boys said that the actor called themselves . <eos>,The boys said that the actor called themselves .
56,embed,nonlocal,0,b,male,local_subj,number,actors,boy,called,themselves,The actors said that the boy called themselves . <eos>,The actors said that the boy called themselves .
56,embed,nonlocal,0,a,female,local_subj,number,girls,wife,called,themselves,The girls said that the wife called themselves . <eos>,The girls said that the wife called themselves .
56,embed,nonlocal,0,b,female,local_subj,number,wives,girl,called,themselves,The wives said that the girl called themselves . <eos>,The wives said that the girl called themselves .
57,embed,local,1,a,male,none,none,boys,actors,dedicated,themselves,The boys said that the actors dedicated themselves . <eos>,The boys said that the actors dedicated themselves .
57,embed,local,1,b,male,none,none,actors,boys,dedicated,themselves,The actors said that the boys dedicated themselves . <eos>,The actors said that the boys dedicated themselves .
57,embed,local,1,a,female,none,none,girls,wives,dedicated,themselves,The girls said that the wives dedicated themselves . <eos>,The girls said that the wives dedicated themselves .
57,embed,local,1,b,female,none,none,wives,girls,dedicated,themselves,The wives said that the girls dedicated themselves . <eos>,The wives said that the girls dedicated themselves .
57,embed,local,1,a,male,nonlocal_subj,number,boy,actors,dedicated,themselves,The boy said that the actors dedicated themselves . <eos>,The boy said that the actors dedicated themselves .
57,embed,local,1,b,male,nonlocal_subj,number,actor,boys,dedicated,themselves,The actor said that the boys dedicated themselves . <eos>,The actor said that the boys dedicated themselves .
57,embed,local,1,a,female,nonlocal_subj,number,girl,wives,dedicated,themselves,The girl said that the wives dedicated themselves . <eos>,The girl said that the wives dedicated themselves .
57,embed,local,1,b,female,nonlocal_subj,number,wife,girls,dedicated,themselves,The wife said that the girls dedicated themselves . <eos>,The wife said that the girls dedicated themselves .
57,embed,nonlocal,0,a,male,local_subj,number,boys,actor,dedicated,themselves,The boys said that the actor dedicated themselves . <eos>,The boys said that the actor dedicated themselves .
57,embed,nonlocal,0,b,male,local_subj,number,actors,boy,dedicated,themselves,The actors said that the boy dedicated themselves . <eos>,The actors said that the boy dedicated themselves .
57,embed,nonlocal,0,a,female,local_subj,number,girls,wife,dedicated,themselves,The girls said that the wife dedicated themselves . <eos>,The girls said that the wife dedicated themselves .
57,embed,nonlocal,0,b,female,local_subj,number,wives,girl,dedicated,themselves,The wives said that the girl dedicated themselves . <eos>,The wives said that the girl dedicated themselves .
58,embed,local,1,a,male,none,none,boys,actors,declared,themselves,The boys said that the actors declared themselves . <eos>,The boys said that the actors declared themselves .
58,embed,local,1,b,male,none,none,actors,boys,declared,themselves,The actors said that the boys declared themselves . <eos>,The actors said that the boys declared themselves .
58,embed,local,1,a,female,none,none,girls,wives,declared,themselves,The girls said that the wives declared themselves . <eos>,The girls said that the wives declared themselves .
58,embed,local,1,b,female,none,none,wives,girls,declared,themselves,The wives said that the girls declared themselves . <eos>,The wives said that the girls declared themselves .
58,embed,local,1,a,male,nonlocal_subj,number,boy,actors,declared,themselves,The boy said that the actors declared themselves . <eos>,The boy said that the actors declared themselves .
58,embed,local,1,b,male,nonlocal_subj,number,actor,boys,declared,themselves,The actor said that the boys declared themselves . <eos>,The actor said that the boys declared themselves .
58,embed,local,1,a,female,nonlocal_subj,number,girl,wives,declared,themselves,The girl said that the wives declared themselves . <eos>,The girl said that the wives declared themselves .
58,embed,local,1,b,female,nonlocal_subj,number,wife,girls,declared,themselves,The wife said that the girls declared themselves . <eos>,The wife said that the girls declared themselves .
58,embed,nonlocal,0,a,male,local_subj,number,boys,actor,declared,themselves,The boys said that the actor declared themselves . <eos>,The boys said that the actor declared themselves .
58,embed,nonlocal,0,b,male,local_subj,number,actors,boy,declared,themselves,The actors said that the boy declared themselves . <eos>,The actors said that the boy declared themselves .
58,embed,nonlocal,0,a,female,local_subj,number,girls,wife,declared,themselves,The girls said that the wife declared themselves . <eos>,The girls said that the wife declared themselves .
58,embed,nonlocal,0,b,female,local_subj,number,wives,girl,declared,themselves,The wives said that the girl declared themselves . <eos>,The wives said that the girl declared themselves .
59,embed,local,1,a,male,none,none,boys,actors,proved,themselves,The boys said that the actors proved themselves . <eos>,The boys said that the actors proved themselves .
59,embed,local,1,b,male,none,none,actors,boys,proved,themselves,The actors said that the boys proved themselves . <eos>,The actors said that the boys proved themselves .
59,embed,local,1,a,female,none,none,girls,wives,proved,themselves,The girls said that the wives proved themselves . <eos>,The girls said that the wives proved themselves .
59,embed,local,1,b,female,none,none,wives,girls,proved,themselves,The wives said that the girls proved themselves . <eos>,The wives said that the girls proved themselves .
59,embed,local,1,a,male,nonlocal_subj,number,boy,actors,proved,themselves,The boy said that the actors proved themselves . <eos>,The boy said that the actors proved themselves .
59,embed,local,1,b,male,nonlocal_subj,number,actor,boys,proved,themselves,The actor said that the boys proved themselves . <eos>,The actor said that the boys proved themselves .
59,embed,local,1,a,female,nonlocal_subj,number,girl,wives,proved,themselves,The girl said that the wives proved themselves . <eos>,The girl said that the wives proved themselves .
59,embed,local,1,b,female,nonlocal_subj,number,wife,girls,proved,themselves,The wife said that the girls proved themselves . <eos>,The wife said that the girls proved themselves .
59,embed,nonlocal,0,a,male,local_subj,number,boys,actor,proved,themselves,The boys said that the actor proved themselves . <eos>,The boys said that the actor proved themselves .
59,embed,nonlocal,0,b,male,local_subj,number,actors,boy,proved,themselves,The actors said that the boy proved themselves . <eos>,The actors said that the boy proved themselves .
59,embed,nonlocal,0,a,female,local_subj,number,girls,wife,proved,themselves,The girls said that the wife proved themselves . <eos>,The girls said that the wife proved themselves .
59,embed,nonlocal,0,b,female,local_subj,number,wives,girl,proved,themselves,The wives said that the girl proved themselves . <eos>,The wives said that the girl proved themselves .
60,embed,local,1,a,male,none,none,boys,actors,shot,themselves,The boys said that the actors shot themselves . <eos>,The boys said that the actors shot themselves .
60,embed,local,1,b,male,none,none,actors,boys,shot,themselves,The actors said that the boys shot themselves . <eos>,The actors said that the boys shot themselves .
60,embed,local,1,a,female,none,none,girls,wives,shot,themselves,The girls said that the wives shot themselves . <eos>,The girls said that the wives shot themselves .
60,embed,local,1,b,female,none,none,wives,girls,shot,themselves,The wives said that the girls shot themselves . <eos>,The wives said that the girls shot themselves .
60,embed,local,1,a,male,nonlocal_subj,number,boy,actors,shot,themselves,The boy said that the actors shot themselves . <eos>,The boy said that the actors shot themselves .
60,embed,local,1,b,male,nonlocal_subj,number,actor,boys,shot,themselves,The actor said that the boys shot themselves . <eos>,The actor said that the boys shot themselves .
60,embed,local,1,a,female,nonlocal_subj,number,girl,wives,shot,themselves,The girl said that the wives shot themselves . <eos>,The girl said that the wives shot themselves .
60,embed,local,1,b,female,nonlocal_subj,number,wife,girls,shot,themselves,The wife said that the girls shot themselves . <eos>,The wife said that the girls shot themselves .
60,embed,nonlocal,0,a,male,local_subj,number,boys,actor,shot,themselves,The boys said that the actor shot themselves . <eos>,The boys said that the actor shot themselves .
60,embed,nonlocal,0,b,male,local_subj,number,actors,boy,shot,themselves,The actors said that the boy shot themselves . <eos>,The actors said that the boy shot themselves .
60,embed,nonlocal,0,a,female,local_subj,number,girls,wife,shot,themselves,The girls said that the wife shot themselves . <eos>,The girls said that the wife shot themselves .
60,embed,nonlocal,0,b,female,local_subj,number,wives,girl,shot,themselves,The wives said that the girl shot themselves . <eos>,The wives said that the girl shot themselves .
61,embed,local,1,a,male,none,none,boys,husbands,saw,themselves,The boys said that the husbands saw themselves . <eos>,The boys said that the husbands saw themselves .
61,embed,local,1,b,male,none,none,husbands,boys,saw,themselves,The husbands said that the boys saw themselves . <eos>,The husbands said that the boys saw themselves .
61,embed,local,1,a,female,none,none,girls,wives,saw,themselves,The girls said that the wives saw themselves . <eos>,The girls said that the wives saw themselves .
61,embed,local,1,b,female,none,none,wives,girls,saw,themselves,The wives said that the girls saw themselves . <eos>,The wives said that the girls saw themselves .
61,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,saw,themselves,The boy said that the husbands saw themselves . <eos>,The boy said that the husbands saw themselves .
61,embed,local,1,b,male,nonlocal_subj,number,husband,boys,saw,themselves,The husband said that the boys saw themselves . <eos>,The husband said that the boys saw themselves .
61,embed,local,1,a,female,nonlocal_subj,number,girl,wives,saw,themselves,The girl said that the wives saw themselves . <eos>,The girl said that the wives saw themselves .
61,embed,local,1,b,female,nonlocal_subj,number,wife,girls,saw,themselves,The wife said that the girls saw themselves . <eos>,The wife said that the girls saw themselves .
61,embed,nonlocal,0,a,male,local_subj,number,boys,husband,saw,themselves,The boys said that the husband saw themselves . <eos>,The boys said that the husband saw themselves .
61,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,saw,themselves,The husbands said that the boy saw themselves . <eos>,The husbands said that the boy saw themselves .
61,embed,nonlocal,0,a,female,local_subj,number,girls,wife,saw,themselves,The girls said that the wife saw themselves . <eos>,The girls said that the wife saw themselves .
61,embed,nonlocal,0,b,female,local_subj,number,wives,girl,saw,themselves,The wives said that the girl saw themselves . <eos>,The wives said that the girl saw themselves .
62,embed,local,1,a,male,none,none,boys,husbands,established,themselves,The boys said that the husbands established themselves . <eos>,The boys said that the husbands established themselves .
62,embed,local,1,b,male,none,none,husbands,boys,established,themselves,The husbands said that the boys established themselves . <eos>,The husbands said that the boys established themselves .
62,embed,local,1,a,female,none,none,girls,wives,established,themselves,The girls said that the wives established themselves . <eos>,The girls said that the wives established themselves .
62,embed,local,1,b,female,none,none,wives,girls,established,themselves,The wives said that the girls established themselves . <eos>,The wives said that the girls established themselves .
62,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,established,themselves,The boy said that the husbands established themselves . <eos>,The boy said that the husbands established themselves .
62,embed,local,1,b,male,nonlocal_subj,number,husband,boys,established,themselves,The husband said that the boys established themselves . <eos>,The husband said that the boys established themselves .
62,embed,local,1,a,female,nonlocal_subj,number,girl,wives,established,themselves,The girl said that the wives established themselves . <eos>,The girl said that the wives established themselves .
62,embed,local,1,b,female,nonlocal_subj,number,wife,girls,established,themselves,The wife said that the girls established themselves . <eos>,The wife said that the girls established themselves .
62,embed,nonlocal,0,a,male,local_subj,number,boys,husband,established,themselves,The boys said that the husband established themselves . <eos>,The boys said that the husband established themselves .
62,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,established,themselves,The husbands said that the boy established themselves . <eos>,The husbands said that the boy established themselves .
62,embed,nonlocal,0,a,female,local_subj,number,girls,wife,established,themselves,The girls said that the wife established themselves . <eos>,The girls said that the wife established themselves .
62,embed,nonlocal,0,b,female,local_subj,number,wives,girl,established,themselves,The wives said that the girl established themselves . <eos>,The wives said that the girl established themselves .
63,embed,local,1,a,male,none,none,boys,husbands,devoted,themselves,The boys said that the husbands devoted themselves . <eos>,The boys said that the husbands devoted themselves .
63,embed,local,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands said that the boys devoted themselves . <eos>,The husbands said that the boys devoted themselves .
63,embed,local,1,a,female,none,none,girls,wives,devoted,themselves,The girls said that the wives devoted themselves . <eos>,The girls said that the wives devoted themselves .
63,embed,local,1,b,female,none,none,wives,girls,devoted,themselves,The wives said that the girls devoted themselves . <eos>,The wives said that the girls devoted themselves .
63,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,devoted,themselves,The boy said that the husbands devoted themselves . <eos>,The boy said that the husbands devoted themselves .
63,embed,local,1,b,male,nonlocal_subj,number,husband,boys,devoted,themselves,The husband said that the boys devoted themselves . <eos>,The husband said that the boys devoted themselves .
63,embed,local,1,a,female,nonlocal_subj,number,girl,wives,devoted,themselves,The girl said that the wives devoted themselves . <eos>,The girl said that the wives devoted themselves .
63,embed,local,1,b,female,nonlocal_subj,number,wife,girls,devoted,themselves,The wife said that the girls devoted themselves . <eos>,The wife said that the girls devoted themselves .
63,embed,nonlocal,0,a,male,local_subj,number,boys,husband,devoted,themselves,The boys said that the husband devoted themselves . <eos>,The boys said that the husband devoted themselves .
63,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,devoted,themselves,The husbands said that the boy devoted themselves . <eos>,The husbands said that the boy devoted themselves .
63,embed,nonlocal,0,a,female,local_subj,number,girls,wife,devoted,themselves,The girls said that the wife devoted themselves . <eos>,The girls said that the wife devoted themselves .
63,embed,nonlocal,0,b,female,local_subj,number,wives,girl,devoted,themselves,The wives said that the girl devoted themselves . <eos>,The wives said that the girl devoted themselves .
64,embed,local,1,a,male,none,none,boys,husbands,considered,themselves,The boys said that the husbands considered themselves . <eos>,The boys said that the husbands considered themselves .
64,embed,local,1,b,male,none,none,husbands,boys,considered,themselves,The husbands said that the boys considered themselves . <eos>,The husbands said that the boys considered themselves .
64,embed,local,1,a,female,none,none,girls,wives,considered,themselves,The girls said that the wives considered themselves . <eos>,The girls said that the wives considered themselves .
64,embed,local,1,b,female,none,none,wives,girls,considered,themselves,The wives said that the girls considered themselves . <eos>,The wives said that the girls considered themselves .
64,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,considered,themselves,The boy said that the husbands considered themselves . <eos>,The boy said that the husbands considered themselves .
64,embed,local,1,b,male,nonlocal_subj,number,husband,boys,considered,themselves,The husband said that the boys considered themselves . <eos>,The husband said that the boys considered themselves .
64,embed,local,1,a,female,nonlocal_subj,number,girl,wives,considered,themselves,The girl said that the wives considered themselves . <eos>,The girl said that the wives considered themselves .
64,embed,local,1,b,female,nonlocal_subj,number,wife,girls,considered,themselves,The wife said that the girls considered themselves . <eos>,The wife said that the girls considered themselves .
64,embed,nonlocal,0,a,male,local_subj,number,boys,husband,considered,themselves,The boys said that the husband considered themselves . <eos>,The boys said that the husband considered themselves .
64,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,considered,themselves,The husbands said that the boy considered themselves . <eos>,The husbands said that the boy considered themselves .
64,embed,nonlocal,0,a,female,local_subj,number,girls,wife,considered,themselves,The girls said that the wife considered themselves . <eos>,The girls said that the wife considered themselves .
64,embed,nonlocal,0,b,female,local_subj,number,wives,girl,considered,themselves,The wives said that the girl considered themselves . <eos>,The wives said that the girl considered themselves .
65,embed,local,1,a,male,none,none,boys,husbands,identified,themselves,The boys said that the husbands identified themselves . <eos>,The boys said that the husbands identified themselves .
65,embed,local,1,b,male,none,none,husbands,boys,identified,themselves,The husbands said that the boys identified themselves . <eos>,The husbands said that the boys identified themselves .
65,embed,local,1,a,female,none,none,girls,wives,identified,themselves,The girls said that the wives identified themselves . <eos>,The girls said that the wives identified themselves .
65,embed,local,1,b,female,none,none,wives,girls,identified,themselves,The wives said that the girls identified themselves . <eos>,The wives said that the girls identified themselves .
65,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,identified,themselves,The boy said that the husbands identified themselves . <eos>,The boy said that the husbands identified themselves .
65,embed,local,1,b,male,nonlocal_subj,number,husband,boys,identified,themselves,The husband said that the boys identified themselves . <eos>,The husband said that the boys identified themselves .
65,embed,local,1,a,female,nonlocal_subj,number,girl,wives,identified,themselves,The girl said that the wives identified themselves . <eos>,The girl said that the wives identified themselves .
65,embed,local,1,b,female,nonlocal_subj,number,wife,girls,identified,themselves,The wife said that the girls identified themselves . <eos>,The wife said that the girls identified themselves .
65,embed,nonlocal,0,a,male,local_subj,number,boys,husband,identified,themselves,The boys said that the husband identified themselves . <eos>,The boys said that the husband identified themselves .
65,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,identified,themselves,The husbands said that the boy identified themselves . <eos>,The husbands said that the boy identified themselves .
65,embed,nonlocal,0,a,female,local_subj,number,girls,wife,identified,themselves,The girls said that the wife identified themselves . <eos>,The girls said that the wife identified themselves .
65,embed,nonlocal,0,b,female,local_subj,number,wives,girl,identified,themselves,The wives said that the girl identified themselves . <eos>,The wives said that the girl identified themselves .
66,embed,local,1,a,male,none,none,boys,husbands,made,themselves,The boys said that the husbands made themselves . <eos>,The boys said that the husbands made themselves .
66,embed,local,1,b,male,none,none,husbands,boys,made,themselves,The husbands said that the boys made themselves . <eos>,The husbands said that the boys made themselves .
66,embed,local,1,a,female,none,none,girls,wives,made,themselves,The girls said that the wives made themselves . <eos>,The girls said that the wives made themselves .
66,embed,local,1,b,female,none,none,wives,girls,made,themselves,The wives said that the girls made themselves . <eos>,The wives said that the girls made themselves .
66,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,made,themselves,The boy said that the husbands made themselves . <eos>,The boy said that the husbands made themselves .
66,embed,local,1,b,male,nonlocal_subj,number,husband,boys,made,themselves,The husband said that the boys made themselves . <eos>,The husband said that the boys made themselves .
66,embed,local,1,a,female,nonlocal_subj,number,girl,wives,made,themselves,The girl said that the wives made themselves . <eos>,The girl said that the wives made themselves .
66,embed,local,1,b,female,nonlocal_subj,number,wife,girls,made,themselves,The wife said that the girls made themselves . <eos>,The wife said that the girls made themselves .
66,embed,nonlocal,0,a,male,local_subj,number,boys,husband,made,themselves,The boys said that the husband made themselves . <eos>,The boys said that the husband made themselves .
66,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,made,themselves,The husbands said that the boy made themselves . <eos>,The husbands said that the boy made themselves .
66,embed,nonlocal,0,a,female,local_subj,number,girls,wife,made,themselves,The girls said that the wife made themselves . <eos>,The girls said that the wife made themselves .
66,embed,nonlocal,0,b,female,local_subj,number,wives,girl,made,themselves,The wives said that the girl made themselves . <eos>,The wives said that the girl made themselves .
67,embed,local,1,a,male,none,none,boys,husbands,found,themselves,The boys said that the husbands found themselves . <eos>,The boys said that the husbands found themselves .
67,embed,local,1,b,male,none,none,husbands,boys,found,themselves,The husbands said that the boys found themselves . <eos>,The husbands said that the boys found themselves .
67,embed,local,1,a,female,none,none,girls,wives,found,themselves,The girls said that the wives found themselves . <eos>,The girls said that the wives found themselves .
67,embed,local,1,b,female,none,none,wives,girls,found,themselves,The wives said that the girls found themselves . <eos>,The wives said that the girls found themselves .
67,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,found,themselves,The boy said that the husbands found themselves . <eos>,The boy said that the husbands found themselves .
67,embed,local,1,b,male,nonlocal_subj,number,husband,boys,found,themselves,The husband said that the boys found themselves . <eos>,The husband said that the boys found themselves .
67,embed,local,1,a,female,nonlocal_subj,number,girl,wives,found,themselves,The girl said that the wives found themselves . <eos>,The girl said that the wives found themselves .
67,embed,local,1,b,female,nonlocal_subj,number,wife,girls,found,themselves,The wife said that the girls found themselves . <eos>,The wife said that the girls found themselves .
67,embed,nonlocal,0,a,male,local_subj,number,boys,husband,found,themselves,The boys said that the husband found themselves . <eos>,The boys said that the husband found themselves .
67,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,found,themselves,The husbands said that the boy found themselves . <eos>,The husbands said that the boy found themselves .
67,embed,nonlocal,0,a,female,local_subj,number,girls,wife,found,themselves,The girls said that the wife found themselves . <eos>,The girls said that the wife found themselves .
67,embed,nonlocal,0,b,female,local_subj,number,wives,girl,found,themselves,The wives said that the girl found themselves . <eos>,The wives said that the girl found themselves .
68,embed,local,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys said that the husbands distinguished themselves . <eos>,The boys said that the husbands distinguished themselves .
68,embed,local,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands said that the boys distinguished themselves . <eos>,The husbands said that the boys distinguished themselves .
