item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
50,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had cut,himself,The soldier who fought alongside the maid had cut himself . <eos>,The soldier who fought alongside the maid had cut himself .
51,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had amused,himself,The lumberjack who fought alongside the soldier had amused himself . <eos>,The lumberjack who fought alongside the soldier had amused himself .
51,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had amused,himself,The soldier who fought alongside the lumberjack had amused himself . <eos>,The soldier who fought alongside the lumberjack had amused himself .
51,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had amused,himself,The maid who fought alongside the lumberjack had amused himself . <eos>,The maid who fought alongside the lumberjack had amused himself .
51,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had amused,himself,The maid who fought alongside the soldier had amused himself . <eos>,The maid who fought alongside the soldier had amused himself .
51,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had amused,himself,The lumberjack who fought alongside the maid had amused himself . <eos>,The lumberjack who fought alongside the maid had amused himself .
51,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had amused,himself,The soldier who fought alongside the maid had amused himself . <eos>,The soldier who fought alongside the maid had amused himself .
52,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had hurt,himself,The lumberjack who fought alongside the soldier had hurt himself . <eos>,The lumberjack who fought alongside the soldier had hurt himself .
52,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had hurt,himself,The soldier who fought alongside the lumberjack had hurt himself . <eos>,The soldier who fought alongside the lumberjack had hurt himself .
52,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had hurt,himself,The maid who fought alongside the lumberjack had hurt himself . <eos>,The maid who fought alongside the lumberjack had hurt himself .
52,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had hurt,himself,The maid who fought alongside the soldier had hurt himself . <eos>,The maid who fought alongside the soldier had hurt himself .
52,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had hurt,himself,The lumberjack who fought alongside the maid had hurt himself . <eos>,The lumberjack who fought alongside the maid had hurt himself .
52,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had hurt,himself,The soldier who fought alongside the maid had hurt himself . <eos>,The soldier who fought alongside the maid had hurt himself .
53,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had taught,himself,The lumberjack who fought alongside the soldier had taught himself . <eos>,The lumberjack who fought alongside the soldier had taught himself .
53,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had taught,himself,The soldier who fought alongside the lumberjack had taught himself . <eos>,The soldier who fought alongside the lumberjack had taught himself .
53,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had taught,himself,The maid who fought alongside the lumberjack had taught himself . <eos>,The maid who fought alongside the lumberjack had taught himself .
53,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had taught,himself,The maid who fought alongside the soldier had taught himself . <eos>,The maid who fought alongside the soldier had taught himself .
53,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had taught,himself,The lumberjack who fought alongside the maid had taught himself . <eos>,The lumberjack who fought alongside the maid had taught himself .
53,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had taught,himself,The soldier who fought alongside the maid had taught himself . <eos>,The soldier who fought alongside the maid had taught himself .
54,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had introduced,himself,The lumberjack who fought alongside the soldier had introduced himself . <eos>,The lumberjack who fought alongside the soldier had introduced himself .
54,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had introduced,himself,The soldier who fought alongside the lumberjack had introduced himself . <eos>,The soldier who fought alongside the lumberjack had introduced himself .
54,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had introduced,himself,The maid who fought alongside the lumberjack had introduced himself . <eos>,The maid who fought alongside the lumberjack had introduced himself .
54,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had introduced,himself,The maid who fought alongside the soldier had introduced himself . <eos>,The maid who fought alongside the soldier had introduced himself .
54,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had introduced,himself,The lumberjack who fought alongside the maid had introduced himself . <eos>,The lumberjack who fought alongside the maid had introduced himself .
54,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had introduced,himself,The soldier who fought alongside the maid had introduced himself . <eos>,The soldier who fought alongside the maid had introduced himself .
55,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had enjoyed,himself,The lumberjack who fought alongside the soldier had enjoyed himself . <eos>,The lumberjack who fought alongside the soldier had enjoyed himself .
55,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had enjoyed,himself,The soldier who fought alongside the lumberjack had enjoyed himself . <eos>,The soldier who fought alongside the lumberjack had enjoyed himself .
55,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had enjoyed,himself,The maid who fought alongside the lumberjack had enjoyed himself . <eos>,The maid who fought alongside the lumberjack had enjoyed himself .
55,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had enjoyed,himself,The maid who fought alongside the soldier had enjoyed himself . <eos>,The maid who fought alongside the soldier had enjoyed himself .
55,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had enjoyed,himself,The lumberjack who fought alongside the maid had enjoyed himself . <eos>,The lumberjack who fought alongside the maid had enjoyed himself .
55,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had enjoyed,himself,The soldier who fought alongside the maid had enjoyed himself . <eos>,The soldier who fought alongside the maid had enjoyed himself .
56,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had prepared,himself,The lumberjack who fought alongside the soldier had prepared himself . <eos>,The lumberjack who fought alongside the soldier had prepared himself .
56,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had prepared,himself,The soldier who fought alongside the lumberjack had prepared himself . <eos>,The soldier who fought alongside the lumberjack had prepared himself .
56,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had prepared,himself,The maid who fought alongside the lumberjack had prepared himself . <eos>,The maid who fought alongside the lumberjack had prepared himself .
56,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had prepared,himself,The maid who fought alongside the soldier had prepared himself . <eos>,The maid who fought alongside the soldier had prepared himself .
56,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had prepared,himself,The lumberjack who fought alongside the maid had prepared himself . <eos>,The lumberjack who fought alongside the maid had prepared himself .
56,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had prepared,himself,The soldier who fought alongside the maid had prepared himself . <eos>,The soldier who fought alongside the maid had prepared himself .
57,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had shouted,himself,The lumberjack who fought alongside the soldier had shouted himself . <eos>,The lumberjack who fought alongside the soldier had shouted himself .
57,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had shouted,himself,The soldier who fought alongside the lumberjack had shouted himself . <eos>,The soldier who fought alongside the lumberjack had shouted himself .
57,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had shouted,himself,The maid who fought alongside the lumberjack had shouted himself . <eos>,The maid who fought alongside the lumberjack had shouted himself .
57,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had shouted,himself,The maid who fought alongside the soldier had shouted himself . <eos>,The maid who fought alongside the soldier had shouted himself .
57,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had shouted,himself,The lumberjack who fought alongside the maid had shouted himself . <eos>,The lumberjack who fought alongside the maid had shouted himself .
57,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had shouted,himself,The soldier who fought alongside the maid had shouted himself . <eos>,The soldier who fought alongside the maid had shouted himself .
58,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had washed,himself,The lumberjack who fought alongside the soldier had washed himself . <eos>,The lumberjack who fought alongside the soldier had washed himself .
58,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had washed,himself,The soldier who fought alongside the lumberjack had washed himself . <eos>,The soldier who fought alongside the lumberjack had washed himself .
58,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had washed,himself,The maid who fought alongside the lumberjack had washed himself . <eos>,The maid who fought alongside the lumberjack had washed himself .
58,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had washed,himself,The maid who fought alongside the soldier had washed himself . <eos>,The maid who fought alongside the soldier had washed himself .
58,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had washed,himself,The lumberjack who fought alongside the maid had washed himself . <eos>,The lumberjack who fought alongside the maid had washed himself .
58,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had washed,himself,The soldier who fought alongside the maid had washed himself . <eos>,The soldier who fought alongside the maid had washed himself .
59,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had asserted,himself,The lumberjack who fought alongside the soldier had asserted himself . <eos>,The lumberjack who fought alongside the soldier had asserted himself .
59,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had asserted,himself,The soldier who fought alongside the lumberjack had asserted himself . <eos>,The soldier who fought alongside the lumberjack had asserted himself .
59,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had asserted,himself,The maid who fought alongside the lumberjack had asserted himself . <eos>,The maid who fought alongside the lumberjack had asserted himself .
59,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had asserted,himself,The maid who fought alongside the soldier had asserted himself . <eos>,The maid who fought alongside the soldier had asserted himself .
59,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had asserted,himself,The lumberjack who fought alongside the maid had asserted himself . <eos>,The lumberjack who fought alongside the maid had asserted himself .
59,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had asserted,himself,The soldier who fought alongside the maid had asserted himself . <eos>,The soldier who fought alongside the maid had asserted himself .
60,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,kicked,himself,The lumberjack who fought alongside the soldier kicked himself . <eos>,The lumberjack who fought alongside the soldier kicked himself .
60,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,kicked,himself,The soldier who fought alongside the lumberjack kicked himself . <eos>,The soldier who fought alongside the lumberjack kicked himself .
60,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,kicked,himself,The maid who fought alongside the lumberjack kicked himself . <eos>,The maid who fought alongside the lumberjack kicked himself .
60,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,kicked,himself,The maid who fought alongside the soldier kicked himself . <eos>,The maid who fought alongside the soldier kicked himself .
60,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,kicked,himself,The lumberjack who fought alongside the maid kicked himself . <eos>,The lumberjack who fought alongside the maid kicked himself .
60,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,kicked,himself,The soldier who fought alongside the maid kicked himself . <eos>,The soldier who fought alongside the maid kicked himself .
61,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had admired,himself,The masan who fought alongside the taxi driver had admired himself . <eos>,The masan who fought alongside the taxi driver had admired himself .
61,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had admired,himself,The taxi driver who fought alongside the masan had admired himself . <eos>,The taxi driver who fought alongside the masan had admired himself .
61,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had admired,himself,The maid who fought alongside the masan had admired himself . <eos>,The maid who fought alongside the masan had admired himself .
61,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had admired,himself,The maid who fought alongside the taxi driver had admired himself . <eos>,The maid who fought alongside the taxi driver had admired himself .
61,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had admired,himself,The masan who fought alongside the maid had admired himself . <eos>,The masan who fought alongside the maid had admired himself .
61,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had admired,himself,The taxi driver who fought alongside the maid had admired himself . <eos>,The taxi driver who fought alongside the maid had admired himself .
62,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had convinced,himself,The masan who fought alongside the taxi driver had convinced himself . <eos>,The masan who fought alongside the taxi driver had convinced himself .
62,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had convinced,himself,The taxi driver who fought alongside the masan had convinced himself . <eos>,The taxi driver who fought alongside the masan had convinced himself .
62,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had convinced,himself,The maid who fought alongside the masan had convinced himself . <eos>,The maid who fought alongside the masan had convinced himself .
62,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had convinced,himself,The maid who fought alongside the taxi driver had convinced himself . <eos>,The maid who fought alongside the taxi driver had convinced himself .
62,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had convinced,himself,The masan who fought alongside the maid had convinced himself . <eos>,The masan who fought alongside the maid had convinced himself .
62,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had convinced,himself,The taxi driver who fought alongside the maid had convinced himself . <eos>,The taxi driver who fought alongside the maid had convinced himself .
63,fought alongside,embed,local,1,a,none,none,masan,taxi driver,saw,himself,The masan who fought alongside the taxi driver saw himself . <eos>,The masan who fought alongside the taxi driver saw himself .
63,fought alongside,embed,local,1,b,none,none,taxi driver,masan,saw,himself,The taxi driver who fought alongside the masan saw himself . <eos>,The taxi driver who fought alongside the masan saw himself .
63,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,saw,himself,The maid who fought alongside the masan saw himself . <eos>,The maid who fought alongside the masan saw himself .
63,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,saw,himself,The maid who fought alongside the taxi driver saw himself . <eos>,The maid who fought alongside the taxi driver saw himself .
63,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,saw,himself,The masan who fought alongside the maid saw himself . <eos>,The masan who fought alongside the maid saw himself .
63,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,saw,himself,The taxi driver who fought alongside the maid saw himself . <eos>,The taxi driver who fought alongside the maid saw himself .
64,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had blamed,himself,The masan who fought alongside the taxi driver had blamed himself . <eos>,The masan who fought alongside the taxi driver had blamed himself .
64,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had blamed,himself,The taxi driver who fought alongside the masan had blamed himself . <eos>,The taxi driver who fought alongside the masan had blamed himself .
64,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had blamed,himself,The maid who fought alongside the masan had blamed himself . <eos>,The maid who fought alongside the masan had blamed himself .
64,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had blamed,himself,The maid who fought alongside the taxi driver had blamed himself . <eos>,The maid who fought alongside the taxi driver had blamed himself .
64,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had blamed,himself,The masan who fought alongside the maid had blamed himself . <eos>,The masan who fought alongside the maid had blamed himself .
64,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had blamed,himself,The taxi driver who fought alongside the maid had blamed himself . <eos>,The taxi driver who fought alongside the maid had blamed himself .
65,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had cut,himself,The masan who fought alongside the taxi driver had cut himself . <eos>,The masan who fought alongside the taxi driver had cut himself .
65,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had cut,himself,The taxi driver who fought alongside the masan had cut himself . <eos>,The taxi driver who fought alongside the masan had cut himself .
65,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had cut,himself,The maid who fought alongside the masan had cut himself . <eos>,The maid who fought alongside the masan had cut himself .
65,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had cut,himself,The maid who fought alongside the taxi driver had cut himself . <eos>,The maid who fought alongside the taxi driver had cut himself .
65,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had cut,himself,The masan who fought alongside the maid had cut himself . <eos>,The masan who fought alongside the maid had cut himself .
65,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had cut,himself,The taxi driver who fought alongside the maid had cut himself . <eos>,The taxi driver who fought alongside the maid had cut himself .
66,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had amused,himself,The masan who fought alongside the taxi driver had amused himself . <eos>,The masan who fought alongside the taxi driver had amused himself .
66,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had amused,himself,The taxi driver who fought alongside the masan had amused himself . <eos>,The taxi driver who fought alongside the masan had amused himself .
66,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had amused,himself,The maid who fought alongside the masan had amused himself . <eos>,The maid who fought alongside the masan had amused himself .
66,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had amused,himself,The maid who fought alongside the taxi driver had amused himself . <eos>,The maid who fought alongside the taxi driver had amused himself .
66,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had amused,himself,The masan who fought alongside the maid had amused himself . <eos>,The masan who fought alongside the maid had amused himself .
66,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had amused,himself,The taxi driver who fought alongside the maid had amused himself . <eos>,The taxi driver who fought alongside the maid had amused himself .
67,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had hurt,himself,The masan who fought alongside the taxi driver had hurt himself . <eos>,The masan who fought alongside the taxi driver had hurt himself .
67,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had hurt,himself,The taxi driver who fought alongside the masan had hurt himself . <eos>,The taxi driver who fought alongside the masan had hurt himself .
67,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had hurt,himself,The maid who fought alongside the masan had hurt himself . <eos>,The maid who fought alongside the masan had hurt himself .
67,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had hurt,himself,The maid who fought alongside the taxi driver had hurt himself . <eos>,The maid who fought alongside the taxi driver had hurt himself .
67,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had hurt,himself,The masan who fought alongside the maid had hurt himself . <eos>,The masan who fought alongside the maid had hurt himself .
67,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had hurt,himself,The taxi driver who fought alongside the maid had hurt himself . <eos>,The taxi driver who fought alongside the maid had hurt himself .
68,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had taught,himself,The masan who fought alongside the taxi driver had taught himself . <eos>,The masan who fought alongside the taxi driver had taught himself .
68,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had taught,himself,The taxi driver who fought alongside the masan had taught himself . <eos>,The taxi driver who fought alongside the masan had taught himself .
68,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had taught,himself,The maid who fought alongside the masan had taught himself . <eos>,The maid who fought alongside the masan had taught himself .
68,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had taught,himself,The maid who fought alongside the taxi driver had taught himself . <eos>,The maid who fought alongside the taxi driver had taught himself .
68,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had taught,himself,The masan who fought alongside the maid had taught himself . <eos>,The masan who fought alongside the maid had taught himself .
68,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had taught,himself,The taxi driver who fought alongside the maid had taught himself . <eos>,The taxi driver who fought alongside the maid had taught himself .
69,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had introduced,himself,The masan who fought alongside the taxi driver had introduced himself . <eos>,The masan who fought alongside the taxi driver had introduced himself .
69,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had introduced,himself,The taxi driver who fought alongside the masan had introduced himself . <eos>,The taxi driver who fought alongside the masan had introduced himself .
69,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had introduced,himself,The maid who fought alongside the masan had introduced himself . <eos>,The maid who fought alongside the masan had introduced himself .
69,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had introduced,himself,The maid who fought alongside the taxi driver had introduced himself . <eos>,The maid who fought alongside the taxi driver had introduced himself .
69,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had introduced,himself,The masan who fought alongside the maid had introduced himself . <eos>,The masan who fought alongside the maid had introduced himself .
69,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had introduced,himself,The taxi driver who fought alongside the maid had introduced himself . <eos>,The taxi driver who fought alongside the maid had introduced himself .
70,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had enjoyed,himself,The masan who fought alongside the taxi driver had enjoyed himself . <eos>,The masan who fought alongside the taxi driver had enjoyed himself .
70,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had enjoyed,himself,The taxi driver who fought alongside the masan had enjoyed himself . <eos>,The taxi driver who fought alongside the masan had enjoyed himself .
70,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had enjoyed,himself,The maid who fought alongside the masan had enjoyed himself . <eos>,The maid who fought alongside the masan had enjoyed himself .
70,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had enjoyed,himself,The maid who fought alongside the taxi driver had enjoyed himself . <eos>,The maid who fought alongside the taxi driver had enjoyed himself .
70,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had enjoyed,himself,The masan who fought alongside the maid had enjoyed himself . <eos>,The masan who fought alongside the maid had enjoyed himself .
70,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had enjoyed,himself,The taxi driver who fought alongside the maid had enjoyed himself . <eos>,The taxi driver who fought alongside the maid had enjoyed himself .
71,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had prepared,himself,The masan who fought alongside the taxi driver had prepared himself . <eos>,The masan who fought alongside the taxi driver had prepared himself .
71,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had prepared,himself,The taxi driver who fought alongside the masan had prepared himself . <eos>,The taxi driver who fought alongside the masan had prepared himself .
71,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had prepared,himself,The maid who fought alongside the masan had prepared himself . <eos>,The maid who fought alongside the masan had prepared himself .
71,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had prepared,himself,The maid who fought alongside the taxi driver had prepared himself . <eos>,The maid who fought alongside the taxi driver had prepared himself .
71,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had prepared,himself,The masan who fought alongside the maid had prepared himself . <eos>,The masan who fought alongside the maid had prepared himself .
71,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had prepared,himself,The taxi driver who fought alongside the maid had prepared himself . <eos>,The taxi driver who fought alongside the maid had prepared himself .
72,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had shouted,himself,The masan who fought alongside the taxi driver had shouted himself . <eos>,The masan who fought alongside the taxi driver had shouted himself .
72,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had shouted,himself,The taxi driver who fought alongside the masan had shouted himself . <eos>,The taxi driver who fought alongside the masan had shouted himself .
72,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had shouted,himself,The maid who fought alongside the masan had shouted himself . <eos>,The maid who fought alongside the masan had shouted himself .
72,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had shouted,himself,The maid who fought alongside the taxi driver had shouted himself . <eos>,The maid who fought alongside the taxi driver had shouted himself .
72,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had shouted,himself,The masan who fought alongside the maid had shouted himself . <eos>,The masan who fought alongside the maid had shouted himself .
72,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had shouted,himself,The taxi driver who fought alongside the maid had shouted himself . <eos>,The taxi driver who fought alongside the maid had shouted himself .
73,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had washed,himself,The masan who fought alongside the taxi driver had washed himself . <eos>,The masan who fought alongside the taxi driver had washed himself .
73,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had washed,himself,The taxi driver who fought alongside the masan had washed himself . <eos>,The taxi driver who fought alongside the masan had washed himself .
73,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had washed,himself,The maid who fought alongside the masan had washed himself . <eos>,The maid who fought alongside the masan had washed himself .
73,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had washed,himself,The maid who fought alongside the taxi driver had washed himself . <eos>,The maid who fought alongside the taxi driver had washed himself .
73,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had washed,himself,The masan who fought alongside the maid had washed himself . <eos>,The masan who fought alongside the maid had washed himself .
73,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had washed,himself,The taxi driver who fought alongside the maid had washed himself . <eos>,The taxi driver who fought alongside the maid had washed himself .
74,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had asserted,himself,The masan who fought alongside the taxi driver had asserted himself . <eos>,The masan who fought alongside the taxi driver had asserted himself .
74,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had asserted,himself,The taxi driver who fought alongside the masan had asserted himself . <eos>,The taxi driver who fought alongside the masan had asserted himself .
74,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had asserted,himself,The maid who fought alongside the masan had asserted himself . <eos>,The maid who fought alongside the masan had asserted himself .
74,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had asserted,himself,The maid who fought alongside the taxi driver had asserted himself . <eos>,The maid who fought alongside the taxi driver had asserted himself .
74,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had asserted,himself,The masan who fought alongside the maid had asserted himself . <eos>,The masan who fought alongside the maid had asserted himself .
74,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had asserted,himself,The taxi driver who fought alongside the maid had asserted himself . <eos>,The taxi driver who fought alongside the maid had asserted himself .
75,fought alongside,embed,local,1,a,none,none,masan,taxi driver,kicked,himself,The masan who fought alongside the taxi driver kicked himself . <eos>,The masan who fought alongside the taxi driver kicked himself .
75,fought alongside,embed,local,1,b,none,none,taxi driver,masan,kicked,himself,The taxi driver who fought alongside the masan kicked himself . <eos>,The taxi driver who fought alongside the masan kicked himself .
75,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,kicked,himself,The maid who fought alongside the masan kicked himself . <eos>,The maid who fought alongside the masan kicked himself .
75,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,kicked,himself,The maid who fought alongside the taxi driver kicked himself . <eos>,The maid who fought alongside the taxi driver kicked himself .
75,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,kicked,himself,The masan who fought alongside the maid kicked himself . <eos>,The masan who fought alongside the maid kicked himself .
75,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,kicked,himself,The taxi driver who fought alongside the maid kicked himself . <eos>,The taxi driver who fought alongside the maid kicked himself .
76,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had admired,himself,The truck driver who fought alongside the electrician had admired himself . <eos>,The truck driver who fought alongside the electrician had admired himself .
76,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had admired,himself,The electrician who fought alongside the truck driver had admired himself . <eos>,The electrician who fought alongside the truck driver had admired himself .
76,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had admired,himself,The maid who fought alongside the truck driver had admired himself . <eos>,The maid who fought alongside the truck driver had admired himself .
76,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had admired,himself,The maid who fought alongside the electrician had admired himself . <eos>,The maid who fought alongside the electrician had admired himself .
