,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
674,57,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls near the wives dedicated themselves . <eos>,The girls near the wives dedicated themselves .,the girls near the wives dedicated ***mask*** .,0.3397986239825724
675,57,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,themselves,The wives near the girls dedicated themselves . <eos>,The wives near the girls dedicated themselves .,the wives near the girls dedicated ***mask*** .,0.9228346708494033
676,57,simple,local,no-c-command,0,a,male,head,number,boy,actors,dedicated,themselves,The boy near the actors dedicated themselves . <eos>,The boy near the actors dedicated themselves .,the boy near the actors dedicated ***mask*** .,5.5961122434290305
677,57,simple,local,no-c-command,0,b,male,head,number,actor,boys,dedicated,themselves,The actor near the boys dedicated themselves . <eos>,The actor near the boys dedicated themselves .,the actor near the boys dedicated ***mask*** .,2.7269581161426664
678,57,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,themselves,The girl near the wives dedicated themselves . <eos>,The girl near the wives dedicated themselves .,the girl near the wives dedicated ***mask*** .,3.4607377515081206
679,57,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,themselves,The wife near the girls dedicated themselves . <eos>,The wife near the girls dedicated themselves .,the wife near the girls dedicated ***mask*** .,4.3481549357405616
680,57,simple,local,c-command,1,a,male,distractor,number,boys,actor,dedicated,themselves,The boys near the actor dedicated themselves . <eos>,The boys near the actor dedicated themselves .,the boys near the actor dedicated ***mask*** .,0.30804109726722234
681,57,simple,local,c-command,1,b,male,distractor,number,actors,boy,dedicated,themselves,The actors near the boy dedicated themselves . <eos>,The actors near the boy dedicated themselves .,the actors near the boy dedicated ***mask*** .,0.6019854582087979
682,57,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,themselves,The girls near the wife dedicated themselves . <eos>,The girls near the wife dedicated themselves .,the girls near the wife dedicated ***mask*** .,2.320919425365834
683,57,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,themselves,The wives near the girl dedicated themselves . <eos>,The wives near the girl dedicated themselves .,the wives near the girl dedicated ***mask*** .,1.866340997416483
684,58,simple,local,c-command,1,a,male,none,none,boys,actors,declared,themselves,The boys near the actors declared themselves . <eos>,The boys near the actors declared themselves .,the boys near the actors declared ***mask*** .,3.9014938149282905
685,58,simple,local,c-command,1,b,male,none,none,actors,boys,declared,themselves,The actors near the boys declared themselves . <eos>,The actors near the boys declared themselves .,the actors near the boys declared ***mask*** .,4.391795270463862
686,58,simple,local,c-command,1,a,female,none,none,girls,wives,declared,themselves,The girls near the wives declared themselves . <eos>,The girls near the wives declared themselves .,the girls near the wives declared ***mask*** .,5.286690581239847
687,58,simple,local,c-command,1,b,female,none,none,wives,girls,declared,themselves,The wives near the girls declared themselves . <eos>,The wives near the girls declared themselves .,the wives near the girls declared ***mask*** .,6.152683483461872
688,58,simple,local,no-c-command,0,a,male,head,number,boy,actors,declared,themselves,The boy near the actors declared themselves . <eos>,The boy near the actors declared themselves .,the boy near the actors declared ***mask*** .,8.882749118186366
689,58,simple,local,no-c-command,0,b,male,head,number,actor,boys,declared,themselves,The actor near the boys declared themselves . <eos>,The actor near the boys declared themselves .,the actor near the boys declared ***mask*** .,8.81150260775002
690,58,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,themselves,The girl near the wives declared themselves . <eos>,The girl near the wives declared themselves .,the girl near the wives declared ***mask*** .,9.148621809773758
691,58,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,themselves,The wife near the girls declared themselves . <eos>,The wife near the girls declared themselves .,the wife near the girls declared ***mask*** .,10.618435662273793
692,58,simple,local,c-command,1,a,male,distractor,number,boys,actor,declared,themselves,The boys near the actor declared themselves . <eos>,The boys near the actor declared themselves .,the boys near the actor declared ***mask*** .,4.00472348837667
693,58,simple,local,c-command,1,b,male,distractor,number,actors,boy,declared,themselves,The actors near the boy declared themselves . <eos>,The actors near the boy declared themselves .,the actors near the boy declared ***mask*** .,5.077758603894028
694,58,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,themselves,The girls near the wife declared themselves . <eos>,The girls near the wife declared themselves .,the girls near the wife declared ***mask*** .,5.030936925328402
695,58,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,themselves,The wives near the girl declared themselves . <eos>,The wives near the girl declared themselves .,the wives near the girl declared ***mask*** .,6.267944084067779
696,59,simple,local,c-command,1,a,male,none,none,boys,actors,proved,themselves,The boys near the actors proved themselves . <eos>,The boys near the actors proved themselves .,the boys near the actors proved ***mask*** .,5.9169523290474855
697,59,simple,local,c-command,1,b,male,none,none,actors,boys,proved,themselves,The actors near the boys proved themselves . <eos>,The actors near the boys proved themselves .,the actors near the boys proved ***mask*** .,6.38727568189312
698,59,simple,local,c-command,1,a,female,none,none,girls,wives,proved,themselves,The girls near the wives proved themselves . <eos>,The girls near the wives proved themselves .,the girls near the wives proved ***mask*** .,5.803040894852427
699,59,simple,local,c-command,1,b,female,none,none,wives,girls,proved,themselves,The wives near the girls proved themselves . <eos>,The wives near the girls proved themselves .,the wives near the girls proved ***mask*** .,6.24332926125955
700,59,simple,local,no-c-command,0,a,male,head,number,boy,actors,proved,themselves,The boy near the actors proved themselves . <eos>,The boy near the actors proved themselves .,the boy near the actors proved ***mask*** .,11.296025582990593
701,59,simple,local,no-c-command,0,b,male,head,number,actor,boys,proved,themselves,The actor near the boys proved themselves . <eos>,The actor near the boys proved themselves .,the actor near the boys proved ***mask*** .,9.780215077673489
702,59,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,themselves,The girl near the wives proved themselves . <eos>,The girl near the wives proved themselves .,the girl near the wives proved ***mask*** .,11.017330055456636
703,59,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,themselves,The wife near the girls proved themselves . <eos>,The wife near the girls proved themselves .,the wife near the girls proved ***mask*** .,10.57259558656493
704,59,simple,local,c-command,1,a,male,distractor,number,boys,actor,proved,themselves,The boys near the actor proved themselves . <eos>,The boys near the actor proved themselves .,the boys near the actor proved ***mask*** .,6.448180984428544
705,59,simple,local,c-command,1,b,male,distractor,number,actors,boy,proved,themselves,The actors near the boy proved themselves . <eos>,The actors near the boy proved themselves .,the actors near the boy proved ***mask*** .,6.920700127492637
706,59,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,themselves,The girls near the wife proved themselves . <eos>,The girls near the wife proved themselves .,the girls near the wife proved ***mask*** .,6.527108649456458
707,59,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,themselves,The wives near the girl proved themselves . <eos>,The wives near the girl proved themselves .,the wives near the girl proved ***mask*** .,6.485059776898375
708,60,simple,local,c-command,1,a,male,none,none,boys,actors,shot,themselves,The boys near the actors shot themselves . <eos>,The boys near the actors shot themselves .,the boys near the actors shot ***mask*** .,3.18524065242542
709,60,simple,local,c-command,1,b,male,none,none,actors,boys,shot,themselves,The actors near the boys shot themselves . <eos>,The actors near the boys shot themselves .,the actors near the boys shot ***mask*** .,3.0189545237787456
710,60,simple,local,c-command,1,a,female,none,none,girls,wives,shot,themselves,The girls near the wives shot themselves . <eos>,The girls near the wives shot themselves .,the girls near the wives shot ***mask*** .,3.942348808227246
711,60,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives near the girls shot themselves . <eos>,The wives near the girls shot themselves .,the wives near the girls shot ***mask*** .,4.413062656221045
712,60,simple,local,no-c-command,0,a,male,head,number,boy,actors,shot,themselves,The boy near the actors shot themselves . <eos>,The boy near the actors shot themselves .,the boy near the actors shot ***mask*** .,8.48899009534382
713,60,simple,local,no-c-command,0,b,male,head,number,actor,boys,shot,themselves,The actor near the boys shot themselves . <eos>,The actor near the boys shot themselves .,the actor near the boys shot ***mask*** .,6.2121441583898465
714,60,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,themselves,The girl near the wives shot themselves . <eos>,The girl near the wives shot themselves .,the girl near the wives shot ***mask*** .,9.573246545385643
715,60,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,themselves,The wife near the girls shot themselves . <eos>,The wife near the girls shot themselves .,the wife near the girls shot ***mask*** .,6.996973701912946
716,60,simple,local,c-command,1,a,male,distractor,number,boys,actor,shot,themselves,The boys near the actor shot themselves . <eos>,The boys near the actor shot themselves .,the boys near the actor shot ***mask*** .,4.528843411837173
717,60,simple,local,c-command,1,b,male,distractor,number,actors,boy,shot,themselves,The actors near the boy shot themselves . <eos>,The actors near the boy shot themselves .,the actors near the boy shot ***mask*** .,4.701862318115768
718,60,simple,local,c-command,1,a,female,distractor,number,girls,wife,shot,themselves,The girls near the wife shot themselves . <eos>,The girls near the wife shot themselves .,the girls near the wife shot ***mask*** .,4.564434900415156
719,60,simple,local,c-command,1,b,female,distractor,number,wives,girl,shot,themselves,The wives near the girl shot themselves . <eos>,The wives near the girl shot themselves .,the wives near the girl shot ***mask*** .,6.526547167836139
720,61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,themselves,The boys near the husbands saw themselves . <eos>,The boys near the husbands saw themselves .,the boys near the husbands saw ***mask*** .,10.850009354238086
721,61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,themselves,The husbands near the boys saw themselves . <eos>,The husbands near the boys saw themselves .,the husbands near the boys saw ***mask*** .,11.480512152854983
722,61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls near the wives saw themselves . <eos>,The girls near the wives saw themselves .,the girls near the wives saw ***mask*** .,11.245966599882161
723,61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives near the girls saw themselves . <eos>,The wives near the girls saw themselves .,the wives near the girls saw ***mask*** .,11.513079073563135
724,61,simple,local,no-c-command,0,a,male,head,number,boy,husbands,saw,themselves,The boy near the husbands saw themselves . <eos>,The boy near the husbands saw themselves .,the boy near the husbands saw ***mask*** .,12.62583555012838
725,61,simple,local,no-c-command,0,b,male,head,number,husband,boys,saw,themselves,The husband near the boys saw themselves . <eos>,The husband near the boys saw themselves .,the husband near the boys saw ***mask*** .,12.271522455180456
726,61,simple,local,no-c-command,0,a,female,head,number,girl,wives,saw,themselves,The girl near the wives saw themselves . <eos>,The girl near the wives saw themselves .,the girl near the wives saw ***mask*** .,13.180386980628045
727,61,simple,local,no-c-command,0,b,female,head,number,wife,girls,saw,themselves,The wife near the girls saw themselves . <eos>,The wife near the girls saw themselves .,the wife near the girls saw ***mask*** .,12.777005421103127
728,61,simple,local,c-command,1,a,male,distractor,number,boys,husband,saw,themselves,The boys near the husband saw themselves . <eos>,The boys near the husband saw themselves .,the boys near the husband saw ***mask*** .,11.1818454846692
729,61,simple,local,c-command,1,b,male,distractor,number,husbands,boy,saw,themselves,The husbands near the boy saw themselves . <eos>,The husbands near the boy saw themselves .,the husbands near the boy saw ***mask*** .,11.672897363760281
730,61,simple,local,c-command,1,a,female,distractor,number,girls,wife,saw,themselves,The girls near the wife saw themselves . <eos>,The girls near the wife saw themselves .,the girls near the wife saw ***mask*** .,11.284148266084438
731,61,simple,local,c-command,1,b,female,distractor,number,wives,girl,saw,themselves,The wives near the girl saw themselves . <eos>,The wives near the girl saw themselves .,the wives near the girl saw ***mask*** .,11.473754859563776
732,62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,themselves,The boys near the husbands established themselves . <eos>,The boys near the husbands established themselves .,the boys near the husbands established ***mask*** .,1.16006340648589
733,62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,themselves,The husbands near the boys established themselves . <eos>,The husbands near the boys established themselves .,the husbands near the boys established ***mask*** .,1.0635895846078205
734,62,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls near the wives established themselves . <eos>,The girls near the wives established themselves .,the girls near the wives established ***mask*** .,1.4092583194242696
735,62,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives near the girls established themselves . <eos>,The wives near the girls established themselves .,the wives near the girls established ***mask*** .,1.8654379998043285
736,62,simple,local,no-c-command,0,a,male,head,number,boy,husbands,established,themselves,The boy near the husbands established themselves . <eos>,The boy near the husbands established themselves .,the boy near the husbands established ***mask*** .,1.7136093342395853
737,62,simple,local,no-c-command,0,b,male,head,number,husband,boys,established,themselves,The husband near the boys established themselves . <eos>,The husband near the boys established themselves .,the husband near the boys established ***mask*** .,1.2842788464565782
738,62,simple,local,no-c-command,0,a,female,head,number,girl,wives,established,themselves,The girl near the wives established themselves . <eos>,The girl near the wives established themselves .,the girl near the wives established ***mask*** .,1.2125103825754262
739,62,simple,local,no-c-command,0,b,female,head,number,wife,girls,established,themselves,The wife near the girls established themselves . <eos>,The wife near the girls established themselves .,the wife near the girls established ***mask*** .,1.9426575200325813
740,62,simple,local,c-command,1,a,male,distractor,number,boys,husband,established,themselves,The boys near the husband established themselves . <eos>,The boys near the husband established themselves .,the boys near the husband established ***mask*** .,1.0077910897468538
741,62,simple,local,c-command,1,b,male,distractor,number,husbands,boy,established,themselves,The husbands near the boy established themselves . <eos>,The husbands near the boy established themselves .,the husbands near the boy established ***mask*** .,0.6390173909637678
742,62,simple,local,c-command,1,a,female,distractor,number,girls,wife,established,themselves,The girls near the wife established themselves . <eos>,The girls near the wife established themselves .,the girls near the wife established ***mask*** .,0.9013356013551118
743,62,simple,local,c-command,1,b,female,distractor,number,wives,girl,established,themselves,The wives near the girl established themselves . <eos>,The wives near the girl established themselves .,the wives near the girl established ***mask*** .,1.2756361398116383
744,63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,themselves,The boys near the husbands devoted themselves . <eos>,The boys near the husbands devoted themselves .,the boys near the husbands devoted ***mask*** .,0.5384228835353204
745,63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands near the boys devoted themselves . <eos>,The husbands near the boys devoted themselves .,the husbands near the boys devoted ***mask*** .,0.1572133797174738
746,63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls near the wives devoted themselves . <eos>,The girls near the wives devoted themselves .,the girls near the wives devoted ***mask*** .,0.2590779060901806
747,63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives near the girls devoted themselves . <eos>,The wives near the girls devoted themselves .,the wives near the girls devoted ***mask*** .,0.1354501541966264
748,63,simple,local,no-c-command,0,a,male,head,number,boy,husbands,devoted,themselves,The boy near the husbands devoted themselves . <eos>,The boy near the husbands devoted themselves .,the boy near the husbands devoted ***mask*** .,6.019565424288669
749,63,simple,local,no-c-command,0,b,male,head,number,husband,boys,devoted,themselves,The husband near the boys devoted themselves . <eos>,The husband near the boys devoted themselves .,the husband near the boys devoted ***mask*** .,1.9692436328373724
750,63,simple,local,no-c-command,0,a,female,head,number,girl,wives,devoted,themselves,The girl near the wives devoted themselves . <eos>,The girl near the wives devoted themselves .,the girl near the wives devoted ***mask*** .,3.2569181680246833
751,63,simple,local,no-c-command,0,b,female,head,number,wife,girls,devoted,themselves,The wife near the girls devoted themselves . <eos>,The wife near the girls devoted themselves .,the wife near the girls devoted ***mask*** .,2.8589546701818467
752,63,simple,local,c-command,1,a,male,distractor,number,boys,husband,devoted,themselves,The boys near the husband devoted themselves . <eos>,The boys near the husband devoted themselves .,the boys near the husband devoted ***mask*** .,0.5859674873335706
753,63,simple,local,c-command,1,b,male,distractor,number,husbands,boy,devoted,themselves,The husbands near the boy devoted themselves . <eos>,The husbands near the boy devoted themselves .,the husbands near the boy devoted ***mask*** .,0.5114869552986907
754,63,simple,local,c-command,1,a,female,distractor,number,girls,wife,devoted,themselves,The girls near the wife devoted themselves . <eos>,The girls near the wife devoted themselves .,the girls near the wife devoted ***mask*** .,1.191517803653929
755,63,simple,local,c-command,1,b,female,distractor,number,wives,girl,devoted,themselves,The wives near the girl devoted themselves . <eos>,The wives near the girl devoted themselves .,the wives near the girl devoted ***mask*** .,0.28478609629627005
756,64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,themselves,The boys near the husbands considered themselves . <eos>,The boys near the husbands considered themselves .,the boys near the husbands considered ***mask*** .,8.495033392758332
757,64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,themselves,The husbands near the boys considered themselves . <eos>,The husbands near the boys considered themselves .,the husbands near the boys considered ***mask*** .,10.81109367771583
758,64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls near the wives considered themselves . <eos>,The girls near the wives considered themselves .,the girls near the wives considered ***mask*** .,8.615516208539953
759,64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives near the girls considered themselves . <eos>,The wives near the girls considered themselves .,the wives near the girls considered ***mask*** .,9.414685436425662
760,64,simple,local,no-c-command,0,a,male,head,number,boy,husbands,considered,themselves,The boy near the husbands considered themselves . <eos>,The boy near the husbands considered themselves .,the boy near the husbands considered ***mask*** .,12.094280186864964
761,64,simple,local,no-c-command,0,b,male,head,number,husband,boys,considered,themselves,The husband near the boys considered themselves . <eos>,The husband near the boys considered themselves .,the husband near the boys considered ***mask*** .,11.961913086881214
762,64,simple,local,no-c-command,0,a,female,head,number,girl,wives,considered,themselves,The girl near the wives considered themselves . <eos>,The girl near the wives considered themselves .,the girl near the wives considered ***mask*** .,11.5111718307739
763,64,simple,local,no-c-command,0,b,female,head,number,wife,girls,considered,themselves,The wife near the girls considered themselves . <eos>,The wife near the girls considered themselves .,the wife near the girls considered ***mask*** .,12.009068278485843
764,64,simple,local,c-command,1,a,male,distractor,number,boys,husband,considered,themselves,The boys near the husband considered themselves . <eos>,The boys near the husband considered themselves .,the boys near the husband considered ***mask*** .,8.999945654505922
765,64,simple,local,c-command,1,b,male,distractor,number,husbands,boy,considered,themselves,The husbands near the boy considered themselves . <eos>,The husbands near the boy considered themselves .,the husbands near the boy considered ***mask*** .,12.20598618904314
766,64,simple,local,c-command,1,a,female,distractor,number,girls,wife,considered,themselves,The girls near the wife considered themselves . <eos>,The girls near the wife considered themselves .,the girls near the wife considered ***mask*** .,9.224802276010978
767,64,simple,local,c-command,1,b,female,distractor,number,wives,girl,considered,themselves,The wives near the girl considered themselves . <eos>,The wives near the girl considered themselves .,the wives near the girl considered ***mask*** .,9.916089145402395
768,65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,themselves,The boys near the husbands identified themselves . <eos>,The boys near the husbands identified themselves .,the boys near the husbands identified ***mask*** .,0.7440940281950634
769,65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,themselves,The husbands near the boys identified themselves . <eos>,The husbands near the boys identified themselves .,the husbands near the boys identified ***mask*** .,1.740090547234474
770,65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls near the wives identified themselves . <eos>,The girls near the wives identified themselves .,the girls near the wives identified ***mask*** .,0.7836665058690839
771,65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives near the girls identified themselves . <eos>,The wives near the girls identified themselves .,the wives near the girls identified ***mask*** .,0.8101098536108681
772,65,simple,local,no-c-command,0,a,male,head,number,boy,husbands,identified,themselves,The boy near the husbands identified themselves . <eos>,The boy near the husbands identified themselves .,the boy near the husbands identified ***mask*** .,3.5984933724880017
773,65,simple,local,no-c-command,0,b,male,head,number,husband,boys,identified,themselves,The husband near the boys identified themselves . <eos>,The husband near the boys identified themselves .,the husband near the boys identified ***mask*** .,2.699134004215296
774,65,simple,local,no-c-command,0,a,female,head,number,girl,wives,identified,themselves,The girl near the wives identified themselves . <eos>,The girl near the wives identified themselves .,the girl near the wives identified ***mask*** .,2.828576394198846
775,65,simple,local,no-c-command,0,b,female,head,number,wife,girls,identified,themselves,The wife near the girls identified themselves . <eos>,The wife near the girls identified themselves .,the wife near the girls identified ***mask*** .,3.4941322469351284
776,65,simple,local,c-command,1,a,male,distractor,number,boys,husband,identified,themselves,The boys near the husband identified themselves . <eos>,The boys near the husband identified themselves .,the boys near the husband identified ***mask*** .,0.8145487826407627
777,65,simple,local,c-command,1,b,male,distractor,number,husbands,boy,identified,themselves,The husbands near the boy identified themselves . <eos>,The husbands near the boy identified themselves .,the husbands near the boy identified ***mask*** .,3.448637547216322
778,65,simple,local,c-command,1,a,female,distractor,number,girls,wife,identified,themselves,The girls near the wife identified themselves . <eos>,The girls near the wife identified themselves .,the girls near the wife identified ***mask*** .,1.0799496897065328
779,65,simple,local,c-command,1,b,female,distractor,number,wives,girl,identified,themselves,The wives near the girl identified themselves . <eos>,The wives near the girl identified themselves .,the wives near the girl identified ***mask*** .,0.840666638652864
780,66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,themselves,The boys near the husbands made themselves . <eos>,The boys near the husbands made themselves .,the boys near the husbands made ***mask*** .,10.970954797443143
781,66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,themselves,The husbands near the boys made themselves . <eos>,The husbands near the boys made themselves .,the husbands near the boys made ***mask*** .,12.14487574707628
782,66,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls near the wives made themselves . <eos>,The girls near the wives made themselves .,the girls near the wives made ***mask*** .,11.34362009245152
783,66,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives near the girls made themselves . <eos>,The wives near the girls made themselves .,the wives near the girls made ***mask*** .,12.268869419233338
784,66,simple,local,no-c-command,0,a,male,head,number,boy,husbands,made,themselves,The boy near the husbands made themselves . <eos>,The boy near the husbands made themselves .,the boy near the husbands made ***mask*** .,12.624273531037705
785,66,simple,local,no-c-command,0,b,male,head,number,husband,boys,made,themselves,The husband near the boys made themselves . <eos>,The husband near the boys made themselves .,the husband near the boys made ***mask*** .,12.014814718022912
786,66,simple,local,no-c-command,0,a,female,head,number,girl,wives,made,themselves,The girl near the wives made themselves . <eos>,The girl near the wives made themselves .,the girl near the wives made ***mask*** .,12.661208269556948
787,66,simple,local,no-c-command,0,b,female,head,number,wife,girls,made,themselves,The wife near the girls made themselves . <eos>,The wife near the girls made themselves .,the wife near the girls made ***mask*** .,12.845507268122798
788,66,simple,local,c-command,1,a,male,distractor,number,boys,husband,made,themselves,The boys near the husband made themselves . <eos>,The boys near the husband made themselves .,the boys near the husband made ***mask*** .,11.463056812765537
789,66,simple,local,c-command,1,b,male,distractor,number,husbands,boy,made,themselves,The husbands near the boy made themselves . <eos>,The husbands near the boy made themselves .,the husbands near the boy made ***mask*** .,13.29638078602926
790,66,simple,local,c-command,1,a,female,distractor,number,girls,wife,made,themselves,The girls near the wife made themselves . <eos>,The girls near the wife made themselves .,the girls near the wife made ***mask*** .,11.594891395563307
791,66,simple,local,c-command,1,b,female,distractor,number,wives,girl,made,themselves,The wives near the girl made themselves . <eos>,The wives near the girl made themselves .,the wives near the girl made ***mask*** .,12.880039210380055
792,67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,themselves,The boys near the husbands found themselves . <eos>,The boys near the husbands found themselves .,the boys near the husbands found ***mask*** .,4.518041585267355
793,67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,themselves,The husbands near the boys found themselves . <eos>,The husbands near the boys found themselves .,the husbands near the boys found ***mask*** .,6.758550660496332
794,67,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls near the wives found themselves . <eos>,The girls near the wives found themselves .,the girls near the wives found ***mask*** .,5.426540259591857
795,67,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives near the girls found themselves . <eos>,The wives near the girls found themselves .,the wives near the girls found ***mask*** .,6.441019416219903
796,67,simple,local,no-c-command,0,a,male,head,number,boy,husbands,found,themselves,The boy near the husbands found themselves . <eos>,The boy near the husbands found themselves .,the boy near the husbands found ***mask*** .,8.937667567407074
797,67,simple,local,no-c-command,0,b,male,head,number,husband,boys,found,themselves,The husband near the boys found themselves . <eos>,The husband near the boys found themselves .,the husband near the boys found ***mask*** .,7.860036845741988
798,67,simple,local,no-c-command,0,a,female,head,number,girl,wives,found,themselves,The girl near the wives found themselves . <eos>,The girl near the wives found themselves .,the girl near the wives found ***mask*** .,9.21345506433086
799,67,simple,local,no-c-command,0,b,female,head,number,wife,girls,found,themselves,The wife near the girls found themselves . <eos>,The wife near the girls found themselves .,the wife near the girls found ***mask*** .,8.814317862114212
800,67,simple,local,c-command,1,a,male,distractor,number,boys,husband,found,themselves,The boys near the husband found themselves . <eos>,The boys near the husband found themselves .,the boys near the husband found ***mask*** .,5.741987417799945
801,67,simple,local,c-command,1,b,male,distractor,number,husbands,boy,found,themselves,The husbands near the boy found themselves . <eos>,The husbands near the boy found themselves .,the husbands near the boy found ***mask*** .,8.046658663389328
802,67,simple,local,c-command,1,a,female,distractor,number,girls,wife,found,themselves,The girls near the wife found themselves . <eos>,The girls near the wife found themselves .,the girls near the wife found ***mask*** .,6.378725465131002
803,67,simple,local,c-command,1,b,female,distractor,number,wives,girl,found,themselves,The wives near the girl found themselves . <eos>,The wives near the girl found themselves .,the wives near the girl found ***mask*** .,8.196204001442162
804,68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys near the husbands distinguished themselves . <eos>,The boys near the husbands distinguished themselves .,the boys near the husbands distinguished ***mask*** .,0.003877136505571523
805,68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands near the boys distinguished themselves . <eos>,The husbands near the boys distinguished themselves .,the husbands near the boys distinguished ***mask*** .,0.0055868250239061385
806,68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls near the wives distinguished themselves . <eos>,The girls near the wives distinguished themselves .,the girls near the wives distinguished ***mask*** .,0.007139351451264451
807,68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives near the girls distinguished themselves . <eos>,The wives near the girls distinguished themselves .,the wives near the girls distinguished ***mask*** .,0.006622405671270643
808,68,simple,local,no-c-command,0,a,male,head,number,boy,husbands,distinguished,themselves,The boy near the husbands distinguished themselves . <eos>,The boy near the husbands distinguished themselves .,the boy near the husbands distinguished ***mask*** .,1.961206570045717
809,68,simple,local,no-c-command,0,b,male,head,number,husband,boys,distinguished,themselves,The husband near the boys distinguished themselves . <eos>,The husband near the boys distinguished themselves .,the husband near the boys distinguished ***mask*** .,0.9972397409533056
810,68,simple,local,no-c-command,0,a,female,head,number,girl,wives,distinguished,themselves,The girl near the wives distinguished themselves . <eos>,The girl near the wives distinguished themselves .,the girl near the wives distinguished ***mask*** .,0.676682129390707
811,68,simple,local,no-c-command,0,b,female,head,number,wife,girls,distinguished,themselves,The wife near the girls distinguished themselves . <eos>,The wife near the girls distinguished themselves .,the wife near the girls distinguished ***mask*** .,1.6991038488800103
812,68,simple,local,c-command,1,a,male,distractor,number,boys,husband,distinguished,themselves,The boys near the husband distinguished themselves . <eos>,The boys near the husband distinguished themselves .,the boys near the husband distinguished ***mask*** .,0.0035880606498892077
813,68,simple,local,c-command,1,b,male,distractor,number,husbands,boy,distinguished,themselves,The husbands near the boy distinguished themselves . <eos>,The husbands near the boy distinguished themselves .,the husbands near the boy distinguished ***mask*** .,0.03294115236350331
814,68,simple,local,c-command,1,a,female,distractor,number,girls,wife,distinguished,themselves,The girls near the wife distinguished themselves . <eos>,The girls near the wife distinguished themselves .,the girls near the wife distinguished ***mask*** .,0.01080743900804054
815,68,simple,local,c-command,1,b,female,distractor,number,wives,girl,distinguished,themselves,The wives near the girl distinguished themselves . <eos>,The wives near the girl distinguished themselves .,the wives near the girl distinguished ***mask*** .,0.019027539357463173
816,69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,themselves,The boys near the husbands taught themselves . <eos>,The boys near the husbands taught themselves .,the boys near the husbands taught ***mask*** .,5.192263425219227
817,69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,themselves,The husbands near the boys taught themselves . <eos>,The husbands near the boys taught themselves .,the husbands near the boys taught ***mask*** .,7.339005261858555
