item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
46,embed,local,1,a,nonlocal_subj,number,mechanic,officers,embarrassed,themselves,The mechanic said that the officers embarrassed themselves . <eos>,The mechanic said that the officers embarrassed themselves .
46,embed,local,1,b,nonlocal_subj,number,officer,mechanics,embarrassed,themselves,The officer said that the mechanics embarrassed themselves . <eos>,The officer said that the mechanics embarrassed themselves .
46,embed,local,1,c,nonlocal_subj,number,banker,officers,embarrassed,themselves,The banker said that the officers embarrassed themselves . <eos>,The banker said that the officers embarrassed themselves .
46,embed,local,1,d,nonlocal_subj,number,officer,bankers,embarrassed,themselves,The officer said that the bankers embarrassed themselves . <eos>,The officer said that the bankers embarrassed themselves .
47,embed,local,1,a,none,none,mechanics,officers,disguised,themselves,The mechanics said that the officers disguised themselves . <eos>,The mechanics said that the officers disguised themselves .
47,embed,local,1,b,none,none,officers,mechanics,disguised,themselves,The officers said that the mechanics disguised themselves . <eos>,The officers said that the mechanics disguised themselves .
47,embed,local,1,c,none,none,bankers,officers,disguised,themselves,The bankers said that the officers disguised themselves . <eos>,The bankers said that the officers disguised themselves .
47,embed,local,1,d,none,none,officers,bankers,disguised,themselves,The officers said that the bankers disguised themselves . <eos>,The officers said that the bankers disguised themselves .
47,embed,nonlocal,0,a,local_subj,number,mechanics,officer,disguised,themselves,The mechanics said that the officer disguised themselves . <eos>,The mechanics said that the officer disguised themselves .
47,embed,nonlocal,0,b,local_subj,number,officers,mechanic,disguised,themselves,The officers said that the mechanic disguised themselves . <eos>,The officers said that the mechanic disguised themselves .
47,embed,nonlocal,0,c,local_subj,number,bankers,officer,disguised,themselves,The bankers said that the officer disguised themselves . <eos>,The bankers said that the officer disguised themselves .
47,embed,nonlocal,0,d,local_subj,number,officers,banker,disguised,themselves,The officers said that the banker disguised themselves . <eos>,The officers said that the banker disguised themselves .
47,embed,local,1,a,nonlocal_subj,number,mechanic,officers,disguised,themselves,The mechanic said that the officers disguised themselves . <eos>,The mechanic said that the officers disguised themselves .
47,embed,local,1,b,nonlocal_subj,number,officer,mechanics,disguised,themselves,The officer said that the mechanics disguised themselves . <eos>,The officer said that the mechanics disguised themselves .
47,embed,local,1,c,nonlocal_subj,number,banker,officers,disguised,themselves,The banker said that the officers disguised themselves . <eos>,The banker said that the officers disguised themselves .
47,embed,local,1,d,nonlocal_subj,number,officer,bankers,disguised,themselves,The officer said that the bankers disguised themselves . <eos>,The officer said that the bankers disguised themselves .
48,embed,local,1,a,none,none,mechanics,officers,hated,themselves,The mechanics said that the officers hated themselves . <eos>,The mechanics said that the officers hated themselves .
48,embed,local,1,b,none,none,officers,mechanics,hated,themselves,The officers said that the mechanics hated themselves . <eos>,The officers said that the mechanics hated themselves .
48,embed,local,1,c,none,none,bankers,officers,hated,themselves,The bankers said that the officers hated themselves . <eos>,The bankers said that the officers hated themselves .
48,embed,local,1,d,none,none,officers,bankers,hated,themselves,The officers said that the bankers hated themselves . <eos>,The officers said that the bankers hated themselves .
48,embed,nonlocal,0,a,local_subj,number,mechanics,officer,hated,themselves,The mechanics said that the officer hated themselves . <eos>,The mechanics said that the officer hated themselves .
48,embed,nonlocal,0,b,local_subj,number,officers,mechanic,hated,themselves,The officers said that the mechanic hated themselves . <eos>,The officers said that the mechanic hated themselves .
48,embed,nonlocal,0,c,local_subj,number,bankers,officer,hated,themselves,The bankers said that the officer hated themselves . <eos>,The bankers said that the officer hated themselves .
48,embed,nonlocal,0,d,local_subj,number,officers,banker,hated,themselves,The officers said that the banker hated themselves . <eos>,The officers said that the banker hated themselves .
48,embed,local,1,a,nonlocal_subj,number,mechanic,officers,hated,themselves,The mechanic said that the officers hated themselves . <eos>,The mechanic said that the officers hated themselves .
48,embed,local,1,b,nonlocal_subj,number,officer,mechanics,hated,themselves,The officer said that the mechanics hated themselves . <eos>,The officer said that the mechanics hated themselves .
48,embed,local,1,c,nonlocal_subj,number,banker,officers,hated,themselves,The banker said that the officers hated themselves . <eos>,The banker said that the officers hated themselves .
48,embed,local,1,d,nonlocal_subj,number,officer,bankers,hated,themselves,The officer said that the bankers hated themselves . <eos>,The officer said that the bankers hated themselves .
49,embed,local,1,a,none,none,mechanics,officers,doubted,themselves,The mechanics said that the officers doubted themselves . <eos>,The mechanics said that the officers doubted themselves .
49,embed,local,1,b,none,none,officers,mechanics,doubted,themselves,The officers said that the mechanics doubted themselves . <eos>,The officers said that the mechanics doubted themselves .
49,embed,local,1,c,none,none,bankers,officers,doubted,themselves,The bankers said that the officers doubted themselves . <eos>,The bankers said that the officers doubted themselves .
49,embed,local,1,d,none,none,officers,bankers,doubted,themselves,The officers said that the bankers doubted themselves . <eos>,The officers said that the bankers doubted themselves .
49,embed,nonlocal,0,a,local_subj,number,mechanics,officer,doubted,themselves,The mechanics said that the officer doubted themselves . <eos>,The mechanics said that the officer doubted themselves .
49,embed,nonlocal,0,b,local_subj,number,officers,mechanic,doubted,themselves,The officers said that the mechanic doubted themselves . <eos>,The officers said that the mechanic doubted themselves .
49,embed,nonlocal,0,c,local_subj,number,bankers,officer,doubted,themselves,The bankers said that the officer doubted themselves . <eos>,The bankers said that the officer doubted themselves .
49,embed,nonlocal,0,d,local_subj,number,officers,banker,doubted,themselves,The officers said that the banker doubted themselves . <eos>,The officers said that the banker doubted themselves .
49,embed,local,1,a,nonlocal_subj,number,mechanic,officers,doubted,themselves,The mechanic said that the officers doubted themselves . <eos>,The mechanic said that the officers doubted themselves .
49,embed,local,1,b,nonlocal_subj,number,officer,mechanics,doubted,themselves,The officer said that the mechanics doubted themselves . <eos>,The officer said that the mechanics doubted themselves .
49,embed,local,1,c,nonlocal_subj,number,banker,officers,doubted,themselves,The banker said that the officers doubted themselves . <eos>,The banker said that the officers doubted themselves .
49,embed,local,1,d,nonlocal_subj,number,officer,bankers,doubted,themselves,The officer said that the bankers doubted themselves . <eos>,The officer said that the bankers doubted themselves .
50,embed,local,1,a,none,none,mechanics,teachers,hurt,themselves,The mechanics said that the teachers hurt themselves . <eos>,The mechanics said that the teachers hurt themselves .
50,embed,local,1,b,none,none,teachers,mechanics,hurt,themselves,The teachers said that the mechanics hurt themselves . <eos>,The teachers said that the mechanics hurt themselves .
50,embed,local,1,c,none,none,bankers,teachers,hurt,themselves,The bankers said that the teachers hurt themselves . <eos>,The bankers said that the teachers hurt themselves .
50,embed,local,1,d,none,none,teachers,bankers,hurt,themselves,The teachers said that the bankers hurt themselves . <eos>,The teachers said that the bankers hurt themselves .
50,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,hurt,themselves,The mechanics said that the teacher hurt themselves . <eos>,The mechanics said that the teacher hurt themselves .
50,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,hurt,themselves,The teachers said that the mechanic hurt themselves . <eos>,The teachers said that the mechanic hurt themselves .
50,embed,nonlocal,0,c,local_subj,number,bankers,teacher,hurt,themselves,The bankers said that the teacher hurt themselves . <eos>,The bankers said that the teacher hurt themselves .
50,embed,nonlocal,0,d,local_subj,number,teachers,banker,hurt,themselves,The teachers said that the banker hurt themselves . <eos>,The teachers said that the banker hurt themselves .
50,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,hurt,themselves,The mechanic said that the teachers hurt themselves . <eos>,The mechanic said that the teachers hurt themselves .
50,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,hurt,themselves,The teacher said that the mechanics hurt themselves . <eos>,The teacher said that the mechanics hurt themselves .
50,embed,local,1,c,nonlocal_subj,number,banker,teachers,hurt,themselves,The banker said that the teachers hurt themselves . <eos>,The banker said that the teachers hurt themselves .
50,embed,local,1,d,nonlocal_subj,number,teacher,bankers,hurt,themselves,The teacher said that the bankers hurt themselves . <eos>,The teacher said that the bankers hurt themselves .
51,embed,local,1,a,none,none,mechanics,teachers,injured,themselves,The mechanics said that the teachers injured themselves . <eos>,The mechanics said that the teachers injured themselves .
51,embed,local,1,b,none,none,teachers,mechanics,injured,themselves,The teachers said that the mechanics injured themselves . <eos>,The teachers said that the mechanics injured themselves .
51,embed,local,1,c,none,none,bankers,teachers,injured,themselves,The bankers said that the teachers injured themselves . <eos>,The bankers said that the teachers injured themselves .
51,embed,local,1,d,none,none,teachers,bankers,injured,themselves,The teachers said that the bankers injured themselves . <eos>,The teachers said that the bankers injured themselves .
51,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,injured,themselves,The mechanics said that the teacher injured themselves . <eos>,The mechanics said that the teacher injured themselves .
51,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,injured,themselves,The teachers said that the mechanic injured themselves . <eos>,The teachers said that the mechanic injured themselves .
51,embed,nonlocal,0,c,local_subj,number,bankers,teacher,injured,themselves,The bankers said that the teacher injured themselves . <eos>,The bankers said that the teacher injured themselves .
51,embed,nonlocal,0,d,local_subj,number,teachers,banker,injured,themselves,The teachers said that the banker injured themselves . <eos>,The teachers said that the banker injured themselves .
51,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,injured,themselves,The mechanic said that the teachers injured themselves . <eos>,The mechanic said that the teachers injured themselves .
51,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,injured,themselves,The teacher said that the mechanics injured themselves . <eos>,The teacher said that the mechanics injured themselves .
51,embed,local,1,c,nonlocal_subj,number,banker,teachers,injured,themselves,The banker said that the teachers injured themselves . <eos>,The banker said that the teachers injured themselves .
51,embed,local,1,d,nonlocal_subj,number,teacher,bankers,injured,themselves,The teacher said that the bankers injured themselves . <eos>,The teacher said that the bankers injured themselves .
52,embed,local,1,a,none,none,mechanics,teachers,congratulated,themselves,The mechanics said that the teachers congratulated themselves . <eos>,The mechanics said that the teachers congratulated themselves .
52,embed,local,1,b,none,none,teachers,mechanics,congratulated,themselves,The teachers said that the mechanics congratulated themselves . <eos>,The teachers said that the mechanics congratulated themselves .
52,embed,local,1,c,none,none,bankers,teachers,congratulated,themselves,The bankers said that the teachers congratulated themselves . <eos>,The bankers said that the teachers congratulated themselves .
52,embed,local,1,d,none,none,teachers,bankers,congratulated,themselves,The teachers said that the bankers congratulated themselves . <eos>,The teachers said that the bankers congratulated themselves .
52,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,congratulated,themselves,The mechanics said that the teacher congratulated themselves . <eos>,The mechanics said that the teacher congratulated themselves .
52,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,congratulated,themselves,The teachers said that the mechanic congratulated themselves . <eos>,The teachers said that the mechanic congratulated themselves .
52,embed,nonlocal,0,c,local_subj,number,bankers,teacher,congratulated,themselves,The bankers said that the teacher congratulated themselves . <eos>,The bankers said that the teacher congratulated themselves .
52,embed,nonlocal,0,d,local_subj,number,teachers,banker,congratulated,themselves,The teachers said that the banker congratulated themselves . <eos>,The teachers said that the banker congratulated themselves .
52,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,congratulated,themselves,The mechanic said that the teachers congratulated themselves . <eos>,The mechanic said that the teachers congratulated themselves .
52,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,congratulated,themselves,The teacher said that the mechanics congratulated themselves . <eos>,The teacher said that the mechanics congratulated themselves .
52,embed,local,1,c,nonlocal_subj,number,banker,teachers,congratulated,themselves,The banker said that the teachers congratulated themselves . <eos>,The banker said that the teachers congratulated themselves .
52,embed,local,1,d,nonlocal_subj,number,teacher,bankers,congratulated,themselves,The teacher said that the bankers congratulated themselves . <eos>,The teacher said that the bankers congratulated themselves .
53,embed,local,1,a,none,none,mechanics,teachers,embarrassed,themselves,The mechanics said that the teachers embarrassed themselves . <eos>,The mechanics said that the teachers embarrassed themselves .
53,embed,local,1,b,none,none,teachers,mechanics,embarrassed,themselves,The teachers said that the mechanics embarrassed themselves . <eos>,The teachers said that the mechanics embarrassed themselves .
53,embed,local,1,c,none,none,bankers,teachers,embarrassed,themselves,The bankers said that the teachers embarrassed themselves . <eos>,The bankers said that the teachers embarrassed themselves .
53,embed,local,1,d,none,none,teachers,bankers,embarrassed,themselves,The teachers said that the bankers embarrassed themselves . <eos>,The teachers said that the bankers embarrassed themselves .
53,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,embarrassed,themselves,The mechanics said that the teacher embarrassed themselves . <eos>,The mechanics said that the teacher embarrassed themselves .
53,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,embarrassed,themselves,The teachers said that the mechanic embarrassed themselves . <eos>,The teachers said that the mechanic embarrassed themselves .
53,embed,nonlocal,0,c,local_subj,number,bankers,teacher,embarrassed,themselves,The bankers said that the teacher embarrassed themselves . <eos>,The bankers said that the teacher embarrassed themselves .
53,embed,nonlocal,0,d,local_subj,number,teachers,banker,embarrassed,themselves,The teachers said that the banker embarrassed themselves . <eos>,The teachers said that the banker embarrassed themselves .
53,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,embarrassed,themselves,The mechanic said that the teachers embarrassed themselves . <eos>,The mechanic said that the teachers embarrassed themselves .
53,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,embarrassed,themselves,The teacher said that the mechanics embarrassed themselves . <eos>,The teacher said that the mechanics embarrassed themselves .
53,embed,local,1,c,nonlocal_subj,number,banker,teachers,embarrassed,themselves,The banker said that the teachers embarrassed themselves . <eos>,The banker said that the teachers embarrassed themselves .
53,embed,local,1,d,nonlocal_subj,number,teacher,bankers,embarrassed,themselves,The teacher said that the bankers embarrassed themselves . <eos>,The teacher said that the bankers embarrassed themselves .
54,embed,local,1,a,none,none,mechanics,teachers,disguised,themselves,The mechanics said that the teachers disguised themselves . <eos>,The mechanics said that the teachers disguised themselves .
54,embed,local,1,b,none,none,teachers,mechanics,disguised,themselves,The teachers said that the mechanics disguised themselves . <eos>,The teachers said that the mechanics disguised themselves .
54,embed,local,1,c,none,none,bankers,teachers,disguised,themselves,The bankers said that the teachers disguised themselves . <eos>,The bankers said that the teachers disguised themselves .
54,embed,local,1,d,none,none,teachers,bankers,disguised,themselves,The teachers said that the bankers disguised themselves . <eos>,The teachers said that the bankers disguised themselves .
54,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,disguised,themselves,The mechanics said that the teacher disguised themselves . <eos>,The mechanics said that the teacher disguised themselves .
54,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,disguised,themselves,The teachers said that the mechanic disguised themselves . <eos>,The teachers said that the mechanic disguised themselves .
54,embed,nonlocal,0,c,local_subj,number,bankers,teacher,disguised,themselves,The bankers said that the teacher disguised themselves . <eos>,The bankers said that the teacher disguised themselves .
54,embed,nonlocal,0,d,local_subj,number,teachers,banker,disguised,themselves,The teachers said that the banker disguised themselves . <eos>,The teachers said that the banker disguised themselves .
54,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,disguised,themselves,The mechanic said that the teachers disguised themselves . <eos>,The mechanic said that the teachers disguised themselves .
54,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,disguised,themselves,The teacher said that the mechanics disguised themselves . <eos>,The teacher said that the mechanics disguised themselves .
54,embed,local,1,c,nonlocal_subj,number,banker,teachers,disguised,themselves,The banker said that the teachers disguised themselves . <eos>,The banker said that the teachers disguised themselves .
54,embed,local,1,d,nonlocal_subj,number,teacher,bankers,disguised,themselves,The teacher said that the bankers disguised themselves . <eos>,The teacher said that the bankers disguised themselves .
55,embed,local,1,a,none,none,mechanics,teachers,hated,themselves,The mechanics said that the teachers hated themselves . <eos>,The mechanics said that the teachers hated themselves .
55,embed,local,1,b,none,none,teachers,mechanics,hated,themselves,The teachers said that the mechanics hated themselves . <eos>,The teachers said that the mechanics hated themselves .
55,embed,local,1,c,none,none,bankers,teachers,hated,themselves,The bankers said that the teachers hated themselves . <eos>,The bankers said that the teachers hated themselves .
55,embed,local,1,d,none,none,teachers,bankers,hated,themselves,The teachers said that the bankers hated themselves . <eos>,The teachers said that the bankers hated themselves .
55,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,hated,themselves,The mechanics said that the teacher hated themselves . <eos>,The mechanics said that the teacher hated themselves .
55,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,hated,themselves,The teachers said that the mechanic hated themselves . <eos>,The teachers said that the mechanic hated themselves .
55,embed,nonlocal,0,c,local_subj,number,bankers,teacher,hated,themselves,The bankers said that the teacher hated themselves . <eos>,The bankers said that the teacher hated themselves .
55,embed,nonlocal,0,d,local_subj,number,teachers,banker,hated,themselves,The teachers said that the banker hated themselves . <eos>,The teachers said that the banker hated themselves .
55,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,hated,themselves,The mechanic said that the teachers hated themselves . <eos>,The mechanic said that the teachers hated themselves .
55,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,hated,themselves,The teacher said that the mechanics hated themselves . <eos>,The teacher said that the mechanics hated themselves .
55,embed,local,1,c,nonlocal_subj,number,banker,teachers,hated,themselves,The banker said that the teachers hated themselves . <eos>,The banker said that the teachers hated themselves .
55,embed,local,1,d,nonlocal_subj,number,teacher,bankers,hated,themselves,The teacher said that the bankers hated themselves . <eos>,The teacher said that the bankers hated themselves .
56,embed,local,1,a,none,none,mechanics,teachers,doubted,themselves,The mechanics said that the teachers doubted themselves . <eos>,The mechanics said that the teachers doubted themselves .
56,embed,local,1,b,none,none,teachers,mechanics,doubted,themselves,The teachers said that the mechanics doubted themselves . <eos>,The teachers said that the mechanics doubted themselves .
56,embed,local,1,c,none,none,bankers,teachers,doubted,themselves,The bankers said that the teachers doubted themselves . <eos>,The bankers said that the teachers doubted themselves .
56,embed,local,1,d,none,none,teachers,bankers,doubted,themselves,The teachers said that the bankers doubted themselves . <eos>,The teachers said that the bankers doubted themselves .
56,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,doubted,themselves,The mechanics said that the teacher doubted themselves . <eos>,The mechanics said that the teacher doubted themselves .
56,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,doubted,themselves,The teachers said that the mechanic doubted themselves . <eos>,The teachers said that the mechanic doubted themselves .
56,embed,nonlocal,0,c,local_subj,number,bankers,teacher,doubted,themselves,The bankers said that the teacher doubted themselves . <eos>,The bankers said that the teacher doubted themselves .
56,embed,nonlocal,0,d,local_subj,number,teachers,banker,doubted,themselves,The teachers said that the banker doubted themselves . <eos>,The teachers said that the banker doubted themselves .
56,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,doubted,themselves,The mechanic said that the teachers doubted themselves . <eos>,The mechanic said that the teachers doubted themselves .
56,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,doubted,themselves,The teacher said that the mechanics doubted themselves . <eos>,The teacher said that the mechanics doubted themselves .
56,embed,local,1,c,nonlocal_subj,number,banker,teachers,doubted,themselves,The banker said that the teachers doubted themselves . <eos>,The banker said that the teachers doubted themselves .
56,embed,local,1,d,nonlocal_subj,number,teacher,bankers,doubted,themselves,The teacher said that the bankers doubted themselves . <eos>,The teacher said that the bankers doubted themselves .
57,embed,local,1,a,none,none,mechanics,senators,hurt,themselves,The mechanics said that the senators hurt themselves . <eos>,The mechanics said that the senators hurt themselves .
57,embed,local,1,b,none,none,senators,mechanics,hurt,themselves,The senators said that the mechanics hurt themselves . <eos>,The senators said that the mechanics hurt themselves .
57,embed,local,1,c,none,none,bankers,senators,hurt,themselves,The bankers said that the senators hurt themselves . <eos>,The bankers said that the senators hurt themselves .
57,embed,local,1,d,none,none,senators,bankers,hurt,themselves,The senators said that the bankers hurt themselves . <eos>,The senators said that the bankers hurt themselves .
57,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hurt,themselves,The mechanics said that the senator hurt themselves . <eos>,The mechanics said that the senator hurt themselves .
57,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hurt,themselves,The senators said that the mechanic hurt themselves . <eos>,The senators said that the mechanic hurt themselves .
57,embed,nonlocal,0,c,local_subj,number,bankers,senator,hurt,themselves,The bankers said that the senator hurt themselves . <eos>,The bankers said that the senator hurt themselves .
57,embed,nonlocal,0,d,local_subj,number,senators,banker,hurt,themselves,The senators said that the banker hurt themselves . <eos>,The senators said that the banker hurt themselves .
57,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hurt,themselves,The mechanic said that the senators hurt themselves . <eos>,The mechanic said that the senators hurt themselves .
57,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hurt,themselves,The senator said that the mechanics hurt themselves . <eos>,The senator said that the mechanics hurt themselves .
57,embed,local,1,c,nonlocal_subj,number,banker,senators,hurt,themselves,The banker said that the senators hurt themselves . <eos>,The banker said that the senators hurt themselves .
57,embed,local,1,d,nonlocal_subj,number,senator,bankers,hurt,themselves,The senator said that the bankers hurt themselves . <eos>,The senator said that the bankers hurt themselves .
58,embed,local,1,a,none,none,mechanics,senators,injured,themselves,The mechanics said that the senators injured themselves . <eos>,The mechanics said that the senators injured themselves .
58,embed,local,1,b,none,none,senators,mechanics,injured,themselves,The senators said that the mechanics injured themselves . <eos>,The senators said that the mechanics injured themselves .
58,embed,local,1,c,none,none,bankers,senators,injured,themselves,The bankers said that the senators injured themselves . <eos>,The bankers said that the senators injured themselves .
58,embed,local,1,d,none,none,senators,bankers,injured,themselves,The senators said that the bankers injured themselves . <eos>,The senators said that the bankers injured themselves .
58,embed,nonlocal,0,a,local_subj,number,mechanics,senator,injured,themselves,The mechanics said that the senator injured themselves . <eos>,The mechanics said that the senator injured themselves .
58,embed,nonlocal,0,b,local_subj,number,senators,mechanic,injured,themselves,The senators said that the mechanic injured themselves . <eos>,The senators said that the mechanic injured themselves .
58,embed,nonlocal,0,c,local_subj,number,bankers,senator,injured,themselves,The bankers said that the senator injured themselves . <eos>,The bankers said that the senator injured themselves .
58,embed,nonlocal,0,d,local_subj,number,senators,banker,injured,themselves,The senators said that the banker injured themselves . <eos>,The senators said that the banker injured themselves .
58,embed,local,1,a,nonlocal_subj,number,mechanic,senators,injured,themselves,The mechanic said that the senators injured themselves . <eos>,The mechanic said that the senators injured themselves .
58,embed,local,1,b,nonlocal_subj,number,senator,mechanics,injured,themselves,The senator said that the mechanics injured themselves . <eos>,The senator said that the mechanics injured themselves .
58,embed,local,1,c,nonlocal_subj,number,banker,senators,injured,themselves,The banker said that the senators injured themselves . <eos>,The banker said that the senators injured themselves .
58,embed,local,1,d,nonlocal_subj,number,senator,bankers,injured,themselves,The senator said that the bankers injured themselves . <eos>,The senator said that the bankers injured themselves .
59,embed,local,1,a,none,none,mechanics,senators,congratulated,themselves,The mechanics said that the senators congratulated themselves . <eos>,The mechanics said that the senators congratulated themselves .
59,embed,local,1,b,none,none,senators,mechanics,congratulated,themselves,The senators said that the mechanics congratulated themselves . <eos>,The senators said that the mechanics congratulated themselves .
59,embed,local,1,c,none,none,bankers,senators,congratulated,themselves,The bankers said that the senators congratulated themselves . <eos>,The bankers said that the senators congratulated themselves .
59,embed,local,1,d,none,none,senators,bankers,congratulated,themselves,The senators said that the bankers congratulated themselves . <eos>,The senators said that the bankers congratulated themselves .
59,embed,nonlocal,0,a,local_subj,number,mechanics,senator,congratulated,themselves,The mechanics said that the senator congratulated themselves . <eos>,The mechanics said that the senator congratulated themselves .
59,embed,nonlocal,0,b,local_subj,number,senators,mechanic,congratulated,themselves,The senators said that the mechanic congratulated themselves . <eos>,The senators said that the mechanic congratulated themselves .
59,embed,nonlocal,0,c,local_subj,number,bankers,senator,congratulated,themselves,The bankers said that the senator congratulated themselves . <eos>,The bankers said that the senator congratulated themselves .
59,embed,nonlocal,0,d,local_subj,number,senators,banker,congratulated,themselves,The senators said that the banker congratulated themselves . <eos>,The senators said that the banker congratulated themselves .
59,embed,local,1,a,nonlocal_subj,number,mechanic,senators,congratulated,themselves,The mechanic said that the senators congratulated themselves . <eos>,The mechanic said that the senators congratulated themselves .
59,embed,local,1,b,nonlocal_subj,number,senator,mechanics,congratulated,themselves,The senator said that the mechanics congratulated themselves . <eos>,The senator said that the mechanics congratulated themselves .
59,embed,local,1,c,nonlocal_subj,number,banker,senators,congratulated,themselves,The banker said that the senators congratulated themselves . <eos>,The banker said that the senators congratulated themselves .
59,embed,local,1,d,nonlocal_subj,number,senator,bankers,congratulated,themselves,The senator said that the bankers congratulated themselves . <eos>,The senator said that the bankers congratulated themselves .
60,embed,local,1,a,none,none,mechanics,senators,embarrassed,themselves,The mechanics said that the senators embarrassed themselves . <eos>,The mechanics said that the senators embarrassed themselves .
60,embed,local,1,b,none,none,senators,mechanics,embarrassed,themselves,The senators said that the mechanics embarrassed themselves . <eos>,The senators said that the mechanics embarrassed themselves .
60,embed,local,1,c,none,none,bankers,senators,embarrassed,themselves,The bankers said that the senators embarrassed themselves . <eos>,The bankers said that the senators embarrassed themselves .
60,embed,local,1,d,none,none,senators,bankers,embarrassed,themselves,The senators said that the bankers embarrassed themselves . <eos>,The senators said that the bankers embarrassed themselves .
60,embed,nonlocal,0,a,local_subj,number,mechanics,senator,embarrassed,themselves,The mechanics said that the senator embarrassed themselves . <eos>,The mechanics said that the senator embarrassed themselves .
60,embed,nonlocal,0,b,local_subj,number,senators,mechanic,embarrassed,themselves,The senators said that the mechanic embarrassed themselves . <eos>,The senators said that the mechanic embarrassed themselves .
60,embed,nonlocal,0,c,local_subj,number,bankers,senator,embarrassed,themselves,The bankers said that the senator embarrassed themselves . <eos>,The bankers said that the senator embarrassed themselves .
60,embed,nonlocal,0,d,local_subj,number,senators,banker,embarrassed,themselves,The senators said that the banker embarrassed themselves . <eos>,The senators said that the banker embarrassed themselves .
60,embed,local,1,a,nonlocal_subj,number,mechanic,senators,embarrassed,themselves,The mechanic said that the senators embarrassed themselves . <eos>,The mechanic said that the senators embarrassed themselves .
60,embed,local,1,b,nonlocal_subj,number,senator,mechanics,embarrassed,themselves,The senator said that the mechanics embarrassed themselves . <eos>,The senator said that the mechanics embarrassed themselves .
60,embed,local,1,c,nonlocal_subj,number,banker,senators,embarrassed,themselves,The banker said that the senators embarrassed themselves . <eos>,The banker said that the senators embarrassed themselves .
60,embed,local,1,d,nonlocal_subj,number,senator,bankers,embarrassed,themselves,The senator said that the bankers embarrassed themselves . <eos>,The senator said that the bankers embarrassed themselves .
61,embed,local,1,a,none,none,mechanics,senators,disguised,themselves,The mechanics said that the senators disguised themselves . <eos>,The mechanics said that the senators disguised themselves .
61,embed,local,1,b,none,none,senators,mechanics,disguised,themselves,The senators said that the mechanics disguised themselves . <eos>,The senators said that the mechanics disguised themselves .
61,embed,local,1,c,none,none,bankers,senators,disguised,themselves,The bankers said that the senators disguised themselves . <eos>,The bankers said that the senators disguised themselves .
61,embed,local,1,d,none,none,senators,bankers,disguised,themselves,The senators said that the bankers disguised themselves . <eos>,The senators said that the bankers disguised themselves .
61,embed,nonlocal,0,a,local_subj,number,mechanics,senator,disguised,themselves,The mechanics said that the senator disguised themselves . <eos>,The mechanics said that the senator disguised themselves .
61,embed,nonlocal,0,b,local_subj,number,senators,mechanic,disguised,themselves,The senators said that the mechanic disguised themselves . <eos>,The senators said that the mechanic disguised themselves .
61,embed,nonlocal,0,c,local_subj,number,bankers,senator,disguised,themselves,The bankers said that the senator disguised themselves . <eos>,The bankers said that the senator disguised themselves .
61,embed,nonlocal,0,d,local_subj,number,senators,banker,disguised,themselves,The senators said that the banker disguised themselves . <eos>,The senators said that the banker disguised themselves .
61,embed,local,1,a,nonlocal_subj,number,mechanic,senators,disguised,themselves,The mechanic said that the senators disguised themselves . <eos>,The mechanic said that the senators disguised themselves .
61,embed,local,1,b,nonlocal_subj,number,senator,mechanics,disguised,themselves,The senator said that the mechanics disguised themselves . <eos>,The senator said that the mechanics disguised themselves .
61,embed,local,1,c,nonlocal_subj,number,banker,senators,disguised,themselves,The banker said that the senators disguised themselves . <eos>,The banker said that the senators disguised themselves .
61,embed,local,1,d,nonlocal_subj,number,senator,bankers,disguised,themselves,The senator said that the bankers disguised themselves . <eos>,The senator said that the bankers disguised themselves .
