item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
88,embed,local,1,b,none,none,hairdresser,nurse,had washed,herself,The hairdresser said that the nurse had washed herself . <eos>,The hairdresser said that the nurse had washed herself .
88,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had washed,herself,The mechanics said that the nurse had washed herself . <eos>,The mechanics said that the nurse had washed herself .
88,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had washed,herself,The mechanics said that the hairdresser had washed herself . <eos>,The mechanics said that the hairdresser had washed herself .
88,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had washed,herself,The nurse said that the mechanics had washed herself . <eos>,The nurse said that the mechanics had washed herself .
88,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had washed,herself,The hairdresser said that the mechanics had washed herself . <eos>,The hairdresser said that the mechanics had washed herself .
89,embed,local,1,a,none,none,nurse,hairdresser,had asserted,herself,The nurse said that the hairdresser had asserted herself . <eos>,The nurse said that the hairdresser had asserted herself .
89,embed,local,1,b,none,none,hairdresser,nurse,had asserted,herself,The hairdresser said that the nurse had asserted herself . <eos>,The hairdresser said that the nurse had asserted herself .
89,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had asserted,herself,The mechanics said that the nurse had asserted herself . <eos>,The mechanics said that the nurse had asserted herself .
89,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had asserted,herself,The mechanics said that the hairdresser had asserted herself . <eos>,The mechanics said that the hairdresser had asserted herself .
89,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had asserted,herself,The nurse said that the mechanics had asserted herself . <eos>,The nurse said that the mechanics had asserted herself .
89,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had asserted,herself,The hairdresser said that the mechanics had asserted herself . <eos>,The hairdresser said that the mechanics had asserted herself .
90,embed,local,1,a,none,none,nurse,hairdresser,kicked,herself,The nurse said that the hairdresser kicked herself . <eos>,The nurse said that the hairdresser kicked herself .
90,embed,local,1,b,none,none,hairdresser,nurse,kicked,herself,The hairdresser said that the nurse kicked herself . <eos>,The hairdresser said that the nurse kicked herself .
90,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,kicked,herself,The mechanics said that the nurse kicked herself . <eos>,The mechanics said that the nurse kicked herself .
90,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,kicked,herself,The mechanics said that the hairdresser kicked herself . <eos>,The mechanics said that the hairdresser kicked herself .
90,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,kicked,herself,The nurse said that the mechanics kicked herself . <eos>,The nurse said that the mechanics kicked herself .
90,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,kicked,herself,The hairdresser said that the mechanics kicked herself . <eos>,The hairdresser said that the mechanics kicked herself .
