item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
38,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had taught,himself,The maid who the president fought alongside had taught himself . <eos>,The maid who the president fought alongside had taught himself .
38,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had taught,himself,The maid who the pilot fought alongside had taught himself . <eos>,The maid who the pilot fought alongside had taught himself .
38,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had taught,himself,The president who the maid fought alongside had taught himself . <eos>,The president who the maid fought alongside had taught himself .
38,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had taught,himself,The pilot who the maid fought alongside had taught himself . <eos>,The pilot who the maid fought alongside had taught himself .
39,fought alongside,embed,local,1,a,none,none,president,pilot,had introduced,himself,The president who the pilot fought alongside had introduced himself . <eos>,The president who the pilot fought alongside had introduced himself .
39,fought alongside,embed,local,1,b,none,none,pilot,president,had introduced,himself,The pilot who the president fought alongside had introduced himself . <eos>,The pilot who the president fought alongside had introduced himself .
39,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had introduced,himself,The maid who the president fought alongside had introduced himself . <eos>,The maid who the president fought alongside had introduced himself .
39,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had introduced,himself,The maid who the pilot fought alongside had introduced himself . <eos>,The maid who the pilot fought alongside had introduced himself .
39,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had introduced,himself,The president who the maid fought alongside had introduced himself . <eos>,The president who the maid fought alongside had introduced himself .
39,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had introduced,himself,The pilot who the maid fought alongside had introduced himself . <eos>,The pilot who the maid fought alongside had introduced himself .
40,fought alongside,embed,local,1,a,none,none,president,pilot,had enjoyed,himself,The president who the pilot fought alongside had enjoyed himself . <eos>,The president who the pilot fought alongside had enjoyed himself .
40,fought alongside,embed,local,1,b,none,none,pilot,president,had enjoyed,himself,The pilot who the president fought alongside had enjoyed himself . <eos>,The pilot who the president fought alongside had enjoyed himself .
40,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had enjoyed,himself,The maid who the president fought alongside had enjoyed himself . <eos>,The maid who the president fought alongside had enjoyed himself .
40,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had enjoyed,himself,The maid who the pilot fought alongside had enjoyed himself . <eos>,The maid who the pilot fought alongside had enjoyed himself .
40,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had enjoyed,himself,The president who the maid fought alongside had enjoyed himself . <eos>,The president who the maid fought alongside had enjoyed himself .
40,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had enjoyed,himself,The pilot who the maid fought alongside had enjoyed himself . <eos>,The pilot who the maid fought alongside had enjoyed himself .
41,fought alongside,embed,local,1,a,none,none,president,pilot,had prepared,himself,The president who the pilot fought alongside had prepared himself . <eos>,The president who the pilot fought alongside had prepared himself .
41,fought alongside,embed,local,1,b,none,none,pilot,president,had prepared,himself,The pilot who the president fought alongside had prepared himself . <eos>,The pilot who the president fought alongside had prepared himself .
41,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had prepared,himself,The maid who the president fought alongside had prepared himself . <eos>,The maid who the president fought alongside had prepared himself .
41,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had prepared,himself,The maid who the pilot fought alongside had prepared himself . <eos>,The maid who the pilot fought alongside had prepared himself .
41,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had prepared,himself,The president who the maid fought alongside had prepared himself . <eos>,The president who the maid fought alongside had prepared himself .
41,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had prepared,himself,The pilot who the maid fought alongside had prepared himself . <eos>,The pilot who the maid fought alongside had prepared himself .
42,fought alongside,embed,local,1,a,none,none,president,pilot,had shouted,himself,The president who the pilot fought alongside had shouted himself . <eos>,The president who the pilot fought alongside had shouted himself .
42,fought alongside,embed,local,1,b,none,none,pilot,president,had shouted,himself,The pilot who the president fought alongside had shouted himself . <eos>,The pilot who the president fought alongside had shouted himself .
42,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had shouted,himself,The maid who the president fought alongside had shouted himself . <eos>,The maid who the president fought alongside had shouted himself .
42,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had shouted,himself,The maid who the pilot fought alongside had shouted himself . <eos>,The maid who the pilot fought alongside had shouted himself .
42,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had shouted,himself,The president who the maid fought alongside had shouted himself . <eos>,The president who the maid fought alongside had shouted himself .
42,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had shouted,himself,The pilot who the maid fought alongside had shouted himself . <eos>,The pilot who the maid fought alongside had shouted himself .
43,fought alongside,embed,local,1,a,none,none,president,pilot,had washed,himself,The president who the pilot fought alongside had washed himself . <eos>,The president who the pilot fought alongside had washed himself .
43,fought alongside,embed,local,1,b,none,none,pilot,president,had washed,himself,The pilot who the president fought alongside had washed himself . <eos>,The pilot who the president fought alongside had washed himself .
43,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had washed,himself,The maid who the president fought alongside had washed himself . <eos>,The maid who the president fought alongside had washed himself .
43,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had washed,himself,The maid who the pilot fought alongside had washed himself . <eos>,The maid who the pilot fought alongside had washed himself .
43,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had washed,himself,The president who the maid fought alongside had washed himself . <eos>,The president who the maid fought alongside had washed himself .
43,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had washed,himself,The pilot who the maid fought alongside had washed himself . <eos>,The pilot who the maid fought alongside had washed himself .
44,fought alongside,embed,local,1,a,none,none,president,pilot,had asserted,himself,The president who the pilot fought alongside had asserted himself . <eos>,The president who the pilot fought alongside had asserted himself .
44,fought alongside,embed,local,1,b,none,none,pilot,president,had asserted,himself,The pilot who the president fought alongside had asserted himself . <eos>,The pilot who the president fought alongside had asserted himself .
44,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had asserted,himself,The maid who the president fought alongside had asserted himself . <eos>,The maid who the president fought alongside had asserted himself .
44,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had asserted,himself,The maid who the pilot fought alongside had asserted himself . <eos>,The maid who the pilot fought alongside had asserted himself .
44,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,had asserted,himself,The president who the maid fought alongside had asserted himself . <eos>,The president who the maid fought alongside had asserted himself .
44,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,had asserted,himself,The pilot who the maid fought alongside had asserted himself . <eos>,The pilot who the maid fought alongside had asserted himself .
45,fought alongside,embed,local,1,a,none,none,president,pilot,kicked,himself,The president who the pilot fought alongside kicked himself . <eos>,The president who the pilot fought alongside kicked himself .
45,fought alongside,embed,local,1,b,none,none,pilot,president,kicked,himself,The pilot who the president fought alongside kicked himself . <eos>,The pilot who the president fought alongside kicked himself .
45,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,president,kicked,himself,The maid who the president fought alongside kicked himself . <eos>,The maid who the president fought alongside kicked himself .
45,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,kicked,himself,The maid who the pilot fought alongside kicked himself . <eos>,The maid who the pilot fought alongside kicked himself .
45,fought alongside,embed,local,1,a,rc_subj,gender,president,maid,kicked,himself,The president who the maid fought alongside kicked himself . <eos>,The president who the maid fought alongside kicked himself .
45,fought alongside,embed,local,1,b,rc_subj,gender,pilot,maid,kicked,himself,The pilot who the maid fought alongside kicked himself . <eos>,The pilot who the maid fought alongside kicked himself .
46,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had admired,himself,The lumberjack who the soldier fought alongside had admired himself . <eos>,The lumberjack who the soldier fought alongside had admired himself .
46,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had admired,himself,The soldier who the lumberjack fought alongside had admired himself . <eos>,The soldier who the lumberjack fought alongside had admired himself .
46,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had admired,himself,The maid who the lumberjack fought alongside had admired himself . <eos>,The maid who the lumberjack fought alongside had admired himself .
46,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had admired,himself,The maid who the soldier fought alongside had admired himself . <eos>,The maid who the soldier fought alongside had admired himself .
46,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had admired,himself,The lumberjack who the maid fought alongside had admired himself . <eos>,The lumberjack who the maid fought alongside had admired himself .
46,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had admired,himself,The soldier who the maid fought alongside had admired himself . <eos>,The soldier who the maid fought alongside had admired himself .
47,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had convinced,himself,The lumberjack who the soldier fought alongside had convinced himself . <eos>,The lumberjack who the soldier fought alongside had convinced himself .
47,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had convinced,himself,The soldier who the lumberjack fought alongside had convinced himself . <eos>,The soldier who the lumberjack fought alongside had convinced himself .
47,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had convinced,himself,The maid who the lumberjack fought alongside had convinced himself . <eos>,The maid who the lumberjack fought alongside had convinced himself .
47,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had convinced,himself,The maid who the soldier fought alongside had convinced himself . <eos>,The maid who the soldier fought alongside had convinced himself .
47,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had convinced,himself,The lumberjack who the maid fought alongside had convinced himself . <eos>,The lumberjack who the maid fought alongside had convinced himself .
47,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had convinced,himself,The soldier who the maid fought alongside had convinced himself . <eos>,The soldier who the maid fought alongside had convinced himself .
48,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,saw,himself,The lumberjack who the soldier fought alongside saw himself . <eos>,The lumberjack who the soldier fought alongside saw himself .
48,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,saw,himself,The soldier who the lumberjack fought alongside saw himself . <eos>,The soldier who the lumberjack fought alongside saw himself .
48,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,saw,himself,The maid who the lumberjack fought alongside saw himself . <eos>,The maid who the lumberjack fought alongside saw himself .
48,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,saw,himself,The maid who the soldier fought alongside saw himself . <eos>,The maid who the soldier fought alongside saw himself .
48,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,saw,himself,The lumberjack who the maid fought alongside saw himself . <eos>,The lumberjack who the maid fought alongside saw himself .
48,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,saw,himself,The soldier who the maid fought alongside saw himself . <eos>,The soldier who the maid fought alongside saw himself .
49,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had blamed,himself,The lumberjack who the soldier fought alongside had blamed himself . <eos>,The lumberjack who the soldier fought alongside had blamed himself .
49,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had blamed,himself,The soldier who the lumberjack fought alongside had blamed himself . <eos>,The soldier who the lumberjack fought alongside had blamed himself .
49,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had blamed,himself,The maid who the lumberjack fought alongside had blamed himself . <eos>,The maid who the lumberjack fought alongside had blamed himself .
49,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had blamed,himself,The maid who the soldier fought alongside had blamed himself . <eos>,The maid who the soldier fought alongside had blamed himself .
49,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had blamed,himself,The lumberjack who the maid fought alongside had blamed himself . <eos>,The lumberjack who the maid fought alongside had blamed himself .
49,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had blamed,himself,The soldier who the maid fought alongside had blamed himself . <eos>,The soldier who the maid fought alongside had blamed himself .
50,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had cut,himself,The lumberjack who the soldier fought alongside had cut himself . <eos>,The lumberjack who the soldier fought alongside had cut himself .
50,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had cut,himself,The soldier who the lumberjack fought alongside had cut himself . <eos>,The soldier who the lumberjack fought alongside had cut himself .
50,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had cut,himself,The maid who the lumberjack fought alongside had cut himself . <eos>,The maid who the lumberjack fought alongside had cut himself .
50,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had cut,himself,The maid who the soldier fought alongside had cut himself . <eos>,The maid who the soldier fought alongside had cut himself .
50,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had cut,himself,The lumberjack who the maid fought alongside had cut himself . <eos>,The lumberjack who the maid fought alongside had cut himself .
50,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had cut,himself,The soldier who the maid fought alongside had cut himself . <eos>,The soldier who the maid fought alongside had cut himself .
51,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had amused,himself,The lumberjack who the soldier fought alongside had amused himself . <eos>,The lumberjack who the soldier fought alongside had amused himself .
51,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had amused,himself,The soldier who the lumberjack fought alongside had amused himself . <eos>,The soldier who the lumberjack fought alongside had amused himself .
51,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had amused,himself,The maid who the lumberjack fought alongside had amused himself . <eos>,The maid who the lumberjack fought alongside had amused himself .
51,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had amused,himself,The maid who the soldier fought alongside had amused himself . <eos>,The maid who the soldier fought alongside had amused himself .
51,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had amused,himself,The lumberjack who the maid fought alongside had amused himself . <eos>,The lumberjack who the maid fought alongside had amused himself .
51,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had amused,himself,The soldier who the maid fought alongside had amused himself . <eos>,The soldier who the maid fought alongside had amused himself .
52,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had hurt,himself,The lumberjack who the soldier fought alongside had hurt himself . <eos>,The lumberjack who the soldier fought alongside had hurt himself .
52,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had hurt,himself,The soldier who the lumberjack fought alongside had hurt himself . <eos>,The soldier who the lumberjack fought alongside had hurt himself .
52,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had hurt,himself,The maid who the lumberjack fought alongside had hurt himself . <eos>,The maid who the lumberjack fought alongside had hurt himself .
52,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had hurt,himself,The maid who the soldier fought alongside had hurt himself . <eos>,The maid who the soldier fought alongside had hurt himself .
52,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had hurt,himself,The lumberjack who the maid fought alongside had hurt himself . <eos>,The lumberjack who the maid fought alongside had hurt himself .
52,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had hurt,himself,The soldier who the maid fought alongside had hurt himself . <eos>,The soldier who the maid fought alongside had hurt himself .
53,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had taught,himself,The lumberjack who the soldier fought alongside had taught himself . <eos>,The lumberjack who the soldier fought alongside had taught himself .
53,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had taught,himself,The soldier who the lumberjack fought alongside had taught himself . <eos>,The soldier who the lumberjack fought alongside had taught himself .
53,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had taught,himself,The maid who the lumberjack fought alongside had taught himself . <eos>,The maid who the lumberjack fought alongside had taught himself .
53,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had taught,himself,The maid who the soldier fought alongside had taught himself . <eos>,The maid who the soldier fought alongside had taught himself .
53,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had taught,himself,The lumberjack who the maid fought alongside had taught himself . <eos>,The lumberjack who the maid fought alongside had taught himself .
53,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had taught,himself,The soldier who the maid fought alongside had taught himself . <eos>,The soldier who the maid fought alongside had taught himself .
54,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had introduced,himself,The lumberjack who the soldier fought alongside had introduced himself . <eos>,The lumberjack who the soldier fought alongside had introduced himself .
54,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had introduced,himself,The soldier who the lumberjack fought alongside had introduced himself . <eos>,The soldier who the lumberjack fought alongside had introduced himself .
54,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had introduced,himself,The maid who the lumberjack fought alongside had introduced himself . <eos>,The maid who the lumberjack fought alongside had introduced himself .
54,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had introduced,himself,The maid who the soldier fought alongside had introduced himself . <eos>,The maid who the soldier fought alongside had introduced himself .
54,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had introduced,himself,The lumberjack who the maid fought alongside had introduced himself . <eos>,The lumberjack who the maid fought alongside had introduced himself .
54,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had introduced,himself,The soldier who the maid fought alongside had introduced himself . <eos>,The soldier who the maid fought alongside had introduced himself .
55,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had enjoyed,himself,The lumberjack who the soldier fought alongside had enjoyed himself . <eos>,The lumberjack who the soldier fought alongside had enjoyed himself .
55,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had enjoyed,himself,The soldier who the lumberjack fought alongside had enjoyed himself . <eos>,The soldier who the lumberjack fought alongside had enjoyed himself .
55,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had enjoyed,himself,The maid who the lumberjack fought alongside had enjoyed himself . <eos>,The maid who the lumberjack fought alongside had enjoyed himself .
55,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had enjoyed,himself,The maid who the soldier fought alongside had enjoyed himself . <eos>,The maid who the soldier fought alongside had enjoyed himself .
55,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had enjoyed,himself,The lumberjack who the maid fought alongside had enjoyed himself . <eos>,The lumberjack who the maid fought alongside had enjoyed himself .
55,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had enjoyed,himself,The soldier who the maid fought alongside had enjoyed himself . <eos>,The soldier who the maid fought alongside had enjoyed himself .
56,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had prepared,himself,The lumberjack who the soldier fought alongside had prepared himself . <eos>,The lumberjack who the soldier fought alongside had prepared himself .
56,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had prepared,himself,The soldier who the lumberjack fought alongside had prepared himself . <eos>,The soldier who the lumberjack fought alongside had prepared himself .
56,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had prepared,himself,The maid who the lumberjack fought alongside had prepared himself . <eos>,The maid who the lumberjack fought alongside had prepared himself .
56,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had prepared,himself,The maid who the soldier fought alongside had prepared himself . <eos>,The maid who the soldier fought alongside had prepared himself .
56,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had prepared,himself,The lumberjack who the maid fought alongside had prepared himself . <eos>,The lumberjack who the maid fought alongside had prepared himself .
56,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had prepared,himself,The soldier who the maid fought alongside had prepared himself . <eos>,The soldier who the maid fought alongside had prepared himself .
57,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had shouted,himself,The lumberjack who the soldier fought alongside had shouted himself . <eos>,The lumberjack who the soldier fought alongside had shouted himself .
57,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had shouted,himself,The soldier who the lumberjack fought alongside had shouted himself . <eos>,The soldier who the lumberjack fought alongside had shouted himself .
57,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had shouted,himself,The maid who the lumberjack fought alongside had shouted himself . <eos>,The maid who the lumberjack fought alongside had shouted himself .
57,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had shouted,himself,The maid who the soldier fought alongside had shouted himself . <eos>,The maid who the soldier fought alongside had shouted himself .
57,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had shouted,himself,The lumberjack who the maid fought alongside had shouted himself . <eos>,The lumberjack who the maid fought alongside had shouted himself .
57,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had shouted,himself,The soldier who the maid fought alongside had shouted himself . <eos>,The soldier who the maid fought alongside had shouted himself .
58,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had washed,himself,The lumberjack who the soldier fought alongside had washed himself . <eos>,The lumberjack who the soldier fought alongside had washed himself .
58,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had washed,himself,The soldier who the lumberjack fought alongside had washed himself . <eos>,The soldier who the lumberjack fought alongside had washed himself .
58,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had washed,himself,The maid who the lumberjack fought alongside had washed himself . <eos>,The maid who the lumberjack fought alongside had washed himself .
58,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had washed,himself,The maid who the soldier fought alongside had washed himself . <eos>,The maid who the soldier fought alongside had washed himself .
58,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had washed,himself,The lumberjack who the maid fought alongside had washed himself . <eos>,The lumberjack who the maid fought alongside had washed himself .
58,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had washed,himself,The soldier who the maid fought alongside had washed himself . <eos>,The soldier who the maid fought alongside had washed himself .
59,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,had asserted,himself,The lumberjack who the soldier fought alongside had asserted himself . <eos>,The lumberjack who the soldier fought alongside had asserted himself .
59,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,had asserted,himself,The soldier who the lumberjack fought alongside had asserted himself . <eos>,The soldier who the lumberjack fought alongside had asserted himself .
59,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had asserted,himself,The maid who the lumberjack fought alongside had asserted himself . <eos>,The maid who the lumberjack fought alongside had asserted himself .
59,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had asserted,himself,The maid who the soldier fought alongside had asserted himself . <eos>,The maid who the soldier fought alongside had asserted himself .
59,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,had asserted,himself,The lumberjack who the maid fought alongside had asserted himself . <eos>,The lumberjack who the maid fought alongside had asserted himself .
59,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,had asserted,himself,The soldier who the maid fought alongside had asserted himself . <eos>,The soldier who the maid fought alongside had asserted himself .
60,fought alongside,embed,local,1,a,none,none,lumberjack,soldier,kicked,himself,The lumberjack who the soldier fought alongside kicked himself . <eos>,The lumberjack who the soldier fought alongside kicked himself .
60,fought alongside,embed,local,1,b,none,none,soldier,lumberjack,kicked,himself,The soldier who the lumberjack fought alongside kicked himself . <eos>,The soldier who the lumberjack fought alongside kicked himself .
60,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,kicked,himself,The maid who the lumberjack fought alongside kicked himself . <eos>,The maid who the lumberjack fought alongside kicked himself .
60,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,kicked,himself,The maid who the soldier fought alongside kicked himself . <eos>,The maid who the soldier fought alongside kicked himself .
60,fought alongside,embed,local,1,a,rc_subj,gender,lumberjack,maid,kicked,himself,The lumberjack who the maid fought alongside kicked himself . <eos>,The lumberjack who the maid fought alongside kicked himself .
60,fought alongside,embed,local,1,b,rc_subj,gender,soldier,maid,kicked,himself,The soldier who the maid fought alongside kicked himself . <eos>,The soldier who the maid fought alongside kicked himself .
61,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had admired,himself,The masan who the taxi driver fought alongside had admired himself . <eos>,The masan who the taxi driver fought alongside had admired himself .
61,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had admired,himself,The taxi driver who the masan fought alongside had admired himself . <eos>,The taxi driver who the masan fought alongside had admired himself .
61,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had admired,himself,The maid who the masan fought alongside had admired himself . <eos>,The maid who the masan fought alongside had admired himself .
61,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had admired,himself,The maid who the taxi driver fought alongside had admired himself . <eos>,The maid who the taxi driver fought alongside had admired himself .
61,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had admired,himself,The masan who the maid fought alongside had admired himself . <eos>,The masan who the maid fought alongside had admired himself .
61,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had admired,himself,The taxi driver who the maid fought alongside had admired himself . <eos>,The taxi driver who the maid fought alongside had admired himself .
62,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had convinced,himself,The masan who the taxi driver fought alongside had convinced himself . <eos>,The masan who the taxi driver fought alongside had convinced himself .
62,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had convinced,himself,The taxi driver who the masan fought alongside had convinced himself . <eos>,The taxi driver who the masan fought alongside had convinced himself .
62,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had convinced,himself,The maid who the masan fought alongside had convinced himself . <eos>,The maid who the masan fought alongside had convinced himself .
62,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had convinced,himself,The maid who the taxi driver fought alongside had convinced himself . <eos>,The maid who the taxi driver fought alongside had convinced himself .
62,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had convinced,himself,The masan who the maid fought alongside had convinced himself . <eos>,The masan who the maid fought alongside had convinced himself .
62,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had convinced,himself,The taxi driver who the maid fought alongside had convinced himself . <eos>,The taxi driver who the maid fought alongside had convinced himself .
63,fought alongside,embed,local,1,a,none,none,masan,taxi driver,saw,himself,The masan who the taxi driver fought alongside saw himself . <eos>,The masan who the taxi driver fought alongside saw himself .
63,fought alongside,embed,local,1,b,none,none,taxi driver,masan,saw,himself,The taxi driver who the masan fought alongside saw himself . <eos>,The taxi driver who the masan fought alongside saw himself .
63,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,saw,himself,The maid who the masan fought alongside saw himself . <eos>,The maid who the masan fought alongside saw himself .
63,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,saw,himself,The maid who the taxi driver fought alongside saw himself . <eos>,The maid who the taxi driver fought alongside saw himself .
63,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,saw,himself,The masan who the maid fought alongside saw himself . <eos>,The masan who the maid fought alongside saw himself .
63,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,saw,himself,The taxi driver who the maid fought alongside saw himself . <eos>,The taxi driver who the maid fought alongside saw himself .
64,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had blamed,himself,The masan who the taxi driver fought alongside had blamed himself . <eos>,The masan who the taxi driver fought alongside had blamed himself .
64,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had blamed,himself,The taxi driver who the masan fought alongside had blamed himself . <eos>,The taxi driver who the masan fought alongside had blamed himself .
64,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had blamed,himself,The maid who the masan fought alongside had blamed himself . <eos>,The maid who the masan fought alongside had blamed himself .
