,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
716,60,embed,nonlocal,0,a,male,local_subj,number,boys,actor,shot,themselves,The boys said that the actor shot themselves . <eos>,The boys said that the actor shot themselves .,the boys said that the actor shot ***mask*** .,7.7620512074699715
717,60,embed,nonlocal,0,b,male,local_subj,number,actors,boy,shot,themselves,The actors said that the boy shot themselves . <eos>,The actors said that the boy shot themselves .,the actors said that the boy shot ***mask*** .,8.332456153663365
718,60,embed,nonlocal,0,a,female,local_subj,number,girls,wife,shot,themselves,The girls said that the wife shot themselves . <eos>,The girls said that the wife shot themselves .,the girls said that the wife shot ***mask*** .,8.431054774829459
719,60,embed,nonlocal,0,b,female,local_subj,number,wives,girl,shot,themselves,The wives said that the girl shot themselves . <eos>,The wives said that the girl shot themselves .,the wives said that the girl shot ***mask*** .,7.7900323770582425
720,61,embed,local,1,a,male,none,none,boys,husbands,saw,themselves,The boys said that the husbands saw themselves . <eos>,The boys said that the husbands saw themselves .,the boys said that the husbands saw ***mask*** .,10.709918840648013
721,61,embed,local,1,b,male,none,none,husbands,boys,saw,themselves,The husbands said that the boys saw themselves . <eos>,The husbands said that the boys saw themselves .,the husbands said that the boys saw ***mask*** .,10.299973416875133
722,61,embed,local,1,a,female,none,none,girls,wives,saw,themselves,The girls said that the wives saw themselves . <eos>,The girls said that the wives saw themselves .,the girls said that the wives saw ***mask*** .,10.300257906298532
723,61,embed,local,1,b,female,none,none,wives,girls,saw,themselves,The wives said that the girls saw themselves . <eos>,The wives said that the girls saw themselves .,the wives said that the girls saw ***mask*** .,9.515221349043202
724,61,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,saw,themselves,The boy said that the husbands saw themselves . <eos>,The boy said that the husbands saw themselves .,the boy said that the husbands saw ***mask*** .,10.610040239080648
725,61,embed,local,1,b,male,nonlocal_subj,number,husband,boys,saw,themselves,The husband said that the boys saw themselves . <eos>,The husband said that the boys saw themselves .,the husband said that the boys saw ***mask*** .,10.66945193400947
726,61,embed,local,1,a,female,nonlocal_subj,number,girl,wives,saw,themselves,The girl said that the wives saw themselves . <eos>,The girl said that the wives saw themselves .,the girl said that the wives saw ***mask*** .,10.832456744756964
727,61,embed,local,1,b,female,nonlocal_subj,number,wife,girls,saw,themselves,The wife said that the girls saw themselves . <eos>,The wife said that the girls saw themselves .,the wife said that the girls saw ***mask*** .,10.005617384387563
728,61,embed,nonlocal,0,a,male,local_subj,number,boys,husband,saw,themselves,The boys said that the husband saw themselves . <eos>,The boys said that the husband saw themselves .,the boys said that the husband saw ***mask*** .,13.046573311951587
729,61,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,saw,themselves,The husbands said that the boy saw themselves . <eos>,The husbands said that the boy saw themselves .,the husbands said that the boy saw ***mask*** .,12.838689095535663
730,61,embed,nonlocal,0,a,female,local_subj,number,girls,wife,saw,themselves,The girls said that the wife saw themselves . <eos>,The girls said that the wife saw themselves .,the girls said that the wife saw ***mask*** .,13.238240311111756
731,61,embed,nonlocal,0,b,female,local_subj,number,wives,girl,saw,themselves,The wives said that the girl saw themselves . <eos>,The wives said that the girl saw themselves .,the wives said that the girl saw ***mask*** .,11.70867610836837
732,62,embed,local,1,a,male,none,none,boys,husbands,established,themselves,The boys said that the husbands established themselves . <eos>,The boys said that the husbands established themselves .,the boys said that the husbands established ***mask*** .,1.3255010265589304
733,62,embed,local,1,b,male,none,none,husbands,boys,established,themselves,The husbands said that the boys established themselves . <eos>,The husbands said that the boys established themselves .,the husbands said that the boys established ***mask*** .,0.13259163465117257
734,62,embed,local,1,a,female,none,none,girls,wives,established,themselves,The girls said that the wives established themselves . <eos>,The girls said that the wives established themselves .,the girls said that the wives established ***mask*** .,1.2485684147661655
735,62,embed,local,1,b,female,none,none,wives,girls,established,themselves,The wives said that the girls established themselves . <eos>,The wives said that the girls established themselves .,the wives said that the girls established ***mask*** .,0.1599901944504343
736,62,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,established,themselves,The boy said that the husbands established themselves . <eos>,The boy said that the husbands established themselves .,the boy said that the husbands established ***mask*** .,1.6020073853950207
737,62,embed,local,1,b,male,nonlocal_subj,number,husband,boys,established,themselves,The husband said that the boys established themselves . <eos>,The husband said that the boys established themselves .,the husband said that the boys established ***mask*** .,0.14686989780646018
738,62,embed,local,1,a,female,nonlocal_subj,number,girl,wives,established,themselves,The girl said that the wives established themselves . <eos>,The girl said that the wives established themselves .,the girl said that the wives established ***mask*** .,1.5850345632515972
739,62,embed,local,1,b,female,nonlocal_subj,number,wife,girls,established,themselves,The wife said that the girls established themselves . <eos>,The wife said that the girls established themselves .,the wife said that the girls established ***mask*** .,0.203044769897155
740,62,embed,nonlocal,0,a,male,local_subj,number,boys,husband,established,themselves,The boys said that the husband established themselves . <eos>,The boys said that the husband established themselves .,the boys said that the husband established ***mask*** .,4.775236217194199
741,62,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,established,themselves,The husbands said that the boy established themselves . <eos>,The husbands said that the boy established themselves .,the husbands said that the boy established ***mask*** .,6.570694151850887
742,62,embed,nonlocal,0,a,female,local_subj,number,girls,wife,established,themselves,The girls said that the wife established themselves . <eos>,The girls said that the wife established themselves .,the girls said that the wife established ***mask*** .,5.01832411216404
743,62,embed,nonlocal,0,b,female,local_subj,number,wives,girl,established,themselves,The wives said that the girl established themselves . <eos>,The wives said that the girl established themselves .,the wives said that the girl established ***mask*** .,5.9179578634687875
744,63,embed,local,1,a,male,none,none,boys,husbands,devoted,themselves,The boys said that the husbands devoted themselves . <eos>,The boys said that the husbands devoted themselves .,the boys said that the husbands devoted ***mask*** .,0.46950721787066707
745,63,embed,local,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands said that the boys devoted themselves . <eos>,The husbands said that the boys devoted themselves .,the husbands said that the boys devoted ***mask*** .,0.03469587173084866
746,63,embed,local,1,a,female,none,none,girls,wives,devoted,themselves,The girls said that the wives devoted themselves . <eos>,The girls said that the wives devoted themselves .,the girls said that the wives devoted ***mask*** .,0.09649128781626948
747,63,embed,local,1,b,female,none,none,wives,girls,devoted,themselves,The wives said that the girls devoted themselves . <eos>,The wives said that the girls devoted themselves .,the wives said that the girls devoted ***mask*** .,0.02779311553772082
748,63,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,devoted,themselves,The boy said that the husbands devoted themselves . <eos>,The boy said that the husbands devoted themselves .,the boy said that the husbands devoted ***mask*** .,1.044039051128481
749,63,embed,local,1,b,male,nonlocal_subj,number,husband,boys,devoted,themselves,The husband said that the boys devoted themselves . <eos>,The husband said that the boys devoted themselves .,the husband said that the boys devoted ***mask*** .,0.05154783515963372
750,63,embed,local,1,a,female,nonlocal_subj,number,girl,wives,devoted,themselves,The girl said that the wives devoted themselves . <eos>,The girl said that the wives devoted themselves .,the girl said that the wives devoted ***mask*** .,0.2092857057230101
751,63,embed,local,1,b,female,nonlocal_subj,number,wife,girls,devoted,themselves,The wife said that the girls devoted themselves . <eos>,The wife said that the girls devoted themselves .,the wife said that the girls devoted ***mask*** .,0.03921038420107962
752,63,embed,nonlocal,0,a,male,local_subj,number,boys,husband,devoted,themselves,The boys said that the husband devoted themselves . <eos>,The boys said that the husband devoted themselves .,the boys said that the husband devoted ***mask*** .,6.344805268347704
753,63,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,devoted,themselves,The husbands said that the boy devoted themselves . <eos>,The husbands said that the boy devoted themselves .,the husbands said that the boy devoted ***mask*** .,7.994779635865665
754,63,embed,nonlocal,0,a,female,local_subj,number,girls,wife,devoted,themselves,The girls said that the wife devoted themselves . <eos>,The girls said that the wife devoted themselves .,the girls said that the wife devoted ***mask*** .,6.5768726741581744
755,63,embed,nonlocal,0,b,female,local_subj,number,wives,girl,devoted,themselves,The wives said that the girl devoted themselves . <eos>,The wives said that the girl devoted themselves .,the wives said that the girl devoted ***mask*** .,7.005039887365288
756,64,embed,local,1,a,male,none,none,boys,husbands,considered,themselves,The boys said that the husbands considered themselves . <eos>,The boys said that the husbands considered themselves .,the boys said that the husbands considered ***mask*** .,10.419760527531167
757,64,embed,local,1,b,male,none,none,husbands,boys,considered,themselves,The husbands said that the boys considered themselves . <eos>,The husbands said that the boys considered themselves .,the husbands said that the boys considered ***mask*** .,9.807989441078202
758,64,embed,local,1,a,female,none,none,girls,wives,considered,themselves,The girls said that the wives considered themselves . <eos>,The girls said that the wives considered themselves .,the girls said that the wives considered ***mask*** .,9.908274246646188
759,64,embed,local,1,b,female,none,none,wives,girls,considered,themselves,The wives said that the girls considered themselves . <eos>,The wives said that the girls considered themselves .,the wives said that the girls considered ***mask*** .,8.302585795814752
760,64,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,considered,themselves,The boy said that the husbands considered themselves . <eos>,The boy said that the husbands considered themselves .,the boy said that the husbands considered ***mask*** .,10.337847770850331
761,64,embed,local,1,b,male,nonlocal_subj,number,husband,boys,considered,themselves,The husband said that the boys considered themselves . <eos>,The husband said that the boys considered themselves .,the husband said that the boys considered ***mask*** .,9.534589786271807
762,64,embed,local,1,a,female,nonlocal_subj,number,girl,wives,considered,themselves,The girl said that the wives considered themselves . <eos>,The girl said that the wives considered themselves .,the girl said that the wives considered ***mask*** .,10.54276918567416
763,64,embed,local,1,b,female,nonlocal_subj,number,wife,girls,considered,themselves,The wife said that the girls considered themselves . <eos>,The wife said that the girls considered themselves .,the wife said that the girls considered ***mask*** .,9.499592931514615
764,64,embed,nonlocal,0,a,male,local_subj,number,boys,husband,considered,themselves,The boys said that the husband considered themselves . <eos>,The boys said that the husband considered themselves .,the boys said that the husband considered ***mask*** .,13.386887600531148
765,64,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,considered,themselves,The husbands said that the boy considered themselves . <eos>,The husbands said that the boy considered themselves .,the husbands said that the boy considered ***mask*** .,13.70743528814305
766,64,embed,nonlocal,0,a,female,local_subj,number,girls,wife,considered,themselves,The girls said that the wife considered themselves . <eos>,The girls said that the wife considered themselves .,the girls said that the wife considered ***mask*** .,12.92267149154545
767,64,embed,nonlocal,0,b,female,local_subj,number,wives,girl,considered,themselves,The wives said that the girl considered themselves . <eos>,The wives said that the girl considered themselves .,the wives said that the girl considered ***mask*** .,11.870875019197731
768,65,embed,local,1,a,male,none,none,boys,husbands,identified,themselves,The boys said that the husbands identified themselves . <eos>,The boys said that the husbands identified themselves .,the boys said that the husbands identified ***mask*** .,0.580875366471763
769,65,embed,local,1,b,male,none,none,husbands,boys,identified,themselves,The husbands said that the boys identified themselves . <eos>,The husbands said that the boys identified themselves .,the husbands said that the boys identified ***mask*** .,0.09122323151224762
770,65,embed,local,1,a,female,none,none,girls,wives,identified,themselves,The girls said that the wives identified themselves . <eos>,The girls said that the wives identified themselves .,the girls said that the wives identified ***mask*** .,0.4868979598526091
771,65,embed,local,1,b,female,none,none,wives,girls,identified,themselves,The wives said that the girls identified themselves . <eos>,The wives said that the girls identified themselves .,the wives said that the girls identified ***mask*** .,0.20765769485135288
772,65,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,identified,themselves,The boy said that the husbands identified themselves . <eos>,The boy said that the husbands identified themselves .,the boy said that the husbands identified ***mask*** .,0.5308123155953546
773,65,embed,local,1,b,male,nonlocal_subj,number,husband,boys,identified,themselves,The husband said that the boys identified themselves . <eos>,The husband said that the boys identified themselves .,the husband said that the boys identified ***mask*** .,0.06424872497126662
774,65,embed,local,1,a,female,nonlocal_subj,number,girl,wives,identified,themselves,The girl said that the wives identified themselves . <eos>,The girl said that the wives identified themselves .,the girl said that the wives identified ***mask*** .,0.37032221461845577
775,65,embed,local,1,b,female,nonlocal_subj,number,wife,girls,identified,themselves,The wife said that the girls identified themselves . <eos>,The wife said that the girls identified themselves .,the wife said that the girls identified ***mask*** .,0.1723544412145025
776,65,embed,nonlocal,0,a,male,local_subj,number,boys,husband,identified,themselves,The boys said that the husband identified themselves . <eos>,The boys said that the husband identified themselves .,the boys said that the husband identified ***mask*** .,4.638753609321423
777,65,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,identified,themselves,The husbands said that the boy identified themselves . <eos>,The husbands said that the boy identified themselves .,the husbands said that the boy identified ***mask*** .,5.044065293759815
778,65,embed,nonlocal,0,a,female,local_subj,number,girls,wife,identified,themselves,The girls said that the wife identified themselves . <eos>,The girls said that the wife identified themselves .,the girls said that the wife identified ***mask*** .,4.005312078801741
779,65,embed,nonlocal,0,b,female,local_subj,number,wives,girl,identified,themselves,The wives said that the girl identified themselves . <eos>,The wives said that the girl identified themselves .,the wives said that the girl identified ***mask*** .,3.958151049437951
780,66,embed,local,1,a,male,none,none,boys,husbands,made,themselves,The boys said that the husbands made themselves . <eos>,The boys said that the husbands made themselves .,the boys said that the husbands made ***mask*** .,11.284812809624569
781,66,embed,local,1,b,male,none,none,husbands,boys,made,themselves,The husbands said that the boys made themselves . <eos>,The husbands said that the boys made themselves .,the husbands said that the boys made ***mask*** .,11.688449562777818
782,66,embed,local,1,a,female,none,none,girls,wives,made,themselves,The girls said that the wives made themselves . <eos>,The girls said that the wives made themselves .,the girls said that the wives made ***mask*** .,11.596948956959803
783,66,embed,local,1,b,female,none,none,wives,girls,made,themselves,The wives said that the girls made themselves . <eos>,The wives said that the girls made themselves .,the wives said that the girls made ***mask*** .,10.953339242252763
784,66,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,made,themselves,The boy said that the husbands made themselves . <eos>,The boy said that the husbands made themselves .,the boy said that the husbands made ***mask*** .,10.778951192089277
785,66,embed,local,1,b,male,nonlocal_subj,number,husband,boys,made,themselves,The husband said that the boys made themselves . <eos>,The husband said that the boys made themselves .,the husband said that the boys made ***mask*** .,12.123369804011194
786,66,embed,local,1,a,female,nonlocal_subj,number,girl,wives,made,themselves,The girl said that the wives made themselves . <eos>,The girl said that the wives made themselves .,the girl said that the wives made ***mask*** .,11.094397234760413
787,66,embed,local,1,b,female,nonlocal_subj,number,wife,girls,made,themselves,The wife said that the girls made themselves . <eos>,The wife said that the girls made themselves .,the wife said that the girls made ***mask*** .,11.899785544512586
788,66,embed,nonlocal,0,a,male,local_subj,number,boys,husband,made,themselves,The boys said that the husband made themselves . <eos>,The boys said that the husband made themselves .,the boys said that the husband made ***mask*** .,13.838393697148339
789,66,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,made,themselves,The husbands said that the boy made themselves . <eos>,The husbands said that the boy made themselves .,the husbands said that the boy made ***mask*** .,14.50009160000286
790,66,embed,nonlocal,0,a,female,local_subj,number,girls,wife,made,themselves,The girls said that the wife made themselves . <eos>,The girls said that the wife made themselves .,the girls said that the wife made ***mask*** .,14.10546918431667
791,66,embed,nonlocal,0,b,female,local_subj,number,wives,girl,made,themselves,The wives said that the girl made themselves . <eos>,The wives said that the girl made themselves .,the wives said that the girl made ***mask*** .,12.948153485077073
792,67,embed,local,1,a,male,none,none,boys,husbands,found,themselves,The boys said that the husbands found themselves . <eos>,The boys said that the husbands found themselves .,the boys said that the husbands found ***mask*** .,8.534516670797728
793,67,embed,local,1,b,male,none,none,husbands,boys,found,themselves,The husbands said that the boys found themselves . <eos>,The husbands said that the boys found themselves .,the husbands said that the boys found ***mask*** .,7.0370469099596
794,67,embed,local,1,a,female,none,none,girls,wives,found,themselves,The girls said that the wives found themselves . <eos>,The girls said that the wives found themselves .,the girls said that the wives found ***mask*** .,8.289058547767265
795,67,embed,local,1,b,female,none,none,wives,girls,found,themselves,The wives said that the girls found themselves . <eos>,The wives said that the girls found themselves .,the wives said that the girls found ***mask*** .,6.473195256880128
796,67,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,found,themselves,The boy said that the husbands found themselves . <eos>,The boy said that the husbands found themselves .,the boy said that the husbands found ***mask*** .,8.131184037601782
797,67,embed,local,1,b,male,nonlocal_subj,number,husband,boys,found,themselves,The husband said that the boys found themselves . <eos>,The husband said that the boys found themselves .,the husband said that the boys found ***mask*** .,6.934521739112241
798,67,embed,local,1,a,female,nonlocal_subj,number,girl,wives,found,themselves,The girl said that the wives found themselves . <eos>,The girl said that the wives found themselves .,the girl said that the wives found ***mask*** .,8.960972536238355
799,67,embed,local,1,b,female,nonlocal_subj,number,wife,girls,found,themselves,The wife said that the girls found themselves . <eos>,The wife said that the girls found themselves .,the wife said that the girls found ***mask*** .,6.833834771538874
800,67,embed,nonlocal,0,a,male,local_subj,number,boys,husband,found,themselves,The boys said that the husband found themselves . <eos>,The boys said that the husband found themselves .,the boys said that the husband found ***mask*** .,11.763619761375596
801,67,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,found,themselves,The husbands said that the boy found themselves . <eos>,The husbands said that the boy found themselves .,the husbands said that the boy found ***mask*** .,11.256941184891287
802,67,embed,nonlocal,0,a,female,local_subj,number,girls,wife,found,themselves,The girls said that the wife found themselves . <eos>,The girls said that the wife found themselves .,the girls said that the wife found ***mask*** .,11.515837455153134
803,67,embed,nonlocal,0,b,female,local_subj,number,wives,girl,found,themselves,The wives said that the girl found themselves . <eos>,The wives said that the girl found themselves .,the wives said that the girl found ***mask*** .,10.029368157152494
804,68,embed,local,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys said that the husbands distinguished themselves . <eos>,The boys said that the husbands distinguished themselves .,the boys said that the husbands distinguished ***mask*** .,0.09646775153541833
805,68,embed,local,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands said that the boys distinguished themselves . <eos>,The husbands said that the boys distinguished themselves .,the husbands said that the boys distinguished ***mask*** .,0.002356451910842331
806,68,embed,local,1,a,female,none,none,girls,wives,distinguished,themselves,The girls said that the wives distinguished themselves . <eos>,The girls said that the wives distinguished themselves .,the girls said that the wives distinguished ***mask*** .,0.020213557878481267
807,68,embed,local,1,b,female,none,none,wives,girls,distinguished,themselves,The wives said that the girls distinguished themselves . <eos>,The wives said that the girls distinguished themselves .,the wives said that the girls distinguished ***mask*** .,0.007235710648391583
808,68,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,distinguished,themselves,The boy said that the husbands distinguished themselves . <eos>,The boy said that the husbands distinguished themselves .,the boy said that the husbands distinguished ***mask*** .,0.049171375893115835
809,68,embed,local,1,b,male,nonlocal_subj,number,husband,boys,distinguished,themselves,The husband said that the boys distinguished themselves . <eos>,The husband said that the boys distinguished themselves .,the husband said that the boys distinguished ***mask*** .,0.0013994133951806737
810,68,embed,local,1,a,female,nonlocal_subj,number,girl,wives,distinguished,themselves,The girl said that the wives distinguished themselves . <eos>,The girl said that the wives distinguished themselves .,the girl said that the wives distinguished ***mask*** .,0.01990453777723243
811,68,embed,local,1,b,female,nonlocal_subj,number,wife,girls,distinguished,themselves,The wife said that the girls distinguished themselves . <eos>,The wife said that the girls distinguished themselves .,the wife said that the girls distinguished ***mask*** .,0.006341502629576554
812,68,embed,nonlocal,0,a,male,local_subj,number,boys,husband,distinguished,themselves,The boys said that the husband distinguished themselves . <eos>,The boys said that the husband distinguished themselves .,the boys said that the husband distinguished ***mask*** .,6.437925193073547
813,68,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,distinguished,themselves,The husbands said that the boy distinguished themselves . <eos>,The husbands said that the boy distinguished themselves .,the husbands said that the boy distinguished ***mask*** .,7.543830857233587
814,68,embed,nonlocal,0,a,female,local_subj,number,girls,wife,distinguished,themselves,The girls said that the wife distinguished themselves . <eos>,The girls said that the wife distinguished themselves .,the girls said that the wife distinguished ***mask*** .,5.4032422067888985
815,68,embed,nonlocal,0,b,female,local_subj,number,wives,girl,distinguished,themselves,The wives said that the girl distinguished themselves . <eos>,The wives said that the girl distinguished themselves .,the wives said that the girl distinguished ***mask*** .,4.944447631301556
816,69,embed,local,1,a,male,none,none,boys,husbands,taught,themselves,The boys said that the husbands taught themselves . <eos>,The boys said that the husbands taught themselves .,the boys said that the husbands taught ***mask*** .,6.2420443308804705
817,69,embed,local,1,b,male,none,none,husbands,boys,taught,themselves,The husbands said that the boys taught themselves . <eos>,The husbands said that the boys taught themselves .,the husbands said that the boys taught ***mask*** .,4.030544090258957
818,69,embed,local,1,a,female,none,none,girls,wives,taught,themselves,The girls said that the wives taught themselves . <eos>,The girls said that the wives taught themselves .,the girls said that the wives taught ***mask*** .,5.561985373367726
819,69,embed,local,1,b,female,none,none,wives,girls,taught,themselves,The wives said that the girls taught themselves . <eos>,The wives said that the girls taught themselves .,the wives said that the girls taught ***mask*** .,3.472480756737425
820,69,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,taught,themselves,The boy said that the husbands taught themselves . <eos>,The boy said that the husbands taught themselves .,the boy said that the husbands taught ***mask*** .,8.85146724983593
821,69,embed,local,1,b,male,nonlocal_subj,number,husband,boys,taught,themselves,The husband said that the boys taught themselves . <eos>,The husband said that the boys taught themselves .,the husband said that the boys taught ***mask*** .,4.085703290666767
822,69,embed,local,1,a,female,nonlocal_subj,number,girl,wives,taught,themselves,The girl said that the wives taught themselves . <eos>,The girl said that the wives taught themselves .,the girl said that the wives taught ***mask*** .,8.91885142963904
823,69,embed,local,1,b,female,nonlocal_subj,number,wife,girls,taught,themselves,The wife said that the girls taught themselves . <eos>,The wife said that the girls taught themselves .,the wife said that the girls taught ***mask*** .,3.8520391173014565
824,69,embed,nonlocal,0,a,male,local_subj,number,boys,husband,taught,themselves,The boys said that the husband taught themselves . <eos>,The boys said that the husband taught themselves .,the boys said that the husband taught ***mask*** .,10.70539635745868
825,69,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,taught,themselves,The husbands said that the boy taught themselves . <eos>,The husbands said that the boy taught themselves .,the husbands said that the boy taught ***mask*** .,11.787172509160548
826,69,embed,nonlocal,0,a,female,local_subj,number,girls,wife,taught,themselves,The girls said that the wife taught themselves . <eos>,The girls said that the wife taught themselves .,the girls said that the wife taught ***mask*** .,11.06906148495679
827,69,embed,nonlocal,0,b,female,local_subj,number,wives,girl,taught,themselves,The wives said that the girl taught themselves . <eos>,The wives said that the girl taught themselves .,the wives said that the girl taught ***mask*** .,9.360869866098492
828,70,embed,local,1,a,male,none,none,boys,husbands,killed,themselves,The boys said that the husbands killed themselves . <eos>,The boys said that the husbands killed themselves .,the boys said that the husbands killed ***mask*** .,3.159866933760523
829,70,embed,local,1,b,male,none,none,husbands,boys,killed,themselves,The husbands said that the boys killed themselves . <eos>,The husbands said that the boys killed themselves .,the husbands said that the boys killed ***mask*** .,1.2853931871141202
830,70,embed,local,1,a,female,none,none,girls,wives,killed,themselves,The girls said that the wives killed themselves . <eos>,The girls said that the wives killed themselves .,the girls said that the wives killed ***mask*** .,1.8167214259412667
831,70,embed,local,1,b,female,none,none,wives,girls,killed,themselves,The wives said that the girls killed themselves . <eos>,The wives said that the girls killed themselves .,the wives said that the girls killed ***mask*** .,0.7240193305609715
832,70,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,killed,themselves,The boy said that the husbands killed themselves . <eos>,The boy said that the husbands killed themselves .,the boy said that the husbands killed ***mask*** .,3.093519836303755
833,70,embed,local,1,b,male,nonlocal_subj,number,husband,boys,killed,themselves,The husband said that the boys killed themselves . <eos>,The husband said that the boys killed themselves .,the husband said that the boys killed ***mask*** .,1.621872266634648
834,70,embed,local,1,a,female,nonlocal_subj,number,girl,wives,killed,themselves,The girl said that the wives killed themselves . <eos>,The girl said that the wives killed themselves .,the girl said that the wives killed ***mask*** .,2.174932432499612
835,70,embed,local,1,b,female,nonlocal_subj,number,wife,girls,killed,themselves,The wife said that the girls killed themselves . <eos>,The wife said that the girls killed themselves .,the wife said that the girls killed ***mask*** .,1.038306827694763
836,70,embed,nonlocal,0,a,male,local_subj,number,boys,husband,killed,themselves,The boys said that the husband killed themselves . <eos>,The boys said that the husband killed themselves .,the boys said that the husband killed ***mask*** .,9.41368508852332
837,70,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,killed,themselves,The husbands said that the boy killed themselves . <eos>,The husbands said that the boy killed themselves .,the husbands said that the boy killed ***mask*** .,7.365173997150013
838,70,embed,nonlocal,0,a,female,local_subj,number,girls,wife,killed,themselves,The girls said that the wife killed themselves . <eos>,The girls said that the wife killed themselves .,the girls said that the wife killed ***mask*** .,7.209338098862056
839,70,embed,nonlocal,0,b,female,local_subj,number,wives,girl,killed,themselves,The wives said that the girl killed themselves . <eos>,The wives said that the girl killed themselves .,the wives said that the girl killed ***mask*** .,6.287190390256752
840,71,embed,local,1,a,male,none,none,boys,husbands,called,themselves,The boys said that the husbands called themselves . <eos>,The boys said that the husbands called themselves .,the boys said that the husbands called ***mask*** .,8.69860065494232
841,71,embed,local,1,b,male,none,none,husbands,boys,called,themselves,The husbands said that the boys called themselves . <eos>,The husbands said that the boys called themselves .,the husbands said that the boys called ***mask*** .,8.536243783513049
842,71,embed,local,1,a,female,none,none,girls,wives,called,themselves,The girls said that the wives called themselves . <eos>,The girls said that the wives called themselves .,the girls said that the wives called ***mask*** .,7.7700487783032335
843,71,embed,local,1,b,female,none,none,wives,girls,called,themselves,The wives said that the girls called themselves . <eos>,The wives said that the girls called themselves .,the wives said that the girls called ***mask*** .,7.310448982857977
844,71,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,called,themselves,The boy said that the husbands called themselves . <eos>,The boy said that the husbands called themselves .,the boy said that the husbands called ***mask*** .,8.117994371687503
845,71,embed,local,1,b,male,nonlocal_subj,number,husband,boys,called,themselves,The husband said that the boys called themselves . <eos>,The husband said that the boys called themselves .,the husband said that the boys called ***mask*** .,9.413026017242608
846,71,embed,local,1,a,female,nonlocal_subj,number,girl,wives,called,themselves,The girl said that the wives called themselves . <eos>,The girl said that the wives called themselves .,the girl said that the wives called ***mask*** .,7.944423636006202
847,71,embed,local,1,b,female,nonlocal_subj,number,wife,girls,called,themselves,The wife said that the girls called themselves . <eos>,The wife said that the girls called themselves .,the wife said that the girls called ***mask*** .,8.331328895182338
848,71,embed,nonlocal,0,a,male,local_subj,number,boys,husband,called,themselves,The boys said that the husband called themselves . <eos>,The boys said that the husband called themselves .,the boys said that the husband called ***mask*** .,11.388847629755455
849,71,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,called,themselves,The husbands said that the boy called themselves . <eos>,The husbands said that the boy called themselves .,the husbands said that the boy called ***mask*** .,11.574546527545653
850,71,embed,nonlocal,0,a,female,local_subj,number,girls,wife,called,themselves,The girls said that the wife called themselves . <eos>,The girls said that the wife called themselves .,the girls said that the wife called ***mask*** .,10.651517259506214
851,71,embed,nonlocal,0,b,female,local_subj,number,wives,girl,called,themselves,The wives said that the girl called themselves . <eos>,The wives said that the girl called themselves .,the wives said that the girl called ***mask*** .,9.816295266378258
852,72,embed,local,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys said that the husbands dedicated themselves . <eos>,The boys said that the husbands dedicated themselves .,the boys said that the husbands dedicated ***mask*** .,0.07539949651138475
853,72,embed,local,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands said that the boys dedicated themselves . <eos>,The husbands said that the boys dedicated themselves .,the husbands said that the boys dedicated ***mask*** .,0.016323376769465343
854,72,embed,local,1,a,female,none,none,girls,wives,dedicated,themselves,The girls said that the wives dedicated themselves . <eos>,The girls said that the wives dedicated themselves .,the girls said that the wives dedicated ***mask*** .,0.048251869351977034
855,72,embed,local,1,b,female,none,none,wives,girls,dedicated,themselves,The wives said that the girls dedicated themselves . <eos>,The wives said that the girls dedicated themselves .,the wives said that the girls dedicated ***mask*** .,0.01521580677786847
856,72,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,dedicated,themselves,The boy said that the husbands dedicated themselves . <eos>,The boy said that the husbands dedicated themselves .,the boy said that the husbands dedicated ***mask*** .,0.08760217542353682
