,item,clause_type,locality,c-command,grammatical,counterbalance,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
419,70,simple,local,c-command,1,b,rc_subj,number,wife,girls,killed,herself,The wife that the girls liked killed herself . <eos>,The wife that the girls liked killed herself .,the wife that the girls liked killed ***mask*** .,3.811190241144417
420,71,simple,local,c-command,1,a,none,none,girl,wife,called,herself,The girl that the wife liked called herself . <eos>,The girl that the wife liked called herself .,the girl that the wife liked called ***mask*** .,8.361105322193357
421,71,simple,local,c-command,1,b,none,none,wife,girl,called,herself,The wife that the girl liked called herself . <eos>,The wife that the girl liked called herself .,the wife that the girl liked called ***mask*** .,8.016045969781086
422,71,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,called,herself,The girls that the wife liked called herself . <eos>,The girls that the wife liked called herself .,the girls that the wife liked called ***mask*** .,5.749278430152801
423,71,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,called,herself,The wives that the girl liked called herself . <eos>,The wives that the girl liked called herself .,the wives that the girl liked called ***mask*** .,6.5143644992595675
424,71,simple,local,c-command,1,a,rc_subj,number,girl,wives,called,herself,The girl that the wives liked called herself . <eos>,The girl that the wives liked called herself .,the girl that the wives liked called ***mask*** .,8.263777493430329
425,71,simple,local,c-command,1,b,rc_subj,number,wife,girls,called,herself,The wife that the girls liked called herself . <eos>,The wife that the girls liked called herself .,the wife that the girls liked called ***mask*** .,8.653234026530608
426,72,simple,local,c-command,1,a,none,none,girl,wife,dedicated,herself,The girl that the wife liked dedicated herself . <eos>,The girl that the wife liked dedicated herself .,the girl that the wife liked dedicated ***mask*** .,11.852030735517298
427,72,simple,local,c-command,1,b,none,none,wife,girl,dedicated,herself,The wife that the girl liked dedicated herself . <eos>,The wife that the girl liked dedicated herself .,the wife that the girl liked dedicated ***mask*** .,14.478320492541792
428,72,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,dedicated,herself,The girls that the wife liked dedicated herself . <eos>,The girls that the wife liked dedicated herself .,the girls that the wife liked dedicated ***mask*** .,12.397168860175428
429,72,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,dedicated,herself,The wives that the girl liked dedicated herself . <eos>,The wives that the girl liked dedicated herself .,the wives that the girl liked dedicated ***mask*** .,12.869129876667092
430,72,simple,local,c-command,1,a,rc_subj,number,girl,wives,dedicated,herself,The girl that the wives liked dedicated herself . <eos>,The girl that the wives liked dedicated herself .,the girl that the wives liked dedicated ***mask*** .,14.102254509399017
431,72,simple,local,c-command,1,b,rc_subj,number,wife,girls,dedicated,herself,The wife that the girls liked dedicated herself . <eos>,The wife that the girls liked dedicated herself .,the wife that the girls liked dedicated ***mask*** .,14.433323437281715
432,73,simple,local,c-command,1,a,none,none,girl,wife,declared,herself,The girl that the wife liked declared herself . <eos>,The girl that the wife liked declared herself .,the girl that the wife liked declared ***mask*** .,1.8962937503192698
433,73,simple,local,c-command,1,b,none,none,wife,girl,declared,herself,The wife that the girl liked declared herself . <eos>,The wife that the girl liked declared herself .,the wife that the girl liked declared ***mask*** .,2.578319210366349
434,73,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,declared,herself,The girls that the wife liked declared herself . <eos>,The girls that the wife liked declared herself .,the girls that the wife liked declared ***mask*** .,5.739488003074261
435,73,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,declared,herself,The wives that the girl liked declared herself . <eos>,The wives that the girl liked declared herself .,the wives that the girl liked declared ***mask*** .,6.526423676154256
436,73,simple,local,c-command,1,a,rc_subj,number,girl,wives,declared,herself,The girl that the wives liked declared herself . <eos>,The girl that the wives liked declared herself .,the girl that the wives liked declared ***mask*** .,2.348441423825604
437,73,simple,local,c-command,1,b,rc_subj,number,wife,girls,declared,herself,The wife that the girls liked declared herself . <eos>,The wife that the girls liked declared herself .,the wife that the girls liked declared ***mask*** .,2.644882033209176
438,74,simple,local,c-command,1,a,none,none,girl,wife,proved,herself,The girl that the wife liked proved herself . <eos>,The girl that the wife liked proved herself .,the girl that the wife liked proved ***mask*** .,7.490964534121366
439,74,simple,local,c-command,1,b,none,none,wife,girl,proved,herself,The wife that the girl liked proved herself . <eos>,The wife that the girl liked proved herself .,the wife that the girl liked proved ***mask*** .,8.852262183783107
440,74,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,proved,herself,The girls that the wife liked proved herself . <eos>,The girls that the wife liked proved herself .,the girls that the wife liked proved ***mask*** .,7.950969265758092
441,74,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,proved,herself,The wives that the girl liked proved herself . <eos>,The wives that the girl liked proved herself .,the wives that the girl liked proved ***mask*** .,8.483388982819669
442,74,simple,local,c-command,1,a,rc_subj,number,girl,wives,proved,herself,The girl that the wives liked proved herself . <eos>,The girl that the wives liked proved herself .,the girl that the wives liked proved ***mask*** .,7.878498100642787
443,74,simple,local,c-command,1,b,rc_subj,number,wife,girls,proved,herself,The wife that the girls liked proved herself . <eos>,The wife that the girls liked proved herself .,the wife that the girls liked proved ***mask*** .,9.090564381080538
444,75,simple,local,c-command,1,a,none,none,girl,wife,shot,herself,The girl that the wife liked shot herself . <eos>,The girl that the wife liked shot herself .,the girl that the wife liked shot ***mask*** .,4.602670056867957
445,75,simple,local,c-command,1,b,none,none,wife,girl,shot,herself,The wife that the girl liked shot herself . <eos>,The wife that the girl liked shot herself .,the wife that the girl liked shot ***mask*** .,4.444454919741089
446,75,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,shot,herself,The girls that the wife liked shot herself . <eos>,The girls that the wife liked shot herself .,the girls that the wife liked shot ***mask*** .,6.93777990419186
447,75,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,shot,herself,The wives that the girl liked shot herself . <eos>,The wives that the girl liked shot herself .,the wives that the girl liked shot ***mask*** .,7.5714533772020705
448,75,simple,local,c-command,1,a,rc_subj,number,girl,wives,shot,herself,The girl that the wives liked shot herself . <eos>,The girl that the wives liked shot herself .,the girl that the wives liked shot ***mask*** .,4.936257842253973
449,75,simple,local,c-command,1,b,rc_subj,number,wife,girls,shot,herself,The wife that the girls liked shot herself . <eos>,The wife that the girls liked shot herself .,the wife that the girls liked shot ***mask*** .,4.588426172259624
