,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2537,2,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,injured,themselves,The authors that the mechanic admired injured themselves . <eos>,The authors that the mechanic admired injured themselves .,the authors that the mechanic admired injured ***mask*** .,0.0014723080066939508
2538,2,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,injured,themselves,The bankers that the author admired injured themselves . <eos>,The bankers that the author admired injured themselves .,the bankers that the author admired injured ***mask*** .,0.008544321843429781
2539,2,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,injured,themselves,The authors that the banker admired injured themselves . <eos>,The authors that the banker admired injured themselves .,the authors that the banker admired injured ***mask*** .,0.002711065679371951
2540,2,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,injured,themselves,The mechanic that the authors admired injured themselves . <eos>,The mechanic that the authors admired injured themselves .,the mechanic that the authors admired injured ***mask*** .,0.0040111812918958425
2541,2,admired,embed,local,1,b,matrix_subj,number,author,mechanics,injured,themselves,The author that the mechanics admired injured themselves . <eos>,The author that the mechanics admired injured themselves .,the author that the mechanics admired injured ***mask*** .,0.012800564653230465
2542,2,admired,embed,local,1,c,matrix_subj,number,banker,authors,injured,themselves,The banker that the authors admired injured themselves . <eos>,The banker that the authors admired injured themselves .,the banker that the authors admired injured ***mask*** .,0.012517902642122956
2543,2,admired,embed,local,1,d,matrix_subj,number,author,bankers,injured,themselves,The author that the bankers admired injured themselves . <eos>,The author that the bankers admired injured themselves .,the author that the bankers admired injured ***mask*** .,0.00522808051709638
2544,3,admired,embed,local,1,a,none,none,mechanics,authors,congratulated,themselves,The mechanics that the authors admired congratulated themselves . <eos>,The mechanics that the authors admired congratulated themselves .,the mechanics that the authors admired congratulated ***mask*** .,0.002566340191305575
2545,3,admired,embed,local,1,b,none,none,authors,mechanics,congratulated,themselves,The authors that the mechanics admired congratulated themselves . <eos>,The authors that the mechanics admired congratulated themselves .,the authors that the mechanics admired congratulated ***mask*** .,0.003586595582118595
2546,3,admired,embed,local,1,c,none,none,bankers,authors,congratulated,themselves,The bankers that the authors admired congratulated themselves . <eos>,The bankers that the authors admired congratulated themselves .,the bankers that the authors admired congratulated ***mask*** .,0.0013759340243871708
2547,3,admired,embed,local,1,d,none,none,authors,bankers,congratulated,themselves,The authors that the bankers admired congratulated themselves . <eos>,The authors that the bankers admired congratulated themselves .,the authors that the bankers admired congratulated ***mask*** .,0.003221044404425115
2548,3,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,author,congratulated,themselves,The mechanics that the author admired congratulated themselves . <eos>,The mechanics that the author admired congratulated themselves .,the mechanics that the author admired congratulated ***mask*** .,0.009269712194329928
2549,3,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,congratulated,themselves,The authors that the mechanic admired congratulated themselves . <eos>,The authors that the mechanic admired congratulated themselves .,the authors that the mechanic admired congratulated ***mask*** .,0.005445641554814062
2550,3,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,congratulated,themselves,The bankers that the author admired congratulated themselves . <eos>,The bankers that the author admired congratulated themselves .,the bankers that the author admired congratulated ***mask*** .,0.005672111507967698
2551,3,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,congratulated,themselves,The authors that the banker admired congratulated themselves . <eos>,The authors that the banker admired congratulated themselves .,the authors that the banker admired congratulated ***mask*** .,0.005987803293846382
2552,3,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,congratulated,themselves,The mechanic that the authors admired congratulated themselves . <eos>,The mechanic that the authors admired congratulated themselves .,the mechanic that the authors admired congratulated ***mask*** .,0.005486403822261012
2553,3,admired,embed,local,1,b,matrix_subj,number,author,mechanics,congratulated,themselves,The author that the mechanics admired congratulated themselves . <eos>,The author that the mechanics admired congratulated themselves .,the author that the mechanics admired congratulated ***mask*** .,0.016834148745542073
2554,3,admired,embed,local,1,c,matrix_subj,number,banker,authors,congratulated,themselves,The banker that the authors admired congratulated themselves . <eos>,The banker that the authors admired congratulated themselves .,the banker that the authors admired congratulated ***mask*** .,0.002579955998498971
2555,3,admired,embed,local,1,d,matrix_subj,number,author,bankers,congratulated,themselves,The author that the bankers admired congratulated themselves . <eos>,The author that the bankers admired congratulated themselves .,the author that the bankers admired congratulated ***mask*** .,0.010899426007276503
2556,4,admired,embed,local,1,a,none,none,mechanics,authors,embarrassed,themselves,The mechanics that the authors admired embarrassed themselves . <eos>,The mechanics that the authors admired embarrassed themselves .,the mechanics that the authors admired embarrassed ***mask*** .,0.08210058556214682
2557,4,admired,embed,local,1,b,none,none,authors,mechanics,embarrassed,themselves,The authors that the mechanics admired embarrassed themselves . <eos>,The authors that the mechanics admired embarrassed themselves .,the authors that the mechanics admired embarrassed ***mask*** .,0.01271815521318024
2558,4,admired,embed,local,1,c,none,none,bankers,authors,embarrassed,themselves,The bankers that the authors admired embarrassed themselves . <eos>,The bankers that the authors admired embarrassed themselves .,the bankers that the authors admired embarrassed ***mask*** .,0.08472831828245557
2559,4,admired,embed,local,1,d,none,none,authors,bankers,embarrassed,themselves,The authors that the bankers admired embarrassed themselves . <eos>,The authors that the bankers admired embarrassed themselves .,the authors that the bankers admired embarrassed ***mask*** .,0.01140509518313919
2560,4,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,author,embarrassed,themselves,The mechanics that the author admired embarrassed themselves . <eos>,The mechanics that the author admired embarrassed themselves .,the mechanics that the author admired embarrassed ***mask*** .,0.3190350146536418
2561,4,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,embarrassed,themselves,The authors that the mechanic admired embarrassed themselves . <eos>,The authors that the mechanic admired embarrassed themselves .,the authors that the mechanic admired embarrassed ***mask*** .,0.0746885340997327
2562,4,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,embarrassed,themselves,The bankers that the author admired embarrassed themselves . <eos>,The bankers that the author admired embarrassed themselves .,the bankers that the author admired embarrassed ***mask*** .,0.3611092348970677
2563,4,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,embarrassed,themselves,The authors that the banker admired embarrassed themselves . <eos>,The authors that the banker admired embarrassed themselves .,the authors that the banker admired embarrassed ***mask*** .,0.09149792920749457
2564,4,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,embarrassed,themselves,The mechanic that the authors admired embarrassed themselves . <eos>,The mechanic that the authors admired embarrassed themselves .,the mechanic that the authors admired embarrassed ***mask*** .,0.10142434256898816
2565,4,admired,embed,local,1,b,matrix_subj,number,author,mechanics,embarrassed,themselves,The author that the mechanics admired embarrassed themselves . <eos>,The author that the mechanics admired embarrassed themselves .,the author that the mechanics admired embarrassed ***mask*** .,0.028493072722215882
2566,4,admired,embed,local,1,c,matrix_subj,number,banker,authors,embarrassed,themselves,The banker that the authors admired embarrassed themselves . <eos>,The banker that the authors admired embarrassed themselves .,the banker that the authors admired embarrassed ***mask*** .,0.12893024640345455
2567,4,admired,embed,local,1,d,matrix_subj,number,author,bankers,embarrassed,themselves,The author that the bankers admired embarrassed themselves . <eos>,The author that the bankers admired embarrassed themselves .,the author that the bankers admired embarrassed ***mask*** .,0.046853540255044325
2568,5,admired,embed,local,1,a,none,none,mechanics,authors,disguised,themselves,The mechanics that the authors admired disguised themselves . <eos>,The mechanics that the authors admired disguised themselves .,the mechanics that the authors admired disguised ***mask*** .,8.379675772583991e-05
2569,5,admired,embed,local,1,b,none,none,authors,mechanics,disguised,themselves,The authors that the mechanics admired disguised themselves . <eos>,The authors that the mechanics admired disguised themselves .,the authors that the mechanics admired disguised ***mask*** .,1.1659859908186076e-05
2570,5,admired,embed,local,1,c,none,none,bankers,authors,disguised,themselves,The bankers that the authors admired disguised themselves . <eos>,The bankers that the authors admired disguised themselves .,the bankers that the authors admired disguised ***mask*** .,7.659020070301575e-05
2571,5,admired,embed,local,1,d,none,none,authors,bankers,disguised,themselves,The authors that the bankers admired disguised themselves . <eos>,The authors that the bankers admired disguised themselves .,the authors that the bankers admired disguised ***mask*** .,7.432894879514006e-06
2572,5,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,author,disguised,themselves,The mechanics that the author admired disguised themselves . <eos>,The mechanics that the author admired disguised themselves .,the mechanics that the author admired disguised ***mask*** .,0.00027305929410346524
2573,5,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,disguised,themselves,The authors that the mechanic admired disguised themselves . <eos>,The authors that the mechanic admired disguised themselves .,the authors that the mechanic admired disguised ***mask*** .,7.530724089984181e-06
2574,5,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,disguised,themselves,The bankers that the author admired disguised themselves . <eos>,The bankers that the author admired disguised themselves .,the bankers that the author admired disguised ***mask*** .,0.00027664522117413777
2575,5,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,disguised,themselves,The authors that the banker admired disguised themselves . <eos>,The authors that the banker admired disguised themselves .,the authors that the banker admired disguised ***mask*** .,8.142745676718161e-06
2576,5,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,disguised,themselves,The mechanic that the authors admired disguised themselves . <eos>,The mechanic that the authors admired disguised themselves .,the mechanic that the authors admired disguised ***mask*** .,0.0005117954376415934
2577,5,admired,embed,local,1,b,matrix_subj,number,author,mechanics,disguised,themselves,The author that the mechanics admired disguised themselves . <eos>,The author that the mechanics admired disguised themselves .,the author that the mechanics admired disguised ***mask*** .,0.0007202745506787591
2578,5,admired,embed,local,1,c,matrix_subj,number,banker,authors,disguised,themselves,The banker that the authors admired disguised themselves . <eos>,The banker that the authors admired disguised themselves .,the banker that the authors admired disguised ***mask*** .,0.0002572189548875193
2579,5,admired,embed,local,1,d,matrix_subj,number,author,bankers,disguised,themselves,The author that the bankers admired disguised themselves . <eos>,The author that the bankers admired disguised themselves .,the author that the bankers admired disguised ***mask*** .,0.0008182626972475997
2580,6,admired,embed,local,1,a,none,none,mechanics,authors,hated,themselves,The mechanics that the authors admired hated themselves . <eos>,The mechanics that the authors admired hated themselves .,the mechanics that the authors admired hated ***mask*** .,0.021237453628600324
2581,6,admired,embed,local,1,b,none,none,authors,mechanics,hated,themselves,The authors that the mechanics admired hated themselves . <eos>,The authors that the mechanics admired hated themselves .,the authors that the mechanics admired hated ***mask*** .,0.031886843318845906
2582,6,admired,embed,local,1,c,none,none,bankers,authors,hated,themselves,The bankers that the authors admired hated themselves . <eos>,The bankers that the authors admired hated themselves .,the bankers that the authors admired hated ***mask*** .,0.015369912918862236
2583,6,admired,embed,local,1,d,none,none,authors,bankers,hated,themselves,The authors that the bankers admired hated themselves . <eos>,The authors that the bankers admired hated themselves .,the authors that the bankers admired hated ***mask*** .,0.04603062689337365
2584,6,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,author,hated,themselves,The mechanics that the author admired hated themselves . <eos>,The mechanics that the author admired hated themselves .,the mechanics that the author admired hated ***mask*** .,0.035822332983243464
2585,6,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,hated,themselves,The authors that the mechanic admired hated themselves . <eos>,The authors that the mechanic admired hated themselves .,the authors that the mechanic admired hated ***mask*** .,0.051944073986207366
2586,6,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,hated,themselves,The bankers that the author admired hated themselves . <eos>,The bankers that the author admired hated themselves .,the bankers that the author admired hated ***mask*** .,0.0416059958248591
2587,6,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,hated,themselves,The authors that the banker admired hated themselves . <eos>,The authors that the banker admired hated themselves .,the authors that the banker admired hated ***mask*** .,0.05279418383548845
2588,6,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,hated,themselves,The mechanic that the authors admired hated themselves . <eos>,The mechanic that the authors admired hated themselves .,the mechanic that the authors admired hated ***mask*** .,0.04682483960697078
2589,6,admired,embed,local,1,b,matrix_subj,number,author,mechanics,hated,themselves,The author that the mechanics admired hated themselves . <eos>,The author that the mechanics admired hated themselves .,the author that the mechanics admired hated ***mask*** .,0.1360160266411309
2590,6,admired,embed,local,1,c,matrix_subj,number,banker,authors,hated,themselves,The banker that the authors admired hated themselves . <eos>,The banker that the authors admired hated themselves .,the banker that the authors admired hated ***mask*** .,0.027995642739812164
2591,6,admired,embed,local,1,d,matrix_subj,number,author,bankers,hated,themselves,The author that the bankers admired hated themselves . <eos>,The author that the bankers admired hated themselves .,the author that the bankers admired hated ***mask*** .,0.19049065518696648
2592,7,admired,embed,local,1,a,none,none,mechanics,authors,doubted,themselves,The mechanics that the authors admired doubted themselves . <eos>,The mechanics that the authors admired doubted themselves .,the mechanics that the authors admired doubted ***mask*** .,0.0027036096470844364
2593,7,admired,embed,local,1,b,none,none,authors,mechanics,doubted,themselves,The authors that the mechanics admired doubted themselves . <eos>,The authors that the mechanics admired doubted themselves .,the authors that the mechanics admired doubted ***mask*** .,0.0039017111402534746
2594,7,admired,embed,local,1,c,none,none,bankers,authors,doubted,themselves,The bankers that the authors admired doubted themselves . <eos>,The bankers that the authors admired doubted themselves .,the bankers that the authors admired doubted ***mask*** .,0.005802578237916212
2595,7,admired,embed,local,1,d,none,none,authors,bankers,doubted,themselves,The authors that the bankers admired doubted themselves . <eos>,The authors that the bankers admired doubted themselves .,the authors that the bankers admired doubted ***mask*** .,0.00916047825082186
2596,7,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,author,doubted,themselves,The mechanics that the author admired doubted themselves . <eos>,The mechanics that the author admired doubted themselves .,the mechanics that the author admired doubted ***mask*** .,0.0035986356062250088
2597,7,admired,embed,nonlocal,0,b,rc_subj,number,authors,mechanic,doubted,themselves,The authors that the mechanic admired doubted themselves . <eos>,The authors that the mechanic admired doubted themselves .,the authors that the mechanic admired doubted ***mask*** .,0.006859963929356584
2598,7,admired,embed,nonlocal,0,c,rc_subj,number,bankers,author,doubted,themselves,The bankers that the author admired doubted themselves . <eos>,The bankers that the author admired doubted themselves .,the bankers that the author admired doubted ***mask*** .,0.00952038677414906
2599,7,admired,embed,nonlocal,0,d,rc_subj,number,authors,banker,doubted,themselves,The authors that the banker admired doubted themselves . <eos>,The authors that the banker admired doubted themselves .,the authors that the banker admired doubted ***mask*** .,0.009832418195629213
2600,7,admired,embed,local,1,a,matrix_subj,number,mechanic,authors,doubted,themselves,The mechanic that the authors admired doubted themselves . <eos>,The mechanic that the authors admired doubted themselves .,the mechanic that the authors admired doubted ***mask*** .,0.012139989912671038
2601,7,admired,embed,local,1,b,matrix_subj,number,author,mechanics,doubted,themselves,The author that the mechanics admired doubted themselves . <eos>,The author that the mechanics admired doubted themselves .,the author that the mechanics admired doubted ***mask*** .,0.023773694396443897
2602,7,admired,embed,local,1,c,matrix_subj,number,banker,authors,doubted,themselves,The banker that the authors admired doubted themselves . <eos>,The banker that the authors admired doubted themselves .,the banker that the authors admired doubted ***mask*** .,0.011099702148107644
2603,7,admired,embed,local,1,d,matrix_subj,number,author,bankers,doubted,themselves,The author that the bankers admired doubted themselves . <eos>,The author that the bankers admired doubted themselves .,the author that the bankers admired doubted ***mask*** .,0.036549258146531254
2604,8,admired,embed,local,1,a,none,none,mechanics,pilots,hurt,themselves,The mechanics that the pilots admired hurt themselves . <eos>,The mechanics that the pilots admired hurt themselves .,the mechanics that the pilots admired hurt ***mask*** .,0.025011933956756584
2605,8,admired,embed,local,1,b,none,none,pilots,mechanics,hurt,themselves,The pilots that the mechanics admired hurt themselves . <eos>,The pilots that the mechanics admired hurt themselves .,the pilots that the mechanics admired hurt ***mask*** .,0.014134417392766146
2606,8,admired,embed,local,1,c,none,none,bankers,pilots,hurt,themselves,The bankers that the pilots admired hurt themselves . <eos>,The bankers that the pilots admired hurt themselves .,the bankers that the pilots admired hurt ***mask*** .,0.0729073454007782
2607,8,admired,embed,local,1,d,none,none,pilots,bankers,hurt,themselves,The pilots that the bankers admired hurt themselves . <eos>,The pilots that the bankers admired hurt themselves .,the pilots that the bankers admired hurt ***mask*** .,0.027660387344600634
2608,8,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,hurt,themselves,The mechanics that the pilot admired hurt themselves . <eos>,The mechanics that the pilot admired hurt themselves .,the mechanics that the pilot admired hurt ***mask*** .,0.07408414540089871
2609,8,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,hurt,themselves,The pilots that the mechanic admired hurt themselves . <eos>,The pilots that the mechanic admired hurt themselves .,the pilots that the mechanic admired hurt ***mask*** .,0.031071312646445075
2610,8,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,hurt,themselves,The bankers that the pilot admired hurt themselves . <eos>,The bankers that the pilot admired hurt themselves .,the bankers that the pilot admired hurt ***mask*** .,0.6544220202411808
2611,8,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,hurt,themselves,The pilots that the banker admired hurt themselves . <eos>,The pilots that the banker admired hurt themselves .,the pilots that the banker admired hurt ***mask*** .,0.08561430843153164
2612,8,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,hurt,themselves,The mechanic that the pilots admired hurt themselves . <eos>,The mechanic that the pilots admired hurt themselves .,the mechanic that the pilots admired hurt ***mask*** .,0.11888411948276731
2613,8,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,hurt,themselves,The pilot that the mechanics admired hurt themselves . <eos>,The pilot that the mechanics admired hurt themselves .,the pilot that the mechanics admired hurt ***mask*** .,0.13433987156253738
2614,8,admired,embed,local,1,c,matrix_subj,number,banker,pilots,hurt,themselves,The banker that the pilots admired hurt themselves . <eos>,The banker that the pilots admired hurt themselves .,the banker that the pilots admired hurt ***mask*** .,0.12491950125509839
2615,8,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,hurt,themselves,The pilot that the bankers admired hurt themselves . <eos>,The pilot that the bankers admired hurt themselves .,the pilot that the bankers admired hurt ***mask*** .,0.19543695043248066
2616,9,admired,embed,local,1,a,none,none,mechanics,pilots,injured,themselves,The mechanics that the pilots admired injured themselves . <eos>,The mechanics that the pilots admired injured themselves .,the mechanics that the pilots admired injured ***mask*** .,0.00033193529407084927
2617,9,admired,embed,local,1,b,none,none,pilots,mechanics,injured,themselves,The pilots that the mechanics admired injured themselves . <eos>,The pilots that the mechanics admired injured themselves .,the pilots that the mechanics admired injured ***mask*** .,0.00015725313771510301
2618,9,admired,embed,local,1,c,none,none,bankers,pilots,injured,themselves,The bankers that the pilots admired injured themselves . <eos>,The bankers that the pilots admired injured themselves .,the bankers that the pilots admired injured ***mask*** .,0.0011746260636051364
2619,9,admired,embed,local,1,d,none,none,pilots,bankers,injured,themselves,The pilots that the bankers admired injured themselves . <eos>,The pilots that the bankers admired injured themselves .,the pilots that the bankers admired injured ***mask*** .,0.0007383052591986563
2620,9,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,injured,themselves,The mechanics that the pilot admired injured themselves . <eos>,The mechanics that the pilot admired injured themselves .,the mechanics that the pilot admired injured ***mask*** .,0.0011892155937852863
2621,9,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,injured,themselves,The pilots that the mechanic admired injured themselves . <eos>,The pilots that the mechanic admired injured themselves .,the pilots that the mechanic admired injured ***mask*** .,0.0002417698334768227
2622,9,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,injured,themselves,The bankers that the pilot admired injured themselves . <eos>,The bankers that the pilot admired injured themselves .,the bankers that the pilot admired injured ***mask*** .,0.016924552871201006
2623,9,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,injured,themselves,The pilots that the banker admired injured themselves . <eos>,The pilots that the banker admired injured themselves .,the pilots that the banker admired injured ***mask*** .,0.0008021000877819699
2624,9,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,injured,themselves,The mechanic that the pilots admired injured themselves . <eos>,The mechanic that the pilots admired injured themselves .,the mechanic that the pilots admired injured ***mask*** .,0.010509710157597071
2625,9,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,injured,themselves,The pilot that the mechanics admired injured themselves . <eos>,The pilot that the mechanics admired injured themselves .,the pilot that the mechanics admired injured ***mask*** .,0.009703857689098134
2626,9,admired,embed,local,1,c,matrix_subj,number,banker,pilots,injured,themselves,The banker that the pilots admired injured themselves . <eos>,The banker that the pilots admired injured themselves .,the banker that the pilots admired injured ***mask*** .,0.001956243017397428
2627,9,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,injured,themselves,The pilot that the bankers admired injured themselves . <eos>,The pilot that the bankers admired injured themselves .,the pilot that the bankers admired injured ***mask*** .,0.0427308707755599
2628,10,admired,embed,local,1,a,none,none,mechanics,pilots,congratulated,themselves,The mechanics that the pilots admired congratulated themselves . <eos>,The mechanics that the pilots admired congratulated themselves .,the mechanics that the pilots admired congratulated ***mask*** .,0.0043360701068657125
2629,10,admired,embed,local,1,b,none,none,pilots,mechanics,congratulated,themselves,The pilots that the mechanics admired congratulated themselves . <eos>,The pilots that the mechanics admired congratulated themselves .,the pilots that the mechanics admired congratulated ***mask*** .,0.004158382065822086
2630,10,admired,embed,local,1,c,none,none,bankers,pilots,congratulated,themselves,The bankers that the pilots admired congratulated themselves . <eos>,The bankers that the pilots admired congratulated themselves .,the bankers that the pilots admired congratulated ***mask*** .,0.0043806676866400785
2631,10,admired,embed,local,1,d,none,none,pilots,bankers,congratulated,themselves,The pilots that the bankers admired congratulated themselves . <eos>,The pilots that the bankers admired congratulated themselves .,the pilots that the bankers admired congratulated ***mask*** .,0.005196980728638044
2632,10,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,congratulated,themselves,The mechanics that the pilot admired congratulated themselves . <eos>,The mechanics that the pilot admired congratulated themselves .,the mechanics that the pilot admired congratulated ***mask*** .,0.006059310106348175
2633,10,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,congratulated,themselves,The pilots that the mechanic admired congratulated themselves . <eos>,The pilots that the mechanic admired congratulated themselves .,the pilots that the mechanic admired congratulated ***mask*** .,0.00841828541496315
2634,10,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,congratulated,themselves,The bankers that the pilot admired congratulated themselves . <eos>,The bankers that the pilot admired congratulated themselves .,the bankers that the pilot admired congratulated ***mask*** .,0.008838823099488517
2635,10,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,congratulated,themselves,The pilots that the banker admired congratulated themselves . <eos>,The pilots that the banker admired congratulated themselves .,the pilots that the banker admired congratulated ***mask*** .,0.005963448685216725
2636,10,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,congratulated,themselves,The mechanic that the pilots admired congratulated themselves . <eos>,The mechanic that the pilots admired congratulated themselves .,the mechanic that the pilots admired congratulated ***mask*** .,0.01614307755130536
2637,10,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,congratulated,themselves,The pilot that the mechanics admired congratulated themselves . <eos>,The pilot that the mechanics admired congratulated themselves .,the pilot that the mechanics admired congratulated ***mask*** .,0.013166758620771563
2638,10,admired,embed,local,1,c,matrix_subj,number,banker,pilots,congratulated,themselves,The banker that the pilots admired congratulated themselves . <eos>,The banker that the pilots admired congratulated themselves .,the banker that the pilots admired congratulated ***mask*** .,0.00934159001609339
2639,10,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,congratulated,themselves,The pilot that the bankers admired congratulated themselves . <eos>,The pilot that the bankers admired congratulated themselves .,the pilot that the bankers admired congratulated ***mask*** .,0.017464102978479938
2640,11,admired,embed,local,1,a,none,none,mechanics,pilots,embarrassed,themselves,The mechanics that the pilots admired embarrassed themselves . <eos>,The mechanics that the pilots admired embarrassed themselves .,the mechanics that the pilots admired embarrassed ***mask*** .,0.06273619028964364
2641,11,admired,embed,local,1,b,none,none,pilots,mechanics,embarrassed,themselves,The pilots that the mechanics admired embarrassed themselves . <eos>,The pilots that the mechanics admired embarrassed themselves .,the pilots that the mechanics admired embarrassed ***mask*** .,0.05965060970024502
2642,11,admired,embed,local,1,c,none,none,bankers,pilots,embarrassed,themselves,The bankers that the pilots admired embarrassed themselves . <eos>,The bankers that the pilots admired embarrassed themselves .,the bankers that the pilots admired embarrassed ***mask*** .,0.0938591844479285
2643,11,admired,embed,local,1,d,none,none,pilots,bankers,embarrassed,themselves,The pilots that the bankers admired embarrassed themselves . <eos>,The pilots that the bankers admired embarrassed themselves .,the pilots that the bankers admired embarrassed ***mask*** .,0.08029469013002608
2644,11,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,embarrassed,themselves,The mechanics that the pilot admired embarrassed themselves . <eos>,The mechanics that the pilot admired embarrassed themselves .,the mechanics that the pilot admired embarrassed ***mask*** .,0.23117526289844254
2645,11,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,embarrassed,themselves,The pilots that the mechanic admired embarrassed themselves . <eos>,The pilots that the mechanic admired embarrassed themselves .,the pilots that the mechanic admired embarrassed ***mask*** .,0.1843559129037341
2646,11,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,embarrassed,themselves,The bankers that the pilot admired embarrassed themselves . <eos>,The bankers that the pilot admired embarrassed themselves .,the bankers that the pilot admired embarrassed ***mask*** .,0.6757746654442202
2647,11,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,embarrassed,themselves,The pilots that the banker admired embarrassed themselves . <eos>,The pilots that the banker admired embarrassed themselves .,the pilots that the banker admired embarrassed ***mask*** .,0.44292958507054725
2648,11,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,embarrassed,themselves,The mechanic that the pilots admired embarrassed themselves . <eos>,The mechanic that the pilots admired embarrassed themselves .,the mechanic that the pilots admired embarrassed ***mask*** .,0.12814552097458903
2649,11,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,embarrassed,themselves,The pilot that the mechanics admired embarrassed themselves . <eos>,The pilot that the mechanics admired embarrassed themselves .,the pilot that the mechanics admired embarrassed ***mask*** .,0.0853475634380642
2650,11,admired,embed,local,1,c,matrix_subj,number,banker,pilots,embarrassed,themselves,The banker that the pilots admired embarrassed themselves . <eos>,The banker that the pilots admired embarrassed themselves .,the banker that the pilots admired embarrassed ***mask*** .,0.1410463524264681
2651,11,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,embarrassed,themselves,The pilot that the bankers admired embarrassed themselves . <eos>,The pilot that the bankers admired embarrassed themselves .,the pilot that the bankers admired embarrassed ***mask*** .,0.15751193903531402
2652,12,admired,embed,local,1,a,none,none,mechanics,pilots,disguised,themselves,The mechanics that the pilots admired disguised themselves . <eos>,The mechanics that the pilots admired disguised themselves .,the mechanics that the pilots admired disguised ***mask*** .,9.568278882456666e-06
2653,12,admired,embed,local,1,b,none,none,pilots,mechanics,disguised,themselves,The pilots that the mechanics admired disguised themselves . <eos>,The pilots that the mechanics admired disguised themselves .,the pilots that the mechanics admired disguised ***mask*** .,3.824106574475873e-06
2654,12,admired,embed,local,1,c,none,none,bankers,pilots,disguised,themselves,The bankers that the pilots admired disguised themselves . <eos>,The bankers that the pilots admired disguised themselves .,the bankers that the pilots admired disguised ***mask*** .,0.00013544036174809805
2655,12,admired,embed,local,1,d,none,none,pilots,bankers,disguised,themselves,The pilots that the bankers admired disguised themselves . <eos>,The pilots that the bankers admired disguised themselves .,the pilots that the bankers admired disguised ***mask*** .,1.4402949210050694e-05
2656,12,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,disguised,themselves,The mechanics that the pilot admired disguised themselves . <eos>,The mechanics that the pilot admired disguised themselves .,the mechanics that the pilot admired disguised ***mask*** .,1.972989675303399e-05
2657,12,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,disguised,themselves,The pilots that the mechanic admired disguised themselves . <eos>,The pilots that the mechanic admired disguised themselves .,the pilots that the mechanic admired disguised ***mask*** .,6.377156416855782e-06
