,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
632,53,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,embarrassed,themselves,The mechanic said that the teachers embarrassed themselves . <eos>,The mechanic said that the teachers embarrassed themselves .,the mechanic said that the teachers embarrassed ***mask*** .,7.987904400242478
633,53,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,embarrassed,themselves,The teacher said that the mechanics embarrassed themselves . <eos>,The teacher said that the mechanics embarrassed themselves .,the teacher said that the mechanics embarrassed ***mask*** .,8.38956907763593
634,53,embed,local,1,c,nonlocal_subj,number,banker,teachers,embarrassed,themselves,The banker said that the teachers embarrassed themselves . <eos>,The banker said that the teachers embarrassed themselves .,the banker said that the teachers embarrassed ***mask*** .,7.033156361032938
635,53,embed,local,1,d,nonlocal_subj,number,teacher,bankers,embarrassed,themselves,The teacher said that the bankers embarrassed themselves . <eos>,The teacher said that the bankers embarrassed themselves .,the teacher said that the bankers embarrassed ***mask*** .,9.27605070520098
636,54,embed,local,1,a,none,none,mechanics,teachers,disguised,themselves,The mechanics said that the teachers disguised themselves . <eos>,The mechanics said that the teachers disguised themselves .,the mechanics said that the teachers disguised ***mask*** .,0.07802126778672584
637,54,embed,local,1,b,none,none,teachers,mechanics,disguised,themselves,The teachers said that the mechanics disguised themselves . <eos>,The teachers said that the mechanics disguised themselves .,the teachers said that the mechanics disguised ***mask*** .,0.09565423905686732
638,54,embed,local,1,c,none,none,bankers,teachers,disguised,themselves,The bankers said that the teachers disguised themselves . <eos>,The bankers said that the teachers disguised themselves .,the bankers said that the teachers disguised ***mask*** .,0.08538265827068342
639,54,embed,local,1,d,none,none,teachers,bankers,disguised,themselves,The teachers said that the bankers disguised themselves . <eos>,The teachers said that the bankers disguised themselves .,the teachers said that the bankers disguised ***mask*** .,0.1793030275309452
640,54,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,disguised,themselves,The mechanics said that the teacher disguised themselves . <eos>,The mechanics said that the teacher disguised themselves .,the mechanics said that the teacher disguised ***mask*** .,4.865263013412938
641,54,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,disguised,themselves,The teachers said that the mechanic disguised themselves . <eos>,The teachers said that the mechanic disguised themselves .,the teachers said that the mechanic disguised ***mask*** .,5.662069733908298
642,54,embed,nonlocal,0,c,local_subj,number,bankers,teacher,disguised,themselves,The bankers said that the teacher disguised themselves . <eos>,The bankers said that the teacher disguised themselves .,the bankers said that the teacher disguised ***mask*** .,5.434081535905734
643,54,embed,nonlocal,0,d,local_subj,number,teachers,banker,disguised,themselves,The teachers said that the banker disguised themselves . <eos>,The teachers said that the banker disguised themselves .,the teachers said that the banker disguised ***mask*** .,5.784849783449607
644,54,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,disguised,themselves,The mechanic said that the teachers disguised themselves . <eos>,The mechanic said that the teachers disguised themselves .,the mechanic said that the teachers disguised ***mask*** .,0.23992830411701585
645,54,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,disguised,themselves,The teacher said that the mechanics disguised themselves . <eos>,The teacher said that the mechanics disguised themselves .,the teacher said that the mechanics disguised ***mask*** .,0.14541444782946233
646,54,embed,local,1,c,nonlocal_subj,number,banker,teachers,disguised,themselves,The banker said that the teachers disguised themselves . <eos>,The banker said that the teachers disguised themselves .,the banker said that the teachers disguised ***mask*** .,0.06799985891049992
647,54,embed,local,1,d,nonlocal_subj,number,teacher,bankers,disguised,themselves,The teacher said that the bankers disguised themselves . <eos>,The teacher said that the bankers disguised themselves .,the teacher said that the bankers disguised ***mask*** .,0.17733669226060605
648,55,embed,local,1,a,none,none,mechanics,teachers,hated,themselves,The mechanics said that the teachers hated themselves . <eos>,The mechanics said that the teachers hated themselves .,the mechanics said that the teachers hated ***mask*** .,11.033970502676786
649,55,embed,local,1,b,none,none,teachers,mechanics,hated,themselves,The teachers said that the mechanics hated themselves . <eos>,The teachers said that the mechanics hated themselves .,the teachers said that the mechanics hated ***mask*** .,10.982501035975123
650,55,embed,local,1,c,none,none,bankers,teachers,hated,themselves,The bankers said that the teachers hated themselves . <eos>,The bankers said that the teachers hated themselves .,the bankers said that the teachers hated ***mask*** .,11.124157488430285
651,55,embed,local,1,d,none,none,teachers,bankers,hated,themselves,The teachers said that the bankers hated themselves . <eos>,The teachers said that the bankers hated themselves .,the teachers said that the bankers hated ***mask*** .,11.504532736046853
652,55,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,hated,themselves,The mechanics said that the teacher hated themselves . <eos>,The mechanics said that the teacher hated themselves .,the mechanics said that the teacher hated ***mask*** .,12.43394096662642
653,55,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,hated,themselves,The teachers said that the mechanic hated themselves . <eos>,The teachers said that the mechanic hated themselves .,the teachers said that the mechanic hated ***mask*** .,12.856759580950301
654,55,embed,nonlocal,0,c,local_subj,number,bankers,teacher,hated,themselves,The bankers said that the teacher hated themselves . <eos>,The bankers said that the teacher hated themselves .,the bankers said that the teacher hated ***mask*** .,13.35248525011194
655,55,embed,nonlocal,0,d,local_subj,number,teachers,banker,hated,themselves,The teachers said that the banker hated themselves . <eos>,The teachers said that the banker hated themselves .,the teachers said that the banker hated ***mask*** .,12.843229778987196
656,55,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,hated,themselves,The mechanic said that the teachers hated themselves . <eos>,The mechanic said that the teachers hated themselves .,the mechanic said that the teachers hated ***mask*** .,11.778600800889004
657,55,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,hated,themselves,The teacher said that the mechanics hated themselves . <eos>,The teacher said that the mechanics hated themselves .,the teacher said that the mechanics hated ***mask*** .,11.256983314928691
658,55,embed,local,1,c,nonlocal_subj,number,banker,teachers,hated,themselves,The banker said that the teachers hated themselves . <eos>,The banker said that the teachers hated themselves .,the banker said that the teachers hated ***mask*** .,11.553409234797533
659,55,embed,local,1,d,nonlocal_subj,number,teacher,bankers,hated,themselves,The teacher said that the bankers hated themselves . <eos>,The teacher said that the bankers hated themselves .,the teacher said that the bankers hated ***mask*** .,11.984984356249123
660,56,embed,local,1,a,none,none,mechanics,teachers,doubted,themselves,The mechanics said that the teachers doubted themselves . <eos>,The mechanics said that the teachers doubted themselves .,the mechanics said that the teachers doubted ***mask*** .,9.874812321451367
661,56,embed,local,1,b,none,none,teachers,mechanics,doubted,themselves,The teachers said that the mechanics doubted themselves . <eos>,The teachers said that the mechanics doubted themselves .,the teachers said that the mechanics doubted ***mask*** .,9.442126406601083
662,56,embed,local,1,c,none,none,bankers,teachers,doubted,themselves,The bankers said that the teachers doubted themselves . <eos>,The bankers said that the teachers doubted themselves .,the bankers said that the teachers doubted ***mask*** .,9.363244519557576
663,56,embed,local,1,d,none,none,teachers,bankers,doubted,themselves,The teachers said that the bankers doubted themselves . <eos>,The teachers said that the bankers doubted themselves .,the teachers said that the bankers doubted ***mask*** .,10.334737933885837
664,56,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,doubted,themselves,The mechanics said that the teacher doubted themselves . <eos>,The mechanics said that the teacher doubted themselves .,the mechanics said that the teacher doubted ***mask*** .,11.688774290806466
665,56,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,doubted,themselves,The teachers said that the mechanic doubted themselves . <eos>,The teachers said that the mechanic doubted themselves .,the teachers said that the mechanic doubted ***mask*** .,11.186823091262475
666,56,embed,nonlocal,0,c,local_subj,number,bankers,teacher,doubted,themselves,The bankers said that the teacher doubted themselves . <eos>,The bankers said that the teacher doubted themselves .,the bankers said that the teacher doubted ***mask*** .,11.68666202658778
667,56,embed,nonlocal,0,d,local_subj,number,teachers,banker,doubted,themselves,The teachers said that the banker doubted themselves . <eos>,The teachers said that the banker doubted themselves .,the teachers said that the banker doubted ***mask*** .,11.85733339471535
668,56,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,doubted,themselves,The mechanic said that the teachers doubted themselves . <eos>,The mechanic said that the teachers doubted themselves .,the mechanic said that the teachers doubted ***mask*** .,11.316936644982682
669,56,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,doubted,themselves,The teacher said that the mechanics doubted themselves . <eos>,The teacher said that the mechanics doubted themselves .,the teacher said that the mechanics doubted ***mask*** .,10.606388799700762
670,56,embed,local,1,c,nonlocal_subj,number,banker,teachers,doubted,themselves,The banker said that the teachers doubted themselves . <eos>,The banker said that the teachers doubted themselves .,the banker said that the teachers doubted ***mask*** .,9.88987006905401
671,56,embed,local,1,d,nonlocal_subj,number,teacher,bankers,doubted,themselves,The teacher said that the bankers doubted themselves . <eos>,The teacher said that the bankers doubted themselves .,the teacher said that the bankers doubted ***mask*** .,11.623807295515423
672,57,embed,local,1,a,none,none,mechanics,senators,hurt,themselves,The mechanics said that the senators hurt themselves . <eos>,The mechanics said that the senators hurt themselves .,the mechanics said that the senators hurt ***mask*** .,4.474173240776829
673,57,embed,local,1,b,none,none,senators,mechanics,hurt,themselves,The senators said that the mechanics hurt themselves . <eos>,The senators said that the mechanics hurt themselves .,the senators said that the mechanics hurt ***mask*** .,4.927980608154177
674,57,embed,local,1,c,none,none,bankers,senators,hurt,themselves,The bankers said that the senators hurt themselves . <eos>,The bankers said that the senators hurt themselves .,the bankers said that the senators hurt ***mask*** .,4.825956814317872
675,57,embed,local,1,d,none,none,senators,bankers,hurt,themselves,The senators said that the bankers hurt themselves . <eos>,The senators said that the bankers hurt themselves .,the senators said that the bankers hurt ***mask*** .,5.5544021121027525
676,57,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hurt,themselves,The mechanics said that the senator hurt themselves . <eos>,The mechanics said that the senator hurt themselves .,the mechanics said that the senator hurt ***mask*** .,6.974516539818899
677,57,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hurt,themselves,The senators said that the mechanic hurt themselves . <eos>,The senators said that the mechanic hurt themselves .,the senators said that the mechanic hurt ***mask*** .,6.9156201134303
678,57,embed,nonlocal,0,c,local_subj,number,bankers,senator,hurt,themselves,The bankers said that the senator hurt themselves . <eos>,The bankers said that the senator hurt themselves .,the bankers said that the senator hurt ***mask*** .,7.308089324208028
679,57,embed,nonlocal,0,d,local_subj,number,senators,banker,hurt,themselves,The senators said that the banker hurt themselves . <eos>,The senators said that the banker hurt themselves .,the senators said that the banker hurt ***mask*** .,7.632375691461238
680,57,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hurt,themselves,The mechanic said that the senators hurt themselves . <eos>,The mechanic said that the senators hurt themselves .,the mechanic said that the senators hurt ***mask*** .,5.767676866359973
681,57,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hurt,themselves,The senator said that the mechanics hurt themselves . <eos>,The senator said that the mechanics hurt themselves .,the senator said that the mechanics hurt ***mask*** .,5.286789396241738
682,57,embed,local,1,c,nonlocal_subj,number,banker,senators,hurt,themselves,The banker said that the senators hurt themselves . <eos>,The banker said that the senators hurt themselves .,the banker said that the senators hurt ***mask*** .,5.627742953770255
683,57,embed,local,1,d,nonlocal_subj,number,senator,bankers,hurt,themselves,The senator said that the bankers hurt themselves . <eos>,The senator said that the bankers hurt themselves .,the senator said that the bankers hurt ***mask*** .,7.03056710224412
684,58,embed,local,1,a,none,none,mechanics,senators,injured,themselves,The mechanics said that the senators injured themselves . <eos>,The mechanics said that the senators injured themselves .,the mechanics said that the senators injured ***mask*** .,3.393579650260766
685,58,embed,local,1,b,none,none,senators,mechanics,injured,themselves,The senators said that the mechanics injured themselves . <eos>,The senators said that the mechanics injured themselves .,the senators said that the mechanics injured ***mask*** .,2.8804645193310767
686,58,embed,local,1,c,none,none,bankers,senators,injured,themselves,The bankers said that the senators injured themselves . <eos>,The bankers said that the senators injured themselves .,the bankers said that the senators injured ***mask*** .,2.1272601247762557
687,58,embed,local,1,d,none,none,senators,bankers,injured,themselves,The senators said that the bankers injured themselves . <eos>,The senators said that the bankers injured themselves .,the senators said that the bankers injured ***mask*** .,2.0204310626139255
688,58,embed,nonlocal,0,a,local_subj,number,mechanics,senator,injured,themselves,The mechanics said that the senator injured themselves . <eos>,The mechanics said that the senator injured themselves .,the mechanics said that the senator injured ***mask*** .,7.903085910953706
689,58,embed,nonlocal,0,b,local_subj,number,senators,mechanic,injured,themselves,The senators said that the mechanic injured themselves . <eos>,The senators said that the mechanic injured themselves .,the senators said that the mechanic injured ***mask*** .,9.162042595467325
690,58,embed,nonlocal,0,c,local_subj,number,bankers,senator,injured,themselves,The bankers said that the senator injured themselves . <eos>,The bankers said that the senator injured themselves .,the bankers said that the senator injured ***mask*** .,8.805494259753209
691,58,embed,nonlocal,0,d,local_subj,number,senators,banker,injured,themselves,The senators said that the banker injured themselves . <eos>,The senators said that the banker injured themselves .,the senators said that the banker injured ***mask*** .,7.901764665439071
692,58,embed,local,1,a,nonlocal_subj,number,mechanic,senators,injured,themselves,The mechanic said that the senators injured themselves . <eos>,The mechanic said that the senators injured themselves .,the mechanic said that the senators injured ***mask*** .,4.131884319545837
693,58,embed,local,1,b,nonlocal_subj,number,senator,mechanics,injured,themselves,The senator said that the mechanics injured themselves . <eos>,The senator said that the mechanics injured themselves .,the senator said that the mechanics injured ***mask*** .,2.672374583797351
694,58,embed,local,1,c,nonlocal_subj,number,banker,senators,injured,themselves,The banker said that the senators injured themselves . <eos>,The banker said that the senators injured themselves .,the banker said that the senators injured ***mask*** .,2.1200337334317187
695,58,embed,local,1,d,nonlocal_subj,number,senator,bankers,injured,themselves,The senator said that the bankers injured themselves . <eos>,The senator said that the bankers injured themselves .,the senator said that the bankers injured ***mask*** .,2.802206188791584
696,59,embed,local,1,a,none,none,mechanics,senators,congratulated,themselves,The mechanics said that the senators congratulated themselves . <eos>,The mechanics said that the senators congratulated themselves .,the mechanics said that the senators congratulated ***mask*** .,7.9101950789535325
697,59,embed,local,1,b,none,none,senators,mechanics,congratulated,themselves,The senators said that the mechanics congratulated themselves . <eos>,The senators said that the mechanics congratulated themselves .,the senators said that the mechanics congratulated ***mask*** .,7.380061038353886
698,59,embed,local,1,c,none,none,bankers,senators,congratulated,themselves,The bankers said that the senators congratulated themselves . <eos>,The bankers said that the senators congratulated themselves .,the bankers said that the senators congratulated ***mask*** .,8.297947615836637
699,59,embed,local,1,d,none,none,senators,bankers,congratulated,themselves,The senators said that the bankers congratulated themselves . <eos>,The senators said that the bankers congratulated themselves .,the senators said that the bankers congratulated ***mask*** .,8.42512426196265
700,59,embed,nonlocal,0,a,local_subj,number,mechanics,senator,congratulated,themselves,The mechanics said that the senator congratulated themselves . <eos>,The mechanics said that the senator congratulated themselves .,the mechanics said that the senator congratulated ***mask*** .,8.594059249022317
701,59,embed,nonlocal,0,b,local_subj,number,senators,mechanic,congratulated,themselves,The senators said that the mechanic congratulated themselves . <eos>,The senators said that the mechanic congratulated themselves .,the senators said that the mechanic congratulated ***mask*** .,8.504670960488696
702,59,embed,nonlocal,0,c,local_subj,number,bankers,senator,congratulated,themselves,The bankers said that the senator congratulated themselves . <eos>,The bankers said that the senator congratulated themselves .,the bankers said that the senator congratulated ***mask*** .,9.078676502215629
703,59,embed,nonlocal,0,d,local_subj,number,senators,banker,congratulated,themselves,The senators said that the banker congratulated themselves . <eos>,The senators said that the banker congratulated themselves .,the senators said that the banker congratulated ***mask*** .,8.768466484531563
704,59,embed,local,1,a,nonlocal_subj,number,mechanic,senators,congratulated,themselves,The mechanic said that the senators congratulated themselves . <eos>,The mechanic said that the senators congratulated themselves .,the mechanic said that the senators congratulated ***mask*** .,9.749626252835238
705,59,embed,local,1,b,nonlocal_subj,number,senator,mechanics,congratulated,themselves,The senator said that the mechanics congratulated themselves . <eos>,The senator said that the mechanics congratulated themselves .,the senator said that the mechanics congratulated ***mask*** .,7.648237407755509
706,59,embed,local,1,c,nonlocal_subj,number,banker,senators,congratulated,themselves,The banker said that the senators congratulated themselves . <eos>,The banker said that the senators congratulated themselves .,the banker said that the senators congratulated ***mask*** .,9.528696773415307
707,59,embed,local,1,d,nonlocal_subj,number,senator,bankers,congratulated,themselves,The senator said that the bankers congratulated themselves . <eos>,The senator said that the bankers congratulated themselves .,the senator said that the bankers congratulated ***mask*** .,9.032077473278816
708,60,embed,local,1,a,none,none,mechanics,senators,embarrassed,themselves,The mechanics said that the senators embarrassed themselves . <eos>,The mechanics said that the senators embarrassed themselves .,the mechanics said that the senators embarrassed ***mask*** .,6.810840531160063
709,60,embed,local,1,b,none,none,senators,mechanics,embarrassed,themselves,The senators said that the mechanics embarrassed themselves . <eos>,The senators said that the mechanics embarrassed themselves .,the senators said that the mechanics embarrassed ***mask*** .,6.5464648480480685
710,60,embed,local,1,c,none,none,bankers,senators,embarrassed,themselves,The bankers said that the senators embarrassed themselves . <eos>,The bankers said that the senators embarrassed themselves .,the bankers said that the senators embarrassed ***mask*** .,6.166254405636817
711,60,embed,local,1,d,none,none,senators,bankers,embarrassed,themselves,The senators said that the bankers embarrassed themselves . <eos>,The senators said that the bankers embarrassed themselves .,the senators said that the bankers embarrassed ***mask*** .,6.856433524665292
712,60,embed,nonlocal,0,a,local_subj,number,mechanics,senator,embarrassed,themselves,The mechanics said that the senator embarrassed themselves . <eos>,The mechanics said that the senator embarrassed themselves .,the mechanics said that the senator embarrassed ***mask*** .,6.946097312853676
713,60,embed,nonlocal,0,b,local_subj,number,senators,mechanic,embarrassed,themselves,The senators said that the mechanic embarrassed themselves . <eos>,The senators said that the mechanic embarrassed themselves .,the senators said that the mechanic embarrassed ***mask*** .,7.870040532435617
714,60,embed,nonlocal,0,c,local_subj,number,bankers,senator,embarrassed,themselves,The bankers said that the senator embarrassed themselves . <eos>,The bankers said that the senator embarrassed themselves .,the bankers said that the senator embarrassed ***mask*** .,7.025883130229511
715,60,embed,nonlocal,0,d,local_subj,number,senators,banker,embarrassed,themselves,The senators said that the banker embarrassed themselves . <eos>,The senators said that the banker embarrassed themselves .,the senators said that the banker embarrassed ***mask*** .,8.434489264285974
716,60,embed,local,1,a,nonlocal_subj,number,mechanic,senators,embarrassed,themselves,The mechanic said that the senators embarrassed themselves . <eos>,The mechanic said that the senators embarrassed themselves .,the mechanic said that the senators embarrassed ***mask*** .,8.8518288113246
717,60,embed,local,1,b,nonlocal_subj,number,senator,mechanics,embarrassed,themselves,The senator said that the mechanics embarrassed themselves . <eos>,The senator said that the mechanics embarrassed themselves .,the senator said that the mechanics embarrassed ***mask*** .,7.833137244284298
718,60,embed,local,1,c,nonlocal_subj,number,banker,senators,embarrassed,themselves,The banker said that the senators embarrassed themselves . <eos>,The banker said that the senators embarrassed themselves .,the banker said that the senators embarrassed ***mask*** .,8.220814984913016
719,60,embed,local,1,d,nonlocal_subj,number,senator,bankers,embarrassed,themselves,The senator said that the bankers embarrassed themselves . <eos>,The senator said that the bankers embarrassed themselves .,the senator said that the bankers embarrassed ***mask*** .,9.575400934570366
720,61,embed,local,1,a,none,none,mechanics,senators,disguised,themselves,The mechanics said that the senators disguised themselves . <eos>,The mechanics said that the senators disguised themselves .,the mechanics said that the senators disguised ***mask*** .,0.016906018122617137
721,61,embed,local,1,b,none,none,senators,mechanics,disguised,themselves,The senators said that the mechanics disguised themselves . <eos>,The senators said that the mechanics disguised themselves .,the senators said that the mechanics disguised ***mask*** .,0.030972155702987395
722,61,embed,local,1,c,none,none,bankers,senators,disguised,themselves,The bankers said that the senators disguised themselves . <eos>,The bankers said that the senators disguised themselves .,the bankers said that the senators disguised ***mask*** .,0.018265762713519422
723,61,embed,local,1,d,none,none,senators,bankers,disguised,themselves,The senators said that the bankers disguised themselves . <eos>,The senators said that the bankers disguised themselves .,the senators said that the bankers disguised ***mask*** .,0.02975953092442446
724,61,embed,nonlocal,0,a,local_subj,number,mechanics,senator,disguised,themselves,The mechanics said that the senator disguised themselves . <eos>,The mechanics said that the senator disguised themselves .,the mechanics said that the senator disguised ***mask*** .,5.787569073192341
725,61,embed,nonlocal,0,b,local_subj,number,senators,mechanic,disguised,themselves,The senators said that the mechanic disguised themselves . <eos>,The senators said that the mechanic disguised themselves .,the senators said that the mechanic disguised ***mask*** .,6.843617675393442
726,61,embed,nonlocal,0,c,local_subj,number,bankers,senator,disguised,themselves,The bankers said that the senator disguised themselves . <eos>,The bankers said that the senator disguised themselves .,the bankers said that the senator disguised ***mask*** .,6.291632799505136
727,61,embed,nonlocal,0,d,local_subj,number,senators,banker,disguised,themselves,The senators said that the banker disguised themselves . <eos>,The senators said that the banker disguised themselves .,the senators said that the banker disguised ***mask*** .,6.1555693921704515
728,61,embed,local,1,a,nonlocal_subj,number,mechanic,senators,disguised,themselves,The mechanic said that the senators disguised themselves . <eos>,The mechanic said that the senators disguised themselves .,the mechanic said that the senators disguised ***mask*** .,0.026548122997053395
729,61,embed,local,1,b,nonlocal_subj,number,senator,mechanics,disguised,themselves,The senator said that the mechanics disguised themselves . <eos>,The senator said that the mechanics disguised themselves .,the senator said that the mechanics disguised ***mask*** .,0.04127835253144673
730,61,embed,local,1,c,nonlocal_subj,number,banker,senators,disguised,themselves,The banker said that the senators disguised themselves . <eos>,The banker said that the senators disguised themselves .,the banker said that the senators disguised ***mask*** .,0.013428796670360614
731,61,embed,local,1,d,nonlocal_subj,number,senator,bankers,disguised,themselves,The senator said that the bankers disguised themselves . <eos>,The senator said that the bankers disguised themselves .,the senator said that the bankers disguised ***mask*** .,0.04438760284304035
732,62,embed,local,1,a,none,none,mechanics,senators,hated,themselves,The mechanics said that the senators hated themselves . <eos>,The mechanics said that the senators hated themselves .,the mechanics said that the senators hated ***mask*** .,11.212409053905052
733,62,embed,local,1,b,none,none,senators,mechanics,hated,themselves,The senators said that the mechanics hated themselves . <eos>,The senators said that the mechanics hated themselves .,the senators said that the mechanics hated ***mask*** .,11.027671004775746
734,62,embed,local,1,c,none,none,bankers,senators,hated,themselves,The bankers said that the senators hated themselves . <eos>,The bankers said that the senators hated themselves .,the bankers said that the senators hated ***mask*** .,11.01602101446346
735,62,embed,local,1,d,none,none,senators,bankers,hated,themselves,The senators said that the bankers hated themselves . <eos>,The senators said that the bankers hated themselves .,the senators said that the bankers hated ***mask*** .,11.628468202892323
736,62,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hated,themselves,The mechanics said that the senator hated themselves . <eos>,The mechanics said that the senator hated themselves .,the mechanics said that the senator hated ***mask*** .,11.968382417343896
737,62,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hated,themselves,The senators said that the mechanic hated themselves . <eos>,The senators said that the mechanic hated themselves .,the senators said that the mechanic hated ***mask*** .,12.839788952095166
738,62,embed,nonlocal,0,c,local_subj,number,bankers,senator,hated,themselves,The bankers said that the senator hated themselves . <eos>,The bankers said that the senator hated themselves .,the bankers said that the senator hated ***mask*** .,12.162701709706225
739,62,embed,nonlocal,0,d,local_subj,number,senators,banker,hated,themselves,The senators said that the banker hated themselves . <eos>,The senators said that the banker hated themselves .,the senators said that the banker hated ***mask*** .,12.468668517578058
740,62,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hated,themselves,The mechanic said that the senators hated themselves . <eos>,The mechanic said that the senators hated themselves .,the mechanic said that the senators hated ***mask*** .,11.801110030323485
741,62,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hated,themselves,The senator said that the mechanics hated themselves . <eos>,The senator said that the mechanics hated themselves .,the senator said that the mechanics hated ***mask*** .,10.380003965971529
742,62,embed,local,1,c,nonlocal_subj,number,banker,senators,hated,themselves,The banker said that the senators hated themselves . <eos>,The banker said that the senators hated themselves .,the banker said that the senators hated ***mask*** .,11.392922358827324
743,62,embed,local,1,d,nonlocal_subj,number,senator,bankers,hated,themselves,The senator said that the bankers hated themselves . <eos>,The senator said that the bankers hated themselves .,the senator said that the bankers hated ***mask*** .,11.947649698902621
744,63,embed,local,1,a,none,none,mechanics,senators,doubted,themselves,The mechanics said that the senators doubted themselves . <eos>,The mechanics said that the senators doubted themselves .,the mechanics said that the senators doubted ***mask*** .,10.666944995056806
745,63,embed,local,1,b,none,none,senators,mechanics,doubted,themselves,The senators said that the mechanics doubted themselves . <eos>,The senators said that the mechanics doubted themselves .,the senators said that the mechanics doubted ***mask*** .,10.998360389548035
746,63,embed,local,1,c,none,none,bankers,senators,doubted,themselves,The bankers said that the senators doubted themselves . <eos>,The bankers said that the senators doubted themselves .,the bankers said that the senators doubted ***mask*** .,10.305803458756309
747,63,embed,local,1,d,none,none,senators,bankers,doubted,themselves,The senators said that the bankers doubted themselves . <eos>,The senators said that the bankers doubted themselves .,the senators said that the bankers doubted ***mask*** .,11.04920367333968
748,63,embed,nonlocal,0,a,local_subj,number,mechanics,senator,doubted,themselves,The mechanics said that the senator doubted themselves . <eos>,The mechanics said that the senator doubted themselves .,the mechanics said that the senator doubted ***mask*** .,11.523624478479814
749,63,embed,nonlocal,0,b,local_subj,number,senators,mechanic,doubted,themselves,The senators said that the mechanic doubted themselves . <eos>,The senators said that the mechanic doubted themselves .,the senators said that the mechanic doubted ***mask*** .,11.878057882577432
750,63,embed,nonlocal,0,c,local_subj,number,bankers,senator,doubted,themselves,The bankers said that the senator doubted themselves . <eos>,The bankers said that the senator doubted themselves .,the bankers said that the senator doubted ***mask*** .,11.718451807925513
751,63,embed,nonlocal,0,d,local_subj,number,senators,banker,doubted,themselves,The senators said that the banker doubted themselves . <eos>,The senators said that the banker doubted themselves .,the senators said that the banker doubted ***mask*** .,11.748693710364062
752,63,embed,local,1,a,nonlocal_subj,number,mechanic,senators,doubted,themselves,The mechanic said that the senators doubted themselves . <eos>,The mechanic said that the senators doubted themselves .,the mechanic said that the senators doubted ***mask*** .,11.750220029252434
753,63,embed,local,1,b,nonlocal_subj,number,senator,mechanics,doubted,themselves,The senator said that the mechanics doubted themselves . <eos>,The senator said that the mechanics doubted themselves .,the senator said that the mechanics doubted ***mask*** .,11.241454393148969
754,63,embed,local,1,c,nonlocal_subj,number,banker,senators,doubted,themselves,The banker said that the senators doubted themselves . <eos>,The banker said that the senators doubted themselves .,the banker said that the senators doubted ***mask*** .,11.145363089039481
755,63,embed,local,1,d,nonlocal_subj,number,senator,bankers,doubted,themselves,The senator said that the bankers doubted themselves . <eos>,The senator said that the bankers doubted themselves .,the senator said that the bankers doubted ***mask*** .,12.30611387199093
756,64,embed,local,1,a,none,none,mechanics,consultants,hurt,themselves,The mechanics said that the consultants hurt themselves . <eos>,The mechanics said that the consultants hurt themselves .,the mechanics said that the consultants hurt ***mask*** .,2.696118103446118
757,64,embed,local,1,b,none,none,consultants,mechanics,hurt,themselves,The consultants said that the mechanics hurt themselves . <eos>,The consultants said that the mechanics hurt themselves .,the consultants said that the mechanics hurt ***mask*** .,2.858722457727092
758,64,embed,local,1,c,none,none,bankers,consultants,hurt,themselves,The bankers said that the consultants hurt themselves . <eos>,The bankers said that the consultants hurt themselves .,the bankers said that the consultants hurt ***mask*** .,3.47174049403384
759,64,embed,local,1,d,none,none,consultants,bankers,hurt,themselves,The consultants said that the bankers hurt themselves . <eos>,The consultants said that the bankers hurt themselves .,the consultants said that the bankers hurt ***mask*** .,4.681785727764008
760,64,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,hurt,themselves,The mechanics said that the consultant hurt themselves . <eos>,The mechanics said that the consultant hurt themselves .,the mechanics said that the consultant hurt ***mask*** .,6.324466619581304
761,64,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,hurt,themselves,The consultants said that the mechanic hurt themselves . <eos>,The consultants said that the mechanic hurt themselves .,the consultants said that the mechanic hurt ***mask*** .,7.1635846573739945
762,64,embed,nonlocal,0,c,local_subj,number,bankers,consultant,hurt,themselves,The bankers said that the consultant hurt themselves . <eos>,The bankers said that the consultant hurt themselves .,the bankers said that the consultant hurt ***mask*** .,7.089392583495306
