,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
653,55,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,hated,herself,The teachers said that the mechanic hated herself . <eos>,The teachers said that the mechanic hated herself .,the teachers said that the mechanic hated ***mask*** .,13.195569484612827
654,55,embed,local,1,c,nonlocal_subj,number,bankers,teacher,hated,herself,The bankers said that the teacher hated herself . <eos>,The bankers said that the teacher hated herself .,the bankers said that the teacher hated ***mask*** .,11.086302135178848
655,55,embed,local,1,d,nonlocal_subj,number,teachers,banker,hated,herself,The teachers said that the banker hated herself . <eos>,The teachers said that the banker hated herself .,the teachers said that the banker hated ***mask*** .,12.685004438742457
656,55,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,hated,herself,The mechanic said that the teachers hated herself . <eos>,The mechanic said that the teachers hated herself .,the mechanic said that the teachers hated ***mask*** .,13.9111292877731
657,55,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,hated,herself,The teacher said that the mechanics hated herself . <eos>,The teacher said that the mechanics hated herself .,the teacher said that the mechanics hated ***mask*** .,14.355257697585126
658,55,embed,nonlocal,0,c,local_subj,number,banker,teachers,hated,herself,The banker said that the teachers hated herself . <eos>,The banker said that the teachers hated herself .,the banker said that the teachers hated ***mask*** .,13.784293862734597
659,55,embed,nonlocal,0,d,local_subj,number,teacher,bankers,hated,herself,The teacher said that the bankers hated herself . <eos>,The teacher said that the bankers hated herself .,the teacher said that the bankers hated ***mask*** .,14.863297950369704
660,56,embed,local,1,a,none,none,mechanic,teacher,doubted,herself,The mechanic said that the teacher doubted herself . <eos>,The mechanic said that the teacher doubted herself .,the mechanic said that the teacher doubted ***mask*** .,11.911817358267447
661,56,embed,local,1,b,none,none,teacher,mechanic,doubted,herself,The teacher said that the mechanic doubted herself . <eos>,The teacher said that the mechanic doubted herself .,the teacher said that the mechanic doubted ***mask*** .,11.205045788962021
662,56,embed,local,1,c,none,none,banker,teacher,doubted,herself,The banker said that the teacher doubted herself . <eos>,The banker said that the teacher doubted herself .,the banker said that the teacher doubted ***mask*** .,10.64085703507704
663,56,embed,local,1,d,none,none,teacher,banker,doubted,herself,The teacher said that the banker doubted herself . <eos>,The teacher said that the banker doubted herself .,the teacher said that the banker doubted ***mask*** .,11.671659118233041
664,56,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,doubted,herself,The mechanics said that the teacher doubted herself . <eos>,The mechanics said that the teacher doubted herself .,the mechanics said that the teacher doubted ***mask*** .,11.612128472950607
665,56,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,doubted,herself,The teachers said that the mechanic doubted herself . <eos>,The teachers said that the mechanic doubted herself .,the teachers said that the mechanic doubted ***mask*** .,11.466702115240581
666,56,embed,local,1,c,nonlocal_subj,number,bankers,teacher,doubted,herself,The bankers said that the teacher doubted herself . <eos>,The bankers said that the teacher doubted herself .,the bankers said that the teacher doubted ***mask*** .,9.459631175308878
667,56,embed,local,1,d,nonlocal_subj,number,teachers,banker,doubted,herself,The teachers said that the banker doubted herself . <eos>,The teachers said that the banker doubted herself .,the teachers said that the banker doubted ***mask*** .,12.158606398126297
668,56,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,doubted,herself,The mechanic said that the teachers doubted herself . <eos>,The mechanic said that the teachers doubted herself .,the mechanic said that the teachers doubted ***mask*** .,13.092867915099916
669,56,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,doubted,herself,The teacher said that the mechanics doubted herself . <eos>,The teacher said that the mechanics doubted herself .,the teacher said that the mechanics doubted ***mask*** .,13.35866493849241
670,56,embed,nonlocal,0,c,local_subj,number,banker,teachers,doubted,herself,The banker said that the teachers doubted herself . <eos>,The banker said that the teachers doubted herself .,the banker said that the teachers doubted ***mask*** .,12.009600125104566
671,56,embed,nonlocal,0,d,local_subj,number,teacher,bankers,doubted,herself,The teacher said that the bankers doubted herself . <eos>,The teacher said that the bankers doubted herself .,the teacher said that the bankers doubted ***mask*** .,14.106207536603883
672,57,embed,local,1,a,none,none,mechanic,senator,hurt,herself,The mechanic said that the senator hurt herself . <eos>,The mechanic said that the senator hurt herself .,the mechanic said that the senator hurt ***mask*** .,5.9151330721359665
673,57,embed,local,1,b,none,none,senator,mechanic,hurt,herself,The senator said that the mechanic hurt herself . <eos>,The senator said that the mechanic hurt herself .,the senator said that the mechanic hurt ***mask*** .,5.573108756555806
674,57,embed,local,1,c,none,none,banker,senator,hurt,herself,The banker said that the senator hurt herself . <eos>,The banker said that the senator hurt herself .,the banker said that the senator hurt ***mask*** .,6.0835496520631525
675,57,embed,local,1,d,none,none,senator,banker,hurt,herself,The senator said that the banker hurt herself . <eos>,The senator said that the banker hurt herself .,the senator said that the banker hurt ***mask*** .,7.684191349927547
676,57,embed,local,1,a,nonlocal_subj,number,mechanics,senator,hurt,herself,The mechanics said that the senator hurt herself . <eos>,The mechanics said that the senator hurt herself .,the mechanics said that the senator hurt ***mask*** .,6.274267109086523
677,57,embed,local,1,b,nonlocal_subj,number,senators,mechanic,hurt,herself,The senators said that the mechanic hurt herself . <eos>,The senators said that the mechanic hurt herself .,the senators said that the mechanic hurt ***mask*** .,6.013274048627643
678,57,embed,local,1,c,nonlocal_subj,number,bankers,senator,hurt,herself,The bankers said that the senator hurt herself . <eos>,The bankers said that the senator hurt herself .,the bankers said that the senator hurt ***mask*** .,6.115790066282258
679,57,embed,local,1,d,nonlocal_subj,number,senators,banker,hurt,herself,The senators said that the banker hurt herself . <eos>,The senators said that the banker hurt herself .,the senators said that the banker hurt ***mask*** .,8.02972231117809
680,57,embed,nonlocal,0,a,local_subj,number,mechanic,senators,hurt,herself,The mechanic said that the senators hurt herself . <eos>,The mechanic said that the senators hurt herself .,the mechanic said that the senators hurt ***mask*** .,9.825225146431938
681,57,embed,nonlocal,0,b,local_subj,number,senator,mechanics,hurt,herself,The senator said that the mechanics hurt herself . <eos>,The senator said that the mechanics hurt herself .,the senator said that the mechanics hurt ***mask*** .,8.417304290672448
682,57,embed,nonlocal,0,c,local_subj,number,banker,senators,hurt,herself,The banker said that the senators hurt herself . <eos>,The banker said that the senators hurt herself .,the banker said that the senators hurt ***mask*** .,9.68319299577179
683,57,embed,nonlocal,0,d,local_subj,number,senator,bankers,hurt,herself,The senator said that the bankers hurt herself . <eos>,The senator said that the bankers hurt herself .,the senator said that the bankers hurt ***mask*** .,9.806817726784669
684,58,embed,local,1,a,none,none,mechanic,senator,injured,herself,The mechanic said that the senator injured herself . <eos>,The mechanic said that the senator injured herself .,the mechanic said that the senator injured ***mask*** .,3.7596450796918712
685,58,embed,local,1,b,none,none,senator,mechanic,injured,herself,The senator said that the mechanic injured herself . <eos>,The senator said that the mechanic injured herself .,the senator said that the mechanic injured ***mask*** .,3.8852714452960853
686,58,embed,local,1,c,none,none,banker,senator,injured,herself,The banker said that the senator injured herself . <eos>,The banker said that the senator injured herself .,the banker said that the senator injured ***mask*** .,3.550364173381526
687,58,embed,local,1,d,none,none,senator,banker,injured,herself,The senator said that the banker injured herself . <eos>,The senator said that the banker injured herself .,the senator said that the banker injured ***mask*** .,4.110263964803699
688,58,embed,local,1,a,nonlocal_subj,number,mechanics,senator,injured,herself,The mechanics said that the senator injured herself . <eos>,The mechanics said that the senator injured herself .,the mechanics said that the senator injured ***mask*** .,4.2116062484006855
689,58,embed,local,1,b,nonlocal_subj,number,senators,mechanic,injured,herself,The senators said that the mechanic injured herself . <eos>,The senators said that the mechanic injured herself .,the senators said that the mechanic injured ***mask*** .,4.408718612439165
690,58,embed,local,1,c,nonlocal_subj,number,bankers,senator,injured,herself,The bankers said that the senator injured herself . <eos>,The bankers said that the senator injured herself .,the bankers said that the senator injured ***mask*** .,3.175384880389932
691,58,embed,local,1,d,nonlocal_subj,number,senators,banker,injured,herself,The senators said that the banker injured herself . <eos>,The senators said that the banker injured herself .,the senators said that the banker injured ***mask*** .,4.831246943813234
692,58,embed,nonlocal,0,a,local_subj,number,mechanic,senators,injured,herself,The mechanic said that the senators injured herself . <eos>,The mechanic said that the senators injured herself .,the mechanic said that the senators injured ***mask*** .,7.0021475110627645
693,58,embed,nonlocal,0,b,local_subj,number,senator,mechanics,injured,herself,The senator said that the mechanics injured herself . <eos>,The senator said that the mechanics injured herself .,the senator said that the mechanics injured ***mask*** .,5.055959118832844
694,58,embed,nonlocal,0,c,local_subj,number,banker,senators,injured,herself,The banker said that the senators injured herself . <eos>,The banker said that the senators injured herself .,the banker said that the senators injured ***mask*** .,7.356252452316713
695,58,embed,nonlocal,0,d,local_subj,number,senator,bankers,injured,herself,The senator said that the bankers injured herself . <eos>,The senator said that the bankers injured herself .,the senator said that the bankers injured ***mask*** .,6.457995934128332
696,59,embed,local,1,a,none,none,mechanic,senator,congratulated,herself,The mechanic said that the senator congratulated herself . <eos>,The mechanic said that the senator congratulated herself .,the mechanic said that the senator congratulated ***mask*** .,9.635558854880932
697,59,embed,local,1,b,none,none,senator,mechanic,congratulated,herself,The senator said that the mechanic congratulated herself . <eos>,The senator said that the mechanic congratulated herself .,the senator said that the mechanic congratulated ***mask*** .,8.133622079454712
698,59,embed,local,1,c,none,none,banker,senator,congratulated,herself,The banker said that the senator congratulated herself . <eos>,The banker said that the senator congratulated herself .,the banker said that the senator congratulated ***mask*** .,9.318094304081098
699,59,embed,local,1,d,none,none,senator,banker,congratulated,herself,The senator said that the banker congratulated herself . <eos>,The senator said that the banker congratulated herself .,the senator said that the banker congratulated ***mask*** .,9.974213774736736
700,59,embed,local,1,a,nonlocal_subj,number,mechanics,senator,congratulated,herself,The mechanics said that the senator congratulated herself . <eos>,The mechanics said that the senator congratulated herself .,the mechanics said that the senator congratulated ***mask*** .,9.17423995718259
701,59,embed,local,1,b,nonlocal_subj,number,senators,mechanic,congratulated,herself,The senators said that the mechanic congratulated herself . <eos>,The senators said that the mechanic congratulated herself .,the senators said that the mechanic congratulated ***mask*** .,8.81928087853443
702,59,embed,local,1,c,nonlocal_subj,number,bankers,senator,congratulated,herself,The bankers said that the senator congratulated herself . <eos>,The bankers said that the senator congratulated herself .,the bankers said that the senator congratulated ***mask*** .,8.330459727284403
703,59,embed,local,1,d,nonlocal_subj,number,senators,banker,congratulated,herself,The senators said that the banker congratulated herself . <eos>,The senators said that the banker congratulated herself .,the senators said that the banker congratulated ***mask*** .,10.42492972576545
704,59,embed,nonlocal,0,a,local_subj,number,mechanic,senators,congratulated,herself,The mechanic said that the senators congratulated herself . <eos>,The mechanic said that the senators congratulated herself .,the mechanic said that the senators congratulated ***mask*** .,12.31693096774476
705,59,embed,nonlocal,0,b,local_subj,number,senator,mechanics,congratulated,herself,The senator said that the mechanics congratulated herself . <eos>,The senator said that the mechanics congratulated herself .,the senator said that the mechanics congratulated ***mask*** .,9.602663397307264
706,59,embed,nonlocal,0,c,local_subj,number,banker,senators,congratulated,herself,The banker said that the senators congratulated herself . <eos>,The banker said that the senators congratulated herself .,the banker said that the senators congratulated ***mask*** .,12.031403599888279
707,59,embed,nonlocal,0,d,local_subj,number,senator,bankers,congratulated,herself,The senator said that the bankers congratulated herself . <eos>,The senator said that the bankers congratulated herself .,the senator said that the bankers congratulated ***mask*** .,10.696618620331988
708,60,embed,local,1,a,none,none,mechanic,senator,embarrassed,herself,The mechanic said that the senator embarrassed herself . <eos>,The mechanic said that the senator embarrassed herself .,the mechanic said that the senator embarrassed ***mask*** .,8.340048734463043
709,60,embed,local,1,b,none,none,senator,mechanic,embarrassed,herself,The senator said that the mechanic embarrassed herself . <eos>,The senator said that the mechanic embarrassed herself .,the senator said that the mechanic embarrassed ***mask*** .,8.507103338855114
710,60,embed,local,1,c,none,none,banker,senator,embarrassed,herself,The banker said that the senator embarrassed herself . <eos>,The banker said that the senator embarrassed herself .,the banker said that the senator embarrassed ***mask*** .,8.08969745397321
711,60,embed,local,1,d,none,none,senator,banker,embarrassed,herself,The senator said that the banker embarrassed herself . <eos>,The senator said that the banker embarrassed herself .,the senator said that the banker embarrassed ***mask*** .,10.050715433108975
712,60,embed,local,1,a,nonlocal_subj,number,mechanics,senator,embarrassed,herself,The mechanics said that the senator embarrassed herself . <eos>,The mechanics said that the senator embarrassed herself .,the mechanics said that the senator embarrassed ***mask*** .,8.57209078086397
713,60,embed,local,1,b,nonlocal_subj,number,senators,mechanic,embarrassed,herself,The senators said that the mechanic embarrassed herself . <eos>,The senators said that the mechanic embarrassed herself .,the senators said that the mechanic embarrassed ***mask*** .,9.501029091459646
714,60,embed,local,1,c,nonlocal_subj,number,bankers,senator,embarrassed,herself,The bankers said that the senator embarrassed herself . <eos>,The bankers said that the senator embarrassed herself .,the bankers said that the senator embarrassed ***mask*** .,7.278950786567338
715,60,embed,local,1,d,nonlocal_subj,number,senators,banker,embarrassed,herself,The senators said that the banker embarrassed herself . <eos>,The senators said that the banker embarrassed herself .,the senators said that the banker embarrassed ***mask*** .,10.909408446186635
716,60,embed,nonlocal,0,a,local_subj,number,mechanic,senators,embarrassed,herself,The mechanic said that the senators embarrassed herself . <eos>,The mechanic said that the senators embarrassed herself .,the mechanic said that the senators embarrassed ***mask*** .,11.645275642593203
717,60,embed,nonlocal,0,b,local_subj,number,senator,mechanics,embarrassed,herself,The senator said that the mechanics embarrassed herself . <eos>,The senator said that the mechanics embarrassed herself .,the senator said that the mechanics embarrassed ***mask*** .,10.49127636300121
718,60,embed,nonlocal,0,c,local_subj,number,banker,senators,embarrassed,herself,The banker said that the senators embarrassed herself . <eos>,The banker said that the senators embarrassed herself .,the banker said that the senators embarrassed ***mask*** .,11.128750578990552
719,60,embed,nonlocal,0,d,local_subj,number,senator,bankers,embarrassed,herself,The senator said that the bankers embarrassed herself . <eos>,The senator said that the bankers embarrassed herself .,the senator said that the bankers embarrassed ***mask*** .,11.722421288177653
720,61,embed,local,1,a,none,none,mechanic,senator,disguised,herself,The mechanic said that the senator disguised herself . <eos>,The mechanic said that the senator disguised herself .,the mechanic said that the senator disguised ***mask*** .,4.355083466027705
721,61,embed,local,1,b,none,none,senator,mechanic,disguised,herself,The senator said that the mechanic disguised herself . <eos>,The senator said that the mechanic disguised herself .,the senator said that the mechanic disguised ***mask*** .,4.222589555586011
722,61,embed,local,1,c,none,none,banker,senator,disguised,herself,The banker said that the senator disguised herself . <eos>,The banker said that the senator disguised herself .,the banker said that the senator disguised ***mask*** .,5.080720289392068
723,61,embed,local,1,d,none,none,senator,banker,disguised,herself,The senator said that the banker disguised herself . <eos>,The senator said that the banker disguised herself .,the senator said that the banker disguised ***mask*** .,5.063854714647498
724,61,embed,local,1,a,nonlocal_subj,number,mechanics,senator,disguised,herself,The mechanics said that the senator disguised herself . <eos>,The mechanics said that the senator disguised herself .,the mechanics said that the senator disguised ***mask*** .,5.183230282581462
725,61,embed,local,1,b,nonlocal_subj,number,senators,mechanic,disguised,herself,The senators said that the mechanic disguised herself . <eos>,The senators said that the mechanic disguised herself .,the senators said that the mechanic disguised ***mask*** .,4.897395981519555
726,61,embed,local,1,c,nonlocal_subj,number,bankers,senator,disguised,herself,The bankers said that the senator disguised herself . <eos>,The bankers said that the senator disguised herself .,the bankers said that the senator disguised ***mask*** .,5.22137508710908
727,61,embed,local,1,d,nonlocal_subj,number,senators,banker,disguised,herself,The senators said that the banker disguised herself . <eos>,The senators said that the banker disguised herself .,the senators said that the banker disguised ***mask*** .,5.570279384759155
728,61,embed,nonlocal,0,a,local_subj,number,mechanic,senators,disguised,herself,The mechanic said that the senators disguised herself . <eos>,The mechanic said that the senators disguised herself .,the mechanic said that the senators disguised ***mask*** .,11.184820975245403
729,61,embed,nonlocal,0,b,local_subj,number,senator,mechanics,disguised,herself,The senator said that the mechanics disguised herself . <eos>,The senator said that the mechanics disguised herself .,the senator said that the mechanics disguised ***mask*** .,9.861973399863222
730,61,embed,nonlocal,0,c,local_subj,number,banker,senators,disguised,herself,The banker said that the senators disguised herself . <eos>,The banker said that the senators disguised herself .,the banker said that the senators disguised ***mask*** .,12.074529407332667
731,61,embed,nonlocal,0,d,local_subj,number,senator,bankers,disguised,herself,The senator said that the bankers disguised herself . <eos>,The senator said that the bankers disguised herself .,the senator said that the bankers disguised ***mask*** .,10.541124461524085
732,62,embed,local,1,a,none,none,mechanic,senator,hated,herself,The mechanic said that the senator hated herself . <eos>,The mechanic said that the senator hated herself .,the mechanic said that the senator hated ***mask*** .,11.922775819841666
733,62,embed,local,1,b,none,none,senator,mechanic,hated,herself,The senator said that the mechanic hated herself . <eos>,The senator said that the mechanic hated herself .,the senator said that the mechanic hated ***mask*** .,12.718179038203795
734,62,embed,local,1,c,none,none,banker,senator,hated,herself,The banker said that the senator hated herself . <eos>,The banker said that the senator hated herself .,the banker said that the senator hated ***mask*** .,11.911750542491973
735,62,embed,local,1,d,none,none,senator,banker,hated,herself,The senator said that the banker hated herself . <eos>,The senator said that the banker hated herself .,the senator said that the banker hated ***mask*** .,12.639994070616988
736,62,embed,local,1,a,nonlocal_subj,number,mechanics,senator,hated,herself,The mechanics said that the senator hated herself . <eos>,The mechanics said that the senator hated herself .,the mechanics said that the senator hated ***mask*** .,12.082839650792994
737,62,embed,local,1,b,nonlocal_subj,number,senators,mechanic,hated,herself,The senators said that the mechanic hated herself . <eos>,The senators said that the mechanic hated herself .,the senators said that the mechanic hated ***mask*** .,13.484472673447883
738,62,embed,local,1,c,nonlocal_subj,number,bankers,senator,hated,herself,The bankers said that the senator hated herself . <eos>,The bankers said that the senator hated herself .,the bankers said that the senator hated ***mask*** .,11.815529283215701
739,62,embed,local,1,d,nonlocal_subj,number,senators,banker,hated,herself,The senators said that the banker hated herself . <eos>,The senators said that the banker hated herself .,the senators said that the banker hated ***mask*** .,12.993885748751206
740,62,embed,nonlocal,0,a,local_subj,number,mechanic,senators,hated,herself,The mechanic said that the senators hated herself . <eos>,The mechanic said that the senators hated herself .,the mechanic said that the senators hated ***mask*** .,15.100324638532063
741,62,embed,nonlocal,0,b,local_subj,number,senator,mechanics,hated,herself,The senator said that the mechanics hated herself . <eos>,The senator said that the mechanics hated herself .,the senator said that the mechanics hated ***mask*** .,14.914488964035073
742,62,embed,nonlocal,0,c,local_subj,number,banker,senators,hated,herself,The banker said that the senators hated herself . <eos>,The banker said that the senators hated herself .,the banker said that the senators hated ***mask*** .,14.842410046814061
743,62,embed,nonlocal,0,d,local_subj,number,senator,bankers,hated,herself,The senator said that the bankers hated herself . <eos>,The senator said that the bankers hated herself .,the senator said that the bankers hated ***mask*** .,15.302306254905167
744,63,embed,local,1,a,none,none,mechanic,senator,doubted,herself,The mechanic said that the senator doubted herself . <eos>,The mechanic said that the senator doubted herself .,the mechanic said that the senator doubted ***mask*** .,12.435472166898661
745,63,embed,local,1,b,none,none,senator,mechanic,doubted,herself,The senator said that the mechanic doubted herself . <eos>,The senator said that the mechanic doubted herself .,the senator said that the mechanic doubted ***mask*** .,12.201030212283085
746,63,embed,local,1,c,none,none,banker,senator,doubted,herself,The banker said that the senator doubted herself . <eos>,The banker said that the senator doubted herself .,the banker said that the senator doubted ***mask*** .,12.223984913376887
747,63,embed,local,1,d,none,none,senator,banker,doubted,herself,The senator said that the banker doubted herself . <eos>,The senator said that the banker doubted herself .,the senator said that the banker doubted ***mask*** .,12.989060829613017
748,63,embed,local,1,a,nonlocal_subj,number,mechanics,senator,doubted,herself,The mechanics said that the senator doubted herself . <eos>,The mechanics said that the senator doubted herself .,the mechanics said that the senator doubted ***mask*** .,11.953244002108487
749,63,embed,local,1,b,nonlocal_subj,number,senators,mechanic,doubted,herself,The senators said that the mechanic doubted herself . <eos>,The senators said that the mechanic doubted herself .,the senators said that the mechanic doubted ***mask*** .,12.532453900783219
750,63,embed,local,1,c,nonlocal_subj,number,bankers,senator,doubted,herself,The bankers said that the senator doubted herself . <eos>,The bankers said that the senator doubted herself .,the bankers said that the senator doubted ***mask*** .,11.197014938314068
751,63,embed,local,1,d,nonlocal_subj,number,senators,banker,doubted,herself,The senators said that the banker doubted herself . <eos>,The senators said that the banker doubted herself .,the senators said that the banker doubted ***mask*** .,13.0865067357426
752,63,embed,nonlocal,0,a,local_subj,number,mechanic,senators,doubted,herself,The mechanic said that the senators doubted herself . <eos>,The mechanic said that the senators doubted herself .,the mechanic said that the senators doubted ***mask*** .,14.77249113675716
753,63,embed,nonlocal,0,b,local_subj,number,senator,mechanics,doubted,herself,The senator said that the mechanics doubted herself . <eos>,The senator said that the mechanics doubted herself .,the senator said that the mechanics doubted ***mask*** .,13.987749040499839
754,63,embed,nonlocal,0,c,local_subj,number,banker,senators,doubted,herself,The banker said that the senators doubted herself . <eos>,The banker said that the senators doubted herself .,the banker said that the senators doubted ***mask*** .,14.253898541140893
755,63,embed,nonlocal,0,d,local_subj,number,senator,bankers,doubted,herself,The senator said that the bankers doubted herself . <eos>,The senator said that the bankers doubted herself .,the senator said that the bankers doubted ***mask*** .,15.08987325041958
756,64,embed,local,1,a,none,none,mechanic,consultant,hurt,herself,The mechanic said that the consultant hurt herself . <eos>,The mechanic said that the consultant hurt herself .,the mechanic said that the consultant hurt ***mask*** .,6.022352877487429
757,64,embed,local,1,b,none,none,consultant,mechanic,hurt,herself,The consultant said that the mechanic hurt herself . <eos>,The consultant said that the mechanic hurt herself .,the consultant said that the mechanic hurt ***mask*** .,5.272426615720824
758,64,embed,local,1,c,none,none,banker,consultant,hurt,herself,The banker said that the consultant hurt herself . <eos>,The banker said that the consultant hurt herself .,the banker said that the consultant hurt ***mask*** .,6.9706510936365556
759,64,embed,local,1,d,none,none,consultant,banker,hurt,herself,The consultant said that the banker hurt herself . <eos>,The consultant said that the banker hurt herself .,the consultant said that the banker hurt ***mask*** .,6.884811689441363
760,64,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,hurt,herself,The mechanics said that the consultant hurt herself . <eos>,The mechanics said that the consultant hurt herself .,the mechanics said that the consultant hurt ***mask*** .,6.79034227767784
761,64,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,hurt,herself,The consultants said that the mechanic hurt herself . <eos>,The consultants said that the mechanic hurt herself .,the consultants said that the mechanic hurt ***mask*** .,5.594186461443693
762,64,embed,local,1,c,nonlocal_subj,number,bankers,consultant,hurt,herself,The bankers said that the consultant hurt herself . <eos>,The bankers said that the consultant hurt herself .,the bankers said that the consultant hurt ***mask*** .,7.645648507330787
763,64,embed,local,1,d,nonlocal_subj,number,consultants,banker,hurt,herself,The consultants said that the banker hurt herself . <eos>,The consultants said that the banker hurt herself .,the consultants said that the banker hurt ***mask*** .,6.908391096611902
764,64,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,hurt,herself,The mechanic said that the consultants hurt herself . <eos>,The mechanic said that the consultants hurt herself .,the mechanic said that the consultants hurt ***mask*** .,8.488233715847354
765,64,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,hurt,herself,The consultant said that the mechanics hurt herself . <eos>,The consultant said that the mechanics hurt herself .,the consultant said that the mechanics hurt ***mask*** .,8.332939472308114
766,64,embed,nonlocal,0,c,local_subj,number,banker,consultants,hurt,herself,The banker said that the consultants hurt herself . <eos>,The banker said that the consultants hurt herself .,the banker said that the consultants hurt ***mask*** .,9.096918317336781
767,64,embed,nonlocal,0,d,local_subj,number,consultant,bankers,hurt,herself,The consultant said that the bankers hurt herself . <eos>,The consultant said that the bankers hurt herself .,the consultant said that the bankers hurt ***mask*** .,9.583135224844645
768,65,embed,local,1,a,none,none,mechanic,consultant,injured,herself,The mechanic said that the consultant injured herself . <eos>,The mechanic said that the consultant injured herself .,the mechanic said that the consultant injured ***mask*** .,3.7911871097603047
769,65,embed,local,1,b,none,none,consultant,mechanic,injured,herself,The consultant said that the mechanic injured herself . <eos>,The consultant said that the mechanic injured herself .,the consultant said that the mechanic injured ***mask*** .,4.141827061281469
770,65,embed,local,1,c,none,none,banker,consultant,injured,herself,The banker said that the consultant injured herself . <eos>,The banker said that the consultant injured herself .,the banker said that the consultant injured ***mask*** .,4.012167081871787
771,65,embed,local,1,d,none,none,consultant,banker,injured,herself,The consultant said that the banker injured herself . <eos>,The consultant said that the banker injured herself .,the consultant said that the banker injured ***mask*** .,4.160891960600802
772,65,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,injured,herself,The mechanics said that the consultant injured herself . <eos>,The mechanics said that the consultant injured herself .,the mechanics said that the consultant injured ***mask*** .,4.255045887097628
773,65,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,injured,herself,The consultants said that the mechanic injured herself . <eos>,The consultants said that the mechanic injured herself .,the consultants said that the mechanic injured ***mask*** .,4.255473156531327
774,65,embed,local,1,c,nonlocal_subj,number,bankers,consultant,injured,herself,The bankers said that the consultant injured herself . <eos>,The bankers said that the consultant injured herself .,the bankers said that the consultant injured ***mask*** .,4.070380113950301
775,65,embed,local,1,d,nonlocal_subj,number,consultants,banker,injured,herself,The consultants said that the banker injured herself . <eos>,The consultants said that the banker injured herself .,the consultants said that the banker injured ***mask*** .,4.177634175538779
776,65,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,injured,herself,The mechanic said that the consultants injured herself . <eos>,The mechanic said that the consultants injured herself .,the mechanic said that the consultants injured ***mask*** .,5.930169216072686
777,65,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,injured,herself,The consultant said that the mechanics injured herself . <eos>,The consultant said that the mechanics injured herself .,the consultant said that the mechanics injured ***mask*** .,5.829793127421269
778,65,embed,nonlocal,0,c,local_subj,number,banker,consultants,injured,herself,The banker said that the consultants injured herself . <eos>,The banker said that the consultants injured herself .,the banker said that the consultants injured ***mask*** .,6.496231753680853
779,65,embed,nonlocal,0,d,local_subj,number,consultant,bankers,injured,herself,The consultant said that the bankers injured herself . <eos>,The consultant said that the bankers injured herself .,the consultant said that the bankers injured ***mask*** .,6.816549371960693
780,66,embed,local,1,a,none,none,mechanic,consultant,congratulated,herself,The mechanic said that the consultant congratulated herself . <eos>,The mechanic said that the consultant congratulated herself .,the mechanic said that the consultant congratulated ***mask*** .,10.102830529978881
781,66,embed,local,1,b,none,none,consultant,mechanic,congratulated,herself,The consultant said that the mechanic congratulated herself . <eos>,The consultant said that the mechanic congratulated herself .,the consultant said that the mechanic congratulated ***mask*** .,9.711386217709018
782,66,embed,local,1,c,none,none,banker,consultant,congratulated,herself,The banker said that the consultant congratulated herself . <eos>,The banker said that the consultant congratulated herself .,the banker said that the consultant congratulated ***mask*** .,9.938887433194875
783,66,embed,local,1,d,none,none,consultant,banker,congratulated,herself,The consultant said that the banker congratulated herself . <eos>,The consultant said that the banker congratulated herself .,the consultant said that the banker congratulated ***mask*** .,10.79782669273327
784,66,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,congratulated,herself,The mechanics said that the consultant congratulated herself . <eos>,The mechanics said that the consultant congratulated herself .,the mechanics said that the consultant congratulated ***mask*** .,10.264168113645479
785,66,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,congratulated,herself,The consultants said that the mechanic congratulated herself . <eos>,The consultants said that the mechanic congratulated herself .,the consultants said that the mechanic congratulated ***mask*** .,9.1397394391083
786,66,embed,local,1,c,nonlocal_subj,number,bankers,consultant,congratulated,herself,The bankers said that the consultant congratulated herself . <eos>,The bankers said that the consultant congratulated herself .,the bankers said that the consultant congratulated ***mask*** .,10.532652295355687
787,66,embed,local,1,d,nonlocal_subj,number,consultants,banker,congratulated,herself,The consultants said that the banker congratulated herself . <eos>,The consultants said that the banker congratulated herself .,the consultants said that the banker congratulated ***mask*** .,10.252490148774331
788,66,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,congratulated,herself,The mechanic said that the consultants congratulated herself . <eos>,The mechanic said that the consultants congratulated herself .,the mechanic said that the consultants congratulated ***mask*** .,10.679001874197319
